"00","000","01","000","0000","1","小民參政歐巴桑聯盟","357","1","0","0","","",""," "," "
"00","000","01","000","0000","2","台灣綠黨","79","1","0","0","","",""," "," "
"00","000","01","000","0000","3","臺灣雙語無法黨","366","1","0","0","","",""," "," "
"00","000","01","000","0000","4","台灣基進","303","1","0","0","","",""," "," "
"00","000","01","000","0000","5","中華統一促進黨","113","1","0","0","","",""," "," "
"00","000","01","000","0000","6","民主進步黨","16","1","0","0","","",""," "," "
"00","000","01","000","0000","7","制度救世島","195","1","0","0","","",""," "," "
"00","000","01","000","0000","8","時代力量","267","1","0","0","","",""," "," "
"00","000","01","000","0000","9","中國國民黨","1","1","0","0","","",""," "," "
"00","000","01","000","0000","10","司法改革黨","382","1","0","0","","",""," "," "
"00","000","01","000","0000","11","新黨","74","1","0","0","","",""," "," "
"00","000","01","000","0000","12","台灣民眾黨","350","1","0","0","","",""," "," "
"00","000","01","000","0000","13","台灣維新","356","1","0","0","","",""," "," "
"00","000","01","000","0000","14","親民黨","90","1","0","0","","",""," "," "
"00","000","01","000","0000","15","人民最大黨","153","1","0","0","","",""," "," "
"00","000","01","000","0000","16","台灣團結聯盟","95","1","0","0","","",""," "," "
