prv_code,city_code,area_code,dept_code,li_code,tbox_no,valid_ticket,invalid_ticket,vote_ticket,votable_population,population,cand_male_num,cand_female_num,cand_num,elected_male_num,elected_female_num,elected_num,elect_to_population,vote_to_elect,elected_to_cand
10,005,01,090,0003,0076,693,23,716,1062,0,6,2,8,3,2,5,0.00,67.42,62.50
10,005,01,090,0005,0077,729,17,746,1127,0,6,2,8,3,2,5,0.00,66.19,62.50
10,005,01,090,0005,0078,682,21,703,1027,0,6,2,8,3,2,5,0.00,68.45,62.50
10,005,01,090,0006,0079,786,28,814,1251,0,6,2,8,3,2,5,0.00,65.07,62.50
10,005,01,090,0006,0080,638,20,658,1015,0,6,2,8,3,2,5,0.00,64.83,62.50
10,005,01,090,0004,0081,549,19,568,893,0,6,2,8,3,2,5,0.00,63.61,62.50
10,005,01,100,0002,0000,2836,52,2888,4145,0,3,3,6,1,2,3,0.00,69.67,50.00
10,005,01,100,0002,0114,551,12,563,814,0,3,3,6,1,2,3,0.00,69.16,50.00
10,005,01,100,0002,0115,703,9,712,987,0,3,3,6,1,2,3,0.00,72.14,50.00
10,005,01,100,0002,0116,867,12,879,1227,0,3,3,6,1,2,3,0.00,71.64,50.00
10,005,01,100,0002,0117,715,19,734,1117,0,3,3,6,1,2,3,0.00,65.71,50.00
10,005,01,110,0001,0000,661,17,678,1005,0,4,1,5,2,1,3,0.00,67.46,60.00
10,005,01,110,0002,0000,388,7,395,536,0,4,1,5,2,1,3,0.00,73.69,60.00
10,005,01,110,0003,0000,627,12,639,917,0,4,1,5,2,1,3,0.00,69.68,60.00
10,005,01,110,0008,0000,269,9,278,422,0,4,1,5,2,1,3,0.00,65.88,60.00
10,005,01,110,0009,0000,165,2,167,270,0,4,1,5,2,1,3,0.00,61.85,60.00
10,005,01,110,0001,0425,661,17,678,1005,0,4,1,5,2,1,3,0.00,67.46,60.00
10,005,01,110,0002,0426,388,7,395,536,0,4,1,5,2,1,3,0.00,73.69,60.00
10,005,01,110,0003,0427,627,12,639,917,0,4,1,5,2,1,3,0.00,69.68,60.00
10,005,01,110,0008,0432,269,9,278,422,0,4,1,5,2,1,3,0.00,65.88,60.00
10,005,01,110,0009,0433,165,2,167,270,0,4,1,5,2,1,3,0.00,61.85,60.00
10,005,01,120,0001,0000,1760,58,1818,2394,0,6,2,8,4,2,6,0.00,75.94,75.00
10,005,01,120,0003,0000,509,15,524,658,0,6,2,8,4,2,6,0.00,79.64,75.00
10,005,01,120,0004,0000,1192,22,1214,1570,0,6,2,8,4,2,6,0.00,77.32,75.00
10,005,01,120,0001,0102,894,33,927,1260,0,6,2,8,4,2,6,0.00,73.57,75.00
10,005,01,120,0001,0103,866,25,891,1134,0,6,2,8,4,2,6,0.00,78.57,75.00
10,005,01,120,0004,0104,526,15,541,729,0,6,2,8,4,2,6,0.00,74.21,75.00
10,005,01,120,0004,0105,666,7,673,841,0,6,2,8,4,2,6,0.00,80.02,75.00
10,005,01,120,0003,0106,509,15,524,658,0,6,2,8,4,2,6,0.00,79.64,75.00
10,005,01,130,0001,0000,2176,196,2372,3736,0,3,0,3,3,0,3,0.00,63.49,100.00
10,005,01,130,0001,0130,435,33,468,763,0,3,0,3,3,0,3,0.00,61.34,100.00
10,005,01,130,0001,0131,543,38,581,877,0,3,0,3,3,0,3,0.00,66.25,100.00
10,005,01,130,0001,0132,574,45,619,979,0,3,0,3,3,0,3,0.00,63.23,100.00
10,005,01,130,0001,0133,624,80,704,1117,0,3,0,3,3,0,3,0.00,63.03,100.00
10,005,01,140,0001,0000,390,10,400,572,0,3,2,5,1,2,3,0.00,69.93,60.00
10,005,01,140,0002,0000,359,6,365,529,0,3,2,5,1,2,3,0.00,69.00,60.00
10,005,01,140,0003,0000,524,11,535,753,0,3,2,5,1,2,3,0.00,71.05,60.00
10,005,01,140,0004,0000,466,29,495,590,0,3,2,5,1,2,3,0.00,83.90,60.00
10,005,01,140,0001,0146,390,10,400,572,0,3,2,5,1,2,3,0.00,69.93,60.00
10,005,01,140,0002,0147,359,6,365,529,0,3,2,5,1,2,3,0.00,69.00,60.00
10,005,01,140,0003,0148,524,11,535,753,0,3,2,5,1,2,3,0.00,71.05,60.00
10,005,01,140,0004,0149,466,29,495,590,0,3,2,5,1,2,3,0.00,83.90,60.00
10,005,01,150,0001,0000,1250,53,1303,1899,0,3,0,3,2,0,2,0.00,68.62,66.67
10,005,01,150,0001,0265,703,28,731,1082,0,3,0,3,2,0,2,0.00,67.56,66.67
10,005,01,150,0001,0266,547,25,572,817,0,3,0,3,2,0,2,0.00,70.01,66.67
10,005,01,160,0001,0000,1576,29,1605,2093,0,5,2,7,3,2,5,0.00,76.68,71.43
10,005,01,160,0002,0000,462,9,471,592,0,5,2,7,3,2,5,0.00,79.56,71.43
10,005,01,160,0003,0000,606,12,618,784,0,5,2,7,3,2,5,0.00,78.83,71.43
10,005,01,160,0001,0416,712,6,718,928,0,5,2,7,3,2,5,0.00,77.37,71.43
10,005,01,160,0001,0417,864,23,887,1165,0,5,2,7,3,2,5,0.00,76.14,71.43
10,005,01,160,0002,0418,462,9,471,592,0,5,2,7,3,2,5,0.00,79.56,71.43
10,005,01,160,0003,0419,606,12,618,784,0,5,2,7,3,2,5,0.00,78.83,71.43
10,005,01,170,0001,0000,277,3,280,315,0,3,1,4,3,0,3,0.00,88.89,75.00
10,005,01,170,0002,0000,401,12,413,509,0,3,1,4,3,0,3,0.00,81.14,75.00
10,005,01,170,0003,0000,736,11,747,892,0,3,1,4,3,0,3,0.00,83.74,75.00
10,005,01,170,0001,0449,277,3,280,315,0,3,1,4,3,0,3,0.00,88.89,75.00
10,005,01,170,0002,0450,401,12,413,509,0,3,1,4,3,0,3,0.00,81.14,75.00
10,005,01,170,0003,0451,736,11,747,892,0,3,1,4,3,0,3,0.00,83.74,75.00
10,005,01,180,0001,0000,259,8,267,319,0,4,1,5,1,1,2,0.00,83.70,40.00
10,005,01,180,0002,0000,850,14,864,1036,0,4,1,5,1,1,2,0.00,83.40,40.00
10,005,01,180,0001,0475,259,8,267,319,0,4,1,5,1,1,2,0.00,83.70,40.00
10,005,01,180,0002,0476,346,5,351,435,0,4,1,5,1,1,2,0.00,80.69,40.00
10,005,01,180,0002,0477,504,9,513,601,0,4,1,5,1,1,2,0.00,85.36,40.00
10,005,00,020,0000,0000,25104,795,25899,37196,43965,16,3,19,10,1,11,84.60,69.63,57.89
10,005,01,020,0000,0000,13764,457,14221,20714,24776,7,3,10,5,1,6,83.61,68.65,60.00
10,005,02,020,0000,0000,4138,119,4257,6136,7057,4,0,4,2,0,2,86.95,69.38,50.00
10,005,03,020,0000,0000,7202,219,7421,10346,12132,5,0,5,3,0,3,85.28,71.73,60.00
10,005,02,010,0008,0014,450,31,481,772,0,6,1,7,3,0,3,0.00,62.31,42.86
10,005,02,010,0009,0015,536,27,563,985,0,6,1,7,3,0,3,0.00,57.16,42.86
10,005,02,010,0009,0016,544,21,565,976,0,6,1,7,3,0,3,0.00,57.89,42.86
10,005,02,010,0009,0017,701,22,723,1098,0,6,1,7,3,0,3,0.00,65.85,42.86
10,005,02,010,0012,0018,469,32,501,793,0,6,1,7,3,0,3,0.00,63.18,42.86
10,005,02,010,0010,0019,514,33,547,794,0,6,1,7,3,0,3,0.00,68.89,42.86
10,005,02,010,0011,0020,305,14,319,470,0,6,1,7,3,0,3,0.00,67.87,42.86
10,005,02,010,0014,0021,788,64,852,1279,0,6,1,7,3,0,3,0.00,66.61,42.86
10,005,02,010,0023,0022,694,25,719,1209,0,6,1,7,3,0,3,0.00,59.47,42.86
10,005,02,010,0023,0023,685,20,705,1141,0,6,1,7,3,0,3,0.00,61.79,42.86
10,005,02,010,0013,0024,699,37,736,1149,0,6,1,7,3,0,3,0.00,64.06,42.86
10,005,02,010,0013,0025,663,37,700,1103,0,6,1,7,3,0,3,0.00,63.46,42.86
10,005,02,010,0013,0026,448,20,468,710,0,6,1,7,3,0,3,0.00,65.92,42.86
10,005,02,010,0013,0027,407,18,425,718,0,6,1,7,3,0,3,0.00,59.19,42.86
10,005,02,010,0008,0000,450,31,481,772,0,6,1,7,3,0,3,0.00,62.31,42.86
10,005,02,010,0009,0000,1781,70,1851,3059,0,6,1,7,3,0,3,0.00,60.51,42.86
10,005,02,010,0010,0000,514,33,547,794,0,6,1,7,3,0,3,0.00,68.89,42.86
10,005,02,010,0011,0000,305,14,319,470,0,6,1,7,3,0,3,0.00,67.87,42.86
10,005,02,010,0012,0000,469,32,501,793,0,6,1,7,3,0,3,0.00,63.18,42.86
10,005,02,010,0013,0000,2217,112,2329,3680,0,6,1,7,3,0,3,0.00,63.29,42.86
10,005,02,010,0014,0000,788,64,852,1279,0,6,1,7,3,0,3,0.00,66.61,42.86
10,005,02,010,0023,0000,1379,45,1424,2350,0,6,1,7,3,0,3,0.00,60.60,42.86
10,005,02,020,0014,0000,840,29,869,1280,0,4,0,4,2,0,2,0.00,67.89,50.00
10,005,02,020,0015,0000,1160,25,1185,1736,0,4,0,4,2,0,2,0.00,68.26,50.00
10,005,02,020,0016,0000,838,30,868,1193,0,4,0,4,2,0,2,0.00,72.76,50.00
10,005,02,020,0017,0000,342,4,346,504,0,4,0,4,2,0,2,0.00,68.65,50.00
10,005,02,020,0018,0000,470,15,485,738,0,4,0,4,2,0,2,0.00,65.72,50.00
10,005,02,020,0014,0210,407,14,421,617,0,4,0,4,2,0,2,0.00,68.23,50.00
10,005,02,020,0014,0211,433,15,448,663,0,4,0,4,2,0,2,0.00,67.57,50.00
10,005,02,020,0015,0212,584,17,601,880,0,4,0,4,2,0,2,0.00,68.30,50.00
10,005,02,020,0015,0213,576,8,584,856,0,4,0,4,2,0,2,0.00,68.22,50.00
10,005,02,020,0016,0214,838,30,868,1193,0,4,0,4,2,0,2,0.00,72.76,50.00
10,005,02,020,0017,0215,342,4,346,504,0,4,0,4,2,0,2,0.00,68.65,50.00
10,005,02,020,0018,0216,470,15,485,738,0,4,0,4,2,0,2,0.00,65.72,50.00
10,005,02,020,0023,0217,488,16,504,685,0,4,0,4,2,0,2,0.00,73.58,50.00
10,005,02,020,0023,0000,488,16,504,685,0,4,0,4,2,0,2,0.00,73.58,50.00
10,005,02,030,0014,0000,1188,35,1223,1771,0,3,0,3,2,0,2,0.00,69.06,66.67
10,005,02,030,0015,0000,302,5,307,398,0,3,0,3,2,0,2,0.00,77.14,66.67
10,005,02,030,0016,0000,572,11,583,814,0,3,0,3,2,0,2,0.00,71.62,66.67
10,005,02,030,0014,0168,497,12,509,711,0,3,0,3,2,0,2,0.00,71.59,66.67
10,005,02,030,0014,0169,691,23,714,1060,0,3,0,3,2,0,2,0.00,67.36,66.67
10,005,02,030,0017,0000,254,6,260,361,0,3,0,3,2,0,2,0.00,72.02,66.67
10,005,02,030,0015,0170,302,5,307,398,0,3,0,3,2,0,2,0.00,77.14,66.67
10,005,02,030,0016,0171,572,11,583,814,0,3,0,3,2,0,2,0.00,71.62,66.67
10,005,02,030,0017,0172,254,6,260,361,0,3,0,3,2,0,2,0.00,72.02,66.67
10,005,02,030,0018,0173,511,19,530,743,0,3,0,3,2,0,2,0.00,71.33,66.67
10,005,02,030,0018,0000,511,19,530,743,0,3,0,3,2,0,2,0.00,71.33,66.67
10,005,02,040,0006,0000,2052,103,2155,3366,0,8,3,11,4,1,5,0.00,64.02,45.45
10,005,02,040,0007,0000,2044,101,2145,3233,0,8,3,11,4,1,5,0.00,66.35,45.45
10,005,02,040,0008,0000,1752,104,1856,3148,0,8,3,11,4,1,5,0.00,58.96,45.45
10,005,02,040,0009,0000,1202,53,1255,1953,0,8,3,11,4,1,5,0.00,64.26,45.45
10,005,02,040,0010,0000,2666,111,2777,4755,0,8,3,11,4,1,5,0.00,58.40,45.45
10,005,02,040,0023,0000,1743,133,1876,3121,0,8,3,11,4,1,5,0.00,60.11,45.45
10,005,02,040,0024,0000,1359,48,1407,2110,0,8,3,11,4,1,5,0.00,66.68,45.45
10,005,02,040,0025,0000,1444,56,1500,2276,0,8,3,11,4,1,5,0.00,65.91,45.45
10,005,02,040,0006,0293,621,28,649,1003,0,8,3,11,4,1,5,0.00,64.71,45.45
10,005,02,040,0006,0294,663,41,704,1093,0,8,3,11,4,1,5,0.00,64.41,45.45
10,005,02,040,0006,0295,768,34,802,1270,0,8,3,11,4,1,5,0.00,63.15,45.45
10,005,02,040,0007,0296,673,41,714,1124,0,8,3,11,4,1,5,0.00,63.52,45.45
10,005,02,040,0007,0297,671,34,705,1032,0,8,3,11,4,1,5,0.00,68.31,45.45
10,005,02,040,0007,0298,700,26,726,1077,0,8,3,11,4,1,5,0.00,67.41,45.45
10,005,02,040,0008,0299,689,34,723,1211,0,8,3,11,4,1,5,0.00,59.70,45.45
10,005,02,040,0008,0300,522,29,551,915,0,8,3,11,4,1,5,0.00,60.22,45.45
10,005,02,040,0008,0301,541,41,582,1022,0,8,3,11,4,1,5,0.00,56.95,45.45
10,005,02,040,0025,0302,728,31,759,1141,0,8,3,11,4,1,5,0.00,66.52,45.45
10,005,02,040,0025,0303,716,25,741,1135,0,8,3,11,4,1,5,0.00,65.29,45.45
10,005,02,040,0024,0304,819,31,850,1283,0,8,3,11,4,1,5,0.00,66.25,45.45
10,005,02,040,0024,0305,540,17,557,827,0,8,3,11,4,1,5,0.00,67.35,45.45
10,005,02,040,0009,0306,596,23,619,995,0,8,3,11,4,1,5,0.00,62.21,45.45
10,005,02,040,0009,0307,606,30,636,958,0,8,3,11,4,1,5,0.00,66.39,45.45
10,005,02,040,0010,0308,628,28,656,1206,0,8,3,11,4,1,5,0.00,54.39,45.45
10,005,02,040,0010,0309,618,31,649,992,0,8,3,11,4,1,5,0.00,65.42,45.45
10,005,02,040,0010,0310,698,27,725,1297,0,8,3,11,4,1,5,0.00,55.90,45.45
10,005,02,040,0010,0311,722,25,747,1260,0,8,3,11,4,1,5,0.00,59.29,45.45
10,005,02,040,0023,0312,617,59,676,1080,0,8,3,11,4,1,5,0.00,62.59,45.45
10,005,02,040,0023,0313,585,37,622,1066,0,8,3,11,4,1,5,0.00,58.35,45.45
10,005,02,040,0023,0314,541,37,578,975,0,8,3,11,4,1,5,0.00,59.28,45.45
10,005,02,050,0006,0000,1410,58,1468,2458,0,4,2,6,2,1,3,0.00,59.72,50.00
10,005,02,050,0007,0000,708,23,731,1007,0,4,2,6,2,1,3,0.00,72.59,50.00
10,005,02,050,0008,0000,1859,63,1922,3149,0,4,2,6,2,1,3,0.00,61.04,50.00
10,005,02,050,0009,0000,1872,91,1963,2967,0,4,2,6,2,1,3,0.00,66.16,50.00
10,005,02,050,0010,0000,858,45,903,1475,0,4,2,6,2,1,3,0.00,61.22,50.00
10,005,02,050,0011,0000,421,8,429,947,0,4,2,6,2,1,3,0.00,45.30,50.00
10,005,02,050,0012,0000,684,25,709,997,0,4,2,6,2,1,3,0.00,71.11,50.00
10,005,02,050,0020,0000,1136,37,1173,2137,0,4,2,6,2,1,3,0.00,54.89,50.00
10,005,02,050,0021,0000,1541,50,1591,2429,0,4,2,6,2,1,3,0.00,65.50,50.00
10,005,02,050,0030,0000,1042,42,1084,1849,0,4,2,6,2,1,3,0.00,58.63,50.00
10,005,02,050,0006,0356,795,28,823,1300,0,4,2,6,2,1,3,0.00,63.31,50.00
10,005,02,050,0006,0357,615,30,645,1158,0,4,2,6,2,1,3,0.00,55.70,50.00
10,005,02,050,0007,0358,708,23,731,1007,0,4,2,6,2,1,3,0.00,72.59,50.00
10,005,02,050,0008,0359,622,23,645,1030,0,4,2,6,2,1,3,0.00,62.62,50.00
10,005,02,050,0008,0360,591,24,615,1005,0,4,2,6,2,1,3,0.00,61.19,50.00
10,005,02,050,0008,0361,646,16,662,1114,0,4,2,6,2,1,3,0.00,59.43,50.00
10,005,02,050,0009,0362,653,16,669,974,0,4,2,6,2,1,3,0.00,68.69,50.00
10,005,02,050,0009,0363,654,33,687,1060,0,4,2,6,2,1,3,0.00,64.81,50.00
10,005,02,050,0009,0364,565,42,607,933,0,4,2,6,2,1,3,0.00,65.06,50.00
10,005,02,050,0030,0365,509,26,535,882,0,4,2,6,2,1,3,0.00,60.66,50.00
10,005,02,050,0030,0366,533,16,549,967,0,4,2,6,2,1,3,0.00,56.77,50.00
10,005,02,050,0011,0367,421,8,429,947,0,4,2,6,2,1,3,0.00,45.30,50.00
10,005,02,050,0010,0368,427,21,448,713,0,4,2,6,2,1,3,0.00,62.83,50.00
10,005,02,050,0010,0369,431,24,455,762,0,4,2,6,2,1,3,0.00,59.71,50.00
10,005,02,050,0020,0370,665,21,686,1010,0,4,2,6,2,1,3,0.00,67.92,50.00
10,005,02,050,0020,0371,471,16,487,1127,0,4,2,6,2,1,3,0.00,43.21,50.00
10,005,02,050,0021,0372,745,22,767,1152,0,4,2,6,2,1,3,0.00,66.58,50.00
10,005,02,050,0021,0373,796,28,824,1277,0,4,2,6,2,1,3,0.00,64.53,50.00
10,005,02,050,0012,0374,684,25,709,997,0,4,2,6,2,1,3,0.00,71.11,50.00
10,005,02,060,0006,0000,819,20,839,1178,0,5,0,5,3,0,3,0.00,71.22,60.00
10,005,02,060,0007,0000,754,48,802,1135,0,5,0,5,3,0,3,0.00,70.66,60.00
10,005,02,060,0008,0000,1866,50,1916,2553,0,5,0,5,3,0,3,0.00,75.05,60.00
10,005,02,060,0009,0000,897,25,922,1236,0,5,0,5,3,0,3,0.00,74.60,60.00
10,005,02,060,0010,0000,516,19,535,661,0,5,0,5,3,0,3,0.00,80.94,60.00
10,005,02,060,0006,0242,819,20,839,1178,0,5,0,5,3,0,3,0.00,71.22,60.00
10,005,02,060,0007,0243,754,48,802,1135,0,5,0,5,3,0,3,0.00,70.66,60.00
10,005,02,060,0008,0244,654,13,667,888,0,5,0,5,3,0,3,0.00,75.11,60.00
10,005,02,060,0008,0245,652,17,669,854,0,5,0,5,3,0,3,0.00,78.34,60.00
10,005,02,060,0008,0246,560,20,580,811,0,5,0,5,3,0,3,0.00,71.52,60.00
10,005,02,060,0009,0247,467,15,482,641,0,5,0,5,3,0,3,0.00,75.20,60.00
10,005,02,060,0009,0248,430,10,440,595,0,5,0,5,3,0,3,0.00,73.95,60.00
10,005,02,060,0010,0249,516,19,535,661,0,5,0,5,3,0,3,0.00,80.94,60.00
10,005,02,070,0004,0000,635,13,648,877,0,3,0,3,2,0,2,0.00,73.89,66.67
10,005,02,070,0005,0000,511,11,522,730,0,3,0,3,2,0,2,0.00,71.51,66.67
10,005,02,070,0010,0000,486,16,502,671,0,3,0,3,2,0,2,0.00,74.81,66.67
10,005,02,070,0004,0462,635,13,648,877,0,3,0,3,2,0,2,0.00,73.89,66.67
10,005,02,070,0005,0463,459,9,468,646,0,3,0,3,2,0,2,0.00,72.45,66.67
10,005,02,070,0010,0464,486,16,502,671,0,3,0,3,2,0,2,0.00,74.81,66.67
10,005,02,070,0005,0473,52,2,54,84,0,3,0,3,2,0,2,0.00,64.29,66.67
10,005,02,080,0003,0000,1098,29,1127,1647,0,4,0,4,3,0,3,0.00,68.43,75.00
10,005,02,080,0004,0000,822,20,842,1266,0,4,0,4,3,0,3,0.00,66.51,75.00
10,005,02,080,0005,0000,352,11,363,487,0,4,0,4,3,0,3,0.00,74.54,75.00
10,005,02,080,0003,0438,540,13,553,818,0,4,0,4,3,0,3,0.00,67.60,75.00
10,005,02,080,0003,0439,558,16,574,829,0,4,0,4,3,0,3,0.00,69.24,75.00
10,005,02,080,0004,0440,822,20,842,1266,0,4,0,4,3,0,3,0.00,66.51,75.00
10,005,02,080,0005,0441,352,11,363,487,0,4,0,4,3,0,3,0.00,74.54,75.00
10,005,02,090,0007,0000,808,46,854,1380,0,1,1,2,1,1,2,0.00,61.88,100.00
10,005,02,090,0008,0000,579,42,621,941,0,1,1,2,1,1,2,0.00,65.99,100.00
10,005,02,090,0008,0082,579,42,621,941,0,1,1,2,1,1,2,0.00,65.99,100.00
10,005,02,090,0011,0083,183,34,217,324,0,1,1,2,1,1,2,0.00,66.98,100.00
10,005,02,090,0009,0084,476,45,521,787,0,1,1,2,1,1,2,0.00,66.20,100.00
10,005,02,090,0009,0085,679,52,731,1167,0,1,1,2,1,1,2,0.00,62.64,100.00
10,005,02,090,0007,0086,403,17,420,648,0,1,1,2,1,1,2,0.00,64.81,100.00
10,005,02,090,0007,0087,405,29,434,732,0,1,1,2,1,1,2,0.00,59.29,100.00
10,005,02,090,0010,0088,146,22,168,259,0,1,1,2,1,1,2,0.00,64.86,100.00
10,005,02,090,0009,0000,1155,97,1252,1954,0,1,1,2,1,1,2,0.00,64.07,100.00
10,005,02,090,0010,0000,146,22,168,259,0,1,1,2,1,1,2,0.00,64.86,100.00
10,005,02,090,0011,0000,183,34,217,324,0,1,1,2,1,1,2,0.00,66.98,100.00
10,005,02,100,0004,0000,932,23,955,1190,0,2,1,3,1,1,2,0.00,80.25,66.67
10,005,02,100,0005,0000,796,34,830,1081,0,2,1,3,1,1,2,0.00,76.78,66.67
10,005,02,100,0004,0118,932,23,955,1190,0,2,1,3,1,1,2,0.00,80.25,66.67
10,005,02,100,0005,0119,796,34,830,1081,0,2,1,3,1,1,2,0.00,76.78,66.67
10,005,02,110,0004,0000,474,22,496,732,0,2,0,2,1,0,1,0.00,67.76,50.00
10,005,02,110,0005,0000,450,22,472,711,0,2,0,2,1,0,1,0.00,66.39,50.00
10,005,02,110,0004,0428,474,22,496,732,0,2,0,2,1,0,1,0.00,67.76,50.00
10,005,02,110,0005,0429,450,22,472,711,0,2,0,2,1,0,1,0.00,66.39,50.00
10,005,02,120,0005,0000,652,22,674,821,0,2,0,2,1,0,1,0.00,82.10,50.00
10,005,02,120,0006,0000,312,2,314,368,0,2,0,2,1,0,1,0.00,85.33,50.00
10,005,02,120,0005,0107,652,22,674,821,0,2,0,2,1,0,1,0.00,82.10,50.00
10,005,02,120,0006,0108,312,2,314,368,0,2,0,2,1,0,1,0.00,85.33,50.00
10,005,02,130,0004,0000,2108,47,2155,3143,0,3,1,4,2,1,3,0.00,68.57,75.00
10,005,02,130,0006,0000,322,6,328,394,0,3,1,4,2,1,3,0.00,83.25,75.00
10,005,02,130,0004,0134,654,16,670,943,0,3,1,4,2,1,3,0.00,71.05,75.00
10,005,02,130,0004,0135,700,14,714,1071,0,3,1,4,2,1,3,0.00,66.67,75.00
10,005,02,130,0004,0136,754,17,771,1129,0,3,1,4,2,1,3,0.00,68.29,75.00
10,005,02,130,0006,0143,322,6,328,394,0,3,1,4,2,1,3,0.00,83.25,75.00
10,005,02,140,0005,0000,371,7,378,459,0,4,1,5,3,1,4,0.00,82.35,80.00
10,005,02,140,0006,0000,330,12,342,431,0,4,1,5,3,1,4,0.00,79.35,80.00
10,005,02,140,0007,0000,637,11,648,839,0,4,1,5,3,1,4,0.00,77.23,80.00
10,005,02,140,0008,0000,839,15,854,1084,0,4,1,5,3,1,4,0.00,78.78,80.00
10,005,02,140,0009,0000,485,14,499,618,0,4,1,5,3,1,4,0.00,80.74,80.00
10,005,02,140,0007,0150,637,11,648,839,0,4,1,5,3,1,4,0.00,77.23,80.00
10,005,02,140,0006,0151,330,12,342,431,0,4,1,5,3,1,4,0.00,79.35,80.00
10,005,02,140,0005,0152,371,7,378,459,0,4,1,5,3,1,4,0.00,82.35,80.00
10,005,02,140,0008,0153,839,15,854,1084,0,4,1,5,3,1,4,0.00,78.78,80.00
10,005,02,140,0009,0154,485,14,499,618,0,4,1,5,3,1,4,0.00,80.74,80.00
10,005,02,150,0002,0000,242,23,265,408,0,1,0,1,1,0,1,0.00,64.95,100.00
10,005,02,150,0003,0000,598,72,670,916,0,1,0,1,1,0,1,0.00,73.14,100.00
10,005,02,150,0002,0267,242,23,265,408,0,1,0,1,1,0,1,0.00,64.95,100.00
10,005,02,150,0003,0268,598,72,670,916,0,1,0,1,1,0,1,0.00,73.14,100.00
10,005,02,160,0004,0000,150,2,152,209,0,0,2,2,0,1,1,0.00,72.73,50.00
10,005,02,160,0005,0000,393,9,402,506,0,0,2,2,0,1,1,0.00,79.45,50.00
10,005,02,160,0004,0420,150,2,152,209,0,0,2,2,0,1,1,0.00,72.73,50.00
10,005,02,160,0005,0421,393,9,402,506,0,0,2,2,0,1,1,0.00,79.45,50.00
10,005,02,170,0004,0000,468,10,478,539,0,3,0,3,2,0,2,0.00,88.68,66.67
10,005,02,170,0005,0000,490,5,495,568,0,3,0,3,2,0,2,0.00,87.15,66.67
10,005,02,170,0004,0452,468,10,478,539,0,3,0,3,2,0,2,0.00,88.68,66.67
10,005,02,170,0005,0453,490,5,495,568,0,3,0,3,2,0,2,0.00,87.15,66.67
10,005,02,180,0003,0000,696,17,713,835,0,2,1,3,1,1,2,0.00,85.39,66.67
10,005,02,180,0004,0000,396,5,401,483,0,2,1,3,1,1,2,0.00,83.02,66.67
10,005,02,180,0005,0000,410,7,417,498,0,2,1,3,1,1,2,0.00,83.73,66.67
10,005,02,180,0003,0478,447,8,455,538,0,2,1,3,1,1,2,0.00,84.57,66.67
10,005,02,180,0003,0479,249,9,258,297,0,2,1,3,1,1,2,0.00,86.87,66.67
10,005,02,180,0004,0480,396,5,401,483,0,2,1,3,1,1,2,0.00,83.02,66.67
10,005,02,180,0005,0481,410,7,417,498,0,2,1,3,1,1,2,0.00,83.73,66.67
10,005,00,030,0000,0000,18887,716,19603,27703,31939,14,5,19,8,3,11,86.74,70.76,57.89
10,005,01,030,0000,0000,7740,252,7992,11209,13081,5,3,8,3,1,4,85.69,71.30,50.00
10,005,02,030,0000,0000,2827,76,2903,4087,4672,3,0,3,2,0,2,87.48,71.03,66.67
10,005,03,030,0000,0000,4516,215,4731,6519,7391,4,1,5,2,1,3,88.20,72.57,60.00
10,005,04,030,0000,0000,3804,173,3977,5888,6795,2,1,3,1,1,2,86.65,67.54,66.67
10,005,03,010,0017,0028,546,46,592,953,0,7,3,10,3,2,5,0.00,62.12,50.00
10,005,03,010,0017,0029,611,46,657,1062,0,7,3,10,3,2,5,0.00,61.86,50.00
10,005,03,010,0017,0030,558,12,570,926,0,7,3,10,3,2,5,0.00,61.56,50.00
10,005,03,010,0015,0031,335,19,354,548,0,7,3,10,3,2,5,0.00,64.60,50.00
10,005,03,010,0015,0032,488,42,530,894,0,7,3,10,3,2,5,0.00,59.28,50.00
10,005,03,010,0016,0033,686,34,720,1130,0,7,3,10,3,2,5,0.00,63.72,50.00
10,005,03,010,0016,0034,770,55,825,1322,0,7,3,10,3,2,5,0.00,62.41,50.00
10,005,03,010,0016,0035,683,43,726,1224,0,7,3,10,3,2,5,0.00,59.31,50.00
10,005,03,010,0016,0036,653,71,724,1198,0,7,3,10,3,2,5,0.00,60.43,50.00
10,005,03,010,0018,0037,734,41,775,1160,0,7,3,10,3,2,5,0.00,66.81,50.00
10,005,03,010,0018,0038,638,35,673,1034,0,7,3,10,3,2,5,0.00,65.09,50.00
10,005,03,010,0018,0039,661,37,698,1092,0,7,3,10,3,2,5,0.00,63.92,50.00
10,005,03,010,0019,0040,573,22,595,1056,0,7,3,10,3,2,5,0.00,56.34,50.00
10,005,03,010,0019,0041,672,29,701,1064,0,7,3,10,3,2,5,0.00,65.88,50.00
10,005,03,010,0019,0042,557,20,577,945,0,7,3,10,3,2,5,0.00,61.06,50.00
10,005,03,010,0019,0043,572,34,606,963,0,7,3,10,3,2,5,0.00,62.93,50.00
10,005,03,010,0025,0044,747,41,788,1202,0,7,3,10,3,2,5,0.00,65.56,50.00
10,005,03,010,0025,0045,617,28,645,933,0,7,3,10,3,2,5,0.00,69.13,50.00
10,005,03,010,0025,0046,639,46,685,1206,0,7,3,10,3,2,5,0.00,56.80,50.00
10,005,03,010,0026,0047,603,33,636,960,0,7,3,10,3,2,5,0.00,66.25,50.00
