63,000,00,000,0000,1,張家豪,306,1,0740111,37,臺灣省,大學,N, , 
63,000,00,000,0000,2,王文娟,999,2,0521028,59,臺灣省,大學,N, , 
63,000,00,000,0000,3,鄭匡宇,999,1,0650515,46,臺北市,博士,N, , 
63,000,00,000,0000,4,黃聖峰,355,1,0680630,43,臺北市,碩士,N, , 
63,000,00,000,0000,5,童文薰,999,2,0541111,56,新北市,其他,N, , 
63,000,00,000,0000,6,蔣萬安,1,1,0671226,43,臺北市,博士,N,*, 
63,000,00,000,0000,7,蘇煥智,356,1,0450720,66,臺南市,碩士,N, , 
63,000,00,000,0000,8,黃珊珊,999,2,0581018,53,臺中市,大學,N, , 
63,000,00,000,0000,9,施奉先,999,1,0471209,63,臺北市,大學,N, , 
63,000,00,000,0000,10,唐新民,203,1,0391225,71,臺灣省,博士,N, , 
63,000,00,000,0000,11,謝立康,999,1,0591023,52,新北市,高中(職),N, , 
63,000,00,000,0000,12,陳時中,16,1,0411227,69,臺北市,大學,N, , 
64,000,00,000,0000,1,鄭宇翔,999,1,0701030,41,臺南市,其他,N, , 
64,000,00,000,0000,2,曾尹儷,999,2,0521031,59,高雄市,博士,N, , 
64,000,00,000,0000,3,柯志恩,1,2,0510429,60,臺灣省,博士,N, , 
64,000,00,000,0000,4,陳其邁,16,1,0531223,57,臺灣省,碩士,Y,*, 
65,000,00,000,0000,1,林佳龍,16,1,0530213,58,臺北市,博士,N, , 
65,000,00,000,0000,2,侯友宜,1,1,0460607,65,臺灣省,博士,Y,*, 
66,000,00,000,0000,1,陳美妃,999,2,0600417,51,臺北市,高中(職),N, , 
66,000,00,000,0000,2,蔡其昌,16,1,0580416,53,臺中市,碩士,N, , 
66,000,00,000,0000,3,盧秀燕,1,2,0500831,61,臺灣省,碩士,Y,*, 
67,000,00,000,0000,1,許忠信,999,1,0540601,57,臺南市,博士,N, , 
67,000,00,000,0000,2,林義豐,999,1,0370204,74,臺南市,碩士,N, , 
67,000,00,000,0000,3,謝龍介,1,1,0501003,61,臺南市,碩士,N, , 
67,000,00,000,0000,4,吳炳輝,999,1,0561201,54,臺灣省,大學,N, , 
67,000,00,000,0000,5,黃偉哲,16,1,0520926,59,臺北市,碩士,Y,*, 
68,000,00,000,0000,1,張善政,1,1,0430624,68,臺北市,博士,N,*, 
68,000,00,000,0000,2,賴香伶,350,2,0570105,54,臺灣省,碩士,N, , 
68,000,00,000,0000,3,鄭運鵬,16,1,0620602,49,臺北市,大學,N, , 
68,000,00,000,0000,4,鄭寶清,999,1,0440110,67,桃園市,博士,N, , 
