00,000,00,000,0000,0000,22328,1384,23712,31807,39605,20,0,20,6,0,6,80.31,74.55,30.00
64,000,00,000,0000,0000,6122,115,6237,7407,9399,9,0,9,3,0,3,78.81,84.20,33.33
64,000,00,360,0000,0000,1424,25,1449,1592,1948,3,0,3,1,0,1,81.72,91.02,33.33
64,000,00,360,0001,0000,629,14,643,714,0,3,0,3,1,0,1,0.00,90.06,33.33
64,000,00,360,0001,0136,629,14,643,714,0,3,0,3,1,0,1,0.00,90.06,33.33
64,000,00,360,0002,0000,338,2,340,374,0,3,0,3,1,0,1,0.00,90.91,33.33
64,000,00,360,0002,0135,338,2,340,374,0,3,0,3,1,0,1,0.00,90.91,33.33
64,000,00,360,0003,0000,457,9,466,504,0,3,0,3,1,0,1,0.00,92.46,33.33
64,000,00,360,0003,0134,457,9,466,504,0,3,0,3,1,0,1,0.00,92.46,33.33
64,000,00,370,0000,0000,2690,54,2744,3398,4254,4,0,4,1,0,1,79.88,80.75,25.00
64,000,00,370,0001,0000,570,12,582,750,0,4,0,4,1,0,1,0.00,77.60,25.00
64,000,00,370,0001,0005,570,12,582,750,0,4,0,4,1,0,1,0.00,77.60,25.00
64,000,00,370,0002,0000,366,8,374,455,0,4,0,4,1,0,1,0.00,82.20,25.00
64,000,00,370,0002,0008,366,8,374,455,0,4,0,4,1,0,1,0.00,82.20,25.00
64,000,00,370,0003,0000,458,10,468,590,0,4,0,4,1,0,1,0.00,79.32,25.00
64,000,00,370,0003,0007,458,10,468,590,0,4,0,4,1,0,1,0.00,79.32,25.00
64,000,00,370,0004,0000,492,11,503,632,0,4,0,4,1,0,1,0.00,79.59,25.00
64,000,00,370,0004,0006,492,11,503,632,0,4,0,4,1,0,1,0.00,79.59,25.00
64,000,00,370,0005,0000,162,4,166,203,0,4,0,4,1,0,1,0.00,81.77,25.00
64,000,00,370,0005,0004,162,4,166,203,0,4,0,4,1,0,1,0.00,81.77,25.00
64,000,00,370,0006,0000,222,3,225,284,0,4,0,4,1,0,1,0.00,79.23,25.00
64,000,00,370,0006,0003,222,3,225,284,0,4,0,4,1,0,1,0.00,79.23,25.00
64,000,00,370,0007,0000,195,4,199,229,0,4,0,4,1,0,1,0.00,86.90,25.00
64,000,00,370,0007,0002,195,4,199,229,0,4,0,4,1,0,1,0.00,86.90,25.00
