area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num
新竹縣峨眉鄉第02選區,5,陳美玲,無黨籍及未經政黨推薦,f,0571207,45,臺灣省,高中,Y,Y,445
新竹縣峨眉鄉第02選區,6,張芝瑋,民主進步黨,m,0560809,47,臺灣省,其他,N,N,85
新竹縣尖石鄉第02選區,1,李志松,無黨籍及未經政黨推薦,m,0561123,47,臺灣省,高中,N,N,455
新竹縣尖石鄉第02選區,2,何江玉秀,中國國民黨,f,0300129,73,臺灣省,高中,Y,Y,624
新竹縣尖石鄉第02選區,3,徐健福,中國國民黨,m,0551202,47,臺灣省,高中,Y,Y,731
新竹縣五峰鄉第02選區,1,張金昌,無黨籍及未經政黨推薦,m,0501203,52,臺灣省,高中,N,N,159
新竹縣五峰鄉第02選區,2,曾榮貴,中國國民黨,m,0420410,61,臺灣省,高中,N,Y,196
新竹縣五峰鄉第02選區,3,錢光輝,無黨籍及未經政黨推薦,m,0501001,53,臺灣省,其他,Y,N,153
新竹縣五峰鄉第02選區,4,張輝榮,無黨籍及未經政黨推薦,m,0560907,47,臺灣省,高中,N,N,131
新竹縣五峰鄉第02選區,5,秋美玉,中國國民黨,f,0430510,60,臺灣省,其他,Y,Y,320
新竹縣五峰鄉第02選區,6,彭武藏,無黨籍及未經政黨推薦,m,0460620,57,臺灣省,大學,Y,Y,243
新竹縣竹北市第03選區,1,鄭慶源,無黨籍及未經政黨推薦,m,0560707,47,臺灣省,其他,Y,N,2246
新竹縣竹北市第03選區,2,郭憲棠,無黨籍及未經政黨推薦,m,0490105,54,臺灣省,專科,Y,Y,2681
新竹縣竹北市第03選區,3,葉信輝,無黨籍及未經政黨推薦,m,0630502,40,臺灣省,大學,N,Y,4243
新竹縣竹東鎮第03選區,1,葉姵宇,中國國民黨,f,0540201,49,臺灣省,高中,N,Y,2573
新竹縣竹東鎮第03選區,2,黃豪杰,中國國民黨,m,0590513,44,臺灣省,大學,Y,Y,2239
新竹縣竹東鎮第03選區,3,劉興涼,中國國民黨,m,0461027,57,臺灣省,其他,N,N,2004
新竹縣竹東鎮第03選區,4,鄭朝日,無黨籍及未經政黨推薦,m,0690426,34,臺灣省,碩士,Y,Y,2894
新竹縣竹東鎮第03選區,5,李秀容,中國國民黨,f,0500720,53,臺灣省,高中,Y,Y,2049
新竹縣竹東鎮第03選區,6,陳昌平,無黨籍及未經政黨推薦,m,0541107,49,臺灣省,專科,Y,Y,2420
新竹縣新埔鎮第03選區,1,王張碧冬,無黨籍及未經政黨推薦,f,0521115,51,臺灣省,高中,N,Y,1720
新竹縣新埔鎮第03選區,2,蔡錦堂,中國國民黨,m,0480702,55,臺灣省,高中,Y,Y,1990
新竹縣關西鎮第03選區,1,邱乾友,中國國民黨,m,0400108,63,臺灣省,其他,N,N,1079
新竹縣關西鎮第03選區,2,范銚鴻,無黨籍及未經政黨推薦,m,0470930,56,臺灣省,高中,Y,Y,1222
新竹縣關西鎮第03選區,3,黃輝鳳,中國國民黨,m,0731018,30,臺灣省,專科,N,N,347
新竹縣湖口鄉第03選區,1,吳勝通,中國國民黨,m,0290127,74,臺灣省,其他,Y,Y,1888
新竹縣湖口鄉第03選區,2,翁紹軒,中國國民黨,m,0660616,37,臺灣省,高中,N,Y,3009
新竹縣湖口鄉第03選區,3,陳新源,中國國民黨,m,0420202,61,臺灣省,高中,N,N,748
新竹縣湖口鄉第03選區,4,張衡堂,中國國民黨,m,0450820,58,臺灣省,高中,N,Y,2564
新竹縣新豐鄉第03選區,1,鄭奕財,中國國民黨,m,0430805,60,臺灣省,高中,Y,Y,2310
新竹縣新豐鄉第03選區,2,黃鴻澄,中國國民黨,m,0410626,62,臺灣省,高中,N,Y,1903
新竹縣新豐鄉第03選區,3,張然量,無黨籍及未經政黨推薦,m,0431116,60,臺灣省,專科,N,N,1526
新竹縣芎林鄉第03選區,1,林春杏,無黨籍及未經政黨推薦,f,0510715,52,臺灣省,高中,N,N,449
新竹縣芎林鄉第03選區,2,姜義助,中國國民黨,m,0390622,64,臺灣省,其他,Y,Y,668
新竹縣芎林鄉第03選區,3,劉興振,無黨籍及未經政黨推薦,m,0570718,46,臺灣省,其他,N,Y,1055
新竹縣芎林鄉第03選區,4,曾永來,無黨籍及未經政黨推薦,m,0440315,59,臺灣省,高中,Y,N,111
新竹縣橫山鄉第03選區,1,朱陳源,中國國民黨,m,0641216,38,臺灣省,專科,N,Y,609
新竹縣橫山鄉第03選區,2,劉修汀,中國國民黨,m,0400310,63,臺灣省,其他,Y,Y,676
新竹縣北埔鄉第03選區,1,彭國榮,無黨籍及未經政黨推薦,m,0380207,65,臺灣省,其他,Y,Y,601
新竹縣北埔鄉第03選區,2,麥德燕,中國國民黨,m,0310524,72,臺灣省,其他,N,N,521
新竹縣寶山鄉第03選區,1,古仁樺,無黨籍及未經政黨推薦,m,0470105,56,臺灣省,高中,N,N,686
新竹縣寶山鄉第03選區,2,江民雄,中國國民黨,m,0300112,73,臺灣省,其他,N,Y,690
新竹縣尖石鄉第03選區,1,江瑞山,無黨籍及未經政黨推薦,m,0510225,52,臺灣省,其他,N,N,149
新竹縣尖石鄉第03選區,2,游有連,中國國民黨,m,0451005,58,臺灣省,高中,N,Y,269
新竹縣尖石鄉第03選區,3,范中強,無黨籍及未經政黨推薦,m,0680420,35,臺灣省,其他,N,N,177
新竹縣尖石鄉第03選區,4,徐大衛,無黨籍及未經政黨推薦,m,0561010,47,臺灣省,其他,N,N,234
新竹縣尖石鄉第03選區,5,蔡清郎,中國國民黨,m,0410401,62,臺灣省,專科,N,N,168
新竹縣尖石鄉第03選區,6,江朝西,中國國民黨,m,0510228,52,臺灣省,其他,Y,Y,399
新竹縣尖石鄉第03選區,7,廖英雄,無黨籍及未經政黨推薦,m,0500701,53,臺灣省,高中,Y,N,254
新竹縣尖石鄉第03選區,8,温武雄,無黨籍及未經政黨推薦,m,0550519,48,臺灣省,其他,N,Y,264
新竹縣五峰鄉第03選區,1,林金土,無黨籍及未經政黨推薦,m,0520901,51,臺灣省,其他,N,N,129
新竹縣五峰鄉第03選區,2,呂小龍,無黨籍及未經政黨推薦,m,0611203,41,臺灣省,其他,Y,Y,334
新竹縣五峰鄉第03選區,3,達究．瓦旦,無黨籍及未經政黨推薦,m,0480329,55,臺灣省,高中,N,N,89
新竹縣五峰鄉第03選區,4,彭興福,中國國民黨,m,0350520,68,臺灣省,其他,N,N,152
新竹縣五峰鄉第03選區,5,達陸．翡述,無黨籍及未經政黨推薦,m,0600411,43,臺灣省,專科,N,Y,165
新竹縣竹北市第04選區,1,蔡文苑,無黨籍及未經政黨推薦,m,0631207,39,臺灣省,大學,N,N,3021
新竹縣竹北市第04選區,2,曾金清,無黨籍及未經政黨推薦,m,0380110,65,臺灣省,其他,N,Y,3480
新竹縣竹北市第04選區,3,鍾國章,無黨籍及未經政黨推薦,m,0331125,70,臺灣省,其他,Y,Y,3663
新竹縣竹東鎮第04選區,1,林真義,中國國民黨,m,0330628,70,臺灣省,其他,Y,Y,2221
新竹縣竹東鎮第04選區,2,徐呂麗琴,中國國民黨,f,0500407,53,臺灣省,高中,Y,N,1606
新竹縣竹東鎮第04選區,3,曾建雄,無黨籍及未經政黨推薦,m,0730615,30,臺灣省,大學,N,N,1963
新竹縣竹東鎮第04選區,4,吳棋鴻,無黨籍及未經政黨推薦,m,0510816,52,臺灣省,其他,Y,Y,2190
新竹縣竹東鎮第04選區,5,呂灝騰,中國國民黨,m,0491220,53,臺灣省,高中,N,Y,2202
新竹縣竹東鎮第04選區,6,蔡東泉,民主進步黨,m,0480515,55,臺灣省,大學,N,N,1903
新竹縣新埔鎮第04選區,1,林益賢,無黨籍及未經政黨推薦,m,0560221,47,臺灣省,高中,Y,Y,2259
新竹縣新埔鎮第04選區,2,范煥松,無黨籍及未經政黨推薦,m,0380401,65,臺灣省,其他,Y,Y,1512
新竹縣關西鎮第04選區,1,林朝棟,中國國民黨,m,0290206,74,臺灣省,高中,Y,N,900
新竹縣關西鎮第04選區,2,黃淼霖,中國國民黨,m,0570507,46,臺灣省,高中,N,N,493
新竹縣關西鎮第04選區,3,李常棟,中國國民黨,m,0440316,59,臺灣省,高中,Y,Y,998
新竹縣關西鎮第04選區,4,張漢南,無黨籍及未經政黨推薦,m,0280806,75,臺灣省,高中,N,Y,954
新竹縣關西鎮第04選區,5,嚴司郎,無黨籍及未經政黨推薦,m,0300512,73,臺灣省,專科,Y,Y,1311
新竹縣湖口鄉第04選區,1,劉昌榮,中國國民黨,m,0530123,50,臺灣省,高中,Y,Y,2370
新竹縣湖口鄉第04選區,2,鄭宏揚,中國國民黨,m,0521208,50,臺灣省,其他,N,N,1944
新竹縣新豐鄉第04選區,1,甘淑娥,中國國民黨,f,0420709,61,臺灣省,高中,N,Y,2602
新竹縣新豐鄉第04選區,2,簡崇渙,無黨籍及未經政黨推薦,m,0630513,40,臺灣省,大學,N,Y,1931
新竹縣新豐鄉第04選區,3,戴玉樹,中國國民黨,m,0390404,64,臺灣省,其他,Y,Y,1738
新竹縣新豐鄉第04選區,4,許錦煙,無黨籍及未經政黨推薦,m,0600803,43,臺灣省,高中,N,Y,2096
新竹縣新豐鄉第04選區,5,鍾秀菊,無黨籍及未經政黨推薦,f,0480420,55,臺灣省,高中,N,N,1496
新竹縣新豐鄉第04選區,6,許誠忠,中國國民黨,m,0461221,56,臺灣省,高中,Y,Y,1708
新竹縣芎林鄉第04選區,1,劉名揚,無黨籍及未經政黨推薦,m,0610702,42,臺灣省,碩士,N,N,480
新竹縣芎林鄉第04選區,2,劉繡容,中國國民黨,f,0410725,62,臺灣省,專科,Y,N,524
新竹縣芎林鄉第04選區,3,楊秋賢,無黨籍及未經政黨推薦,m,0430809,60,臺灣省,碩士,Y,Y,737
新竹縣芎林鄉第04選區,4,黃正彪,中國國民黨,m,0660324,37,臺灣省,大學,Y,Y,631
新竹縣芎林鄉第04選區,5,林礽俊,無黨籍及未經政黨推薦,m,0340914,69,臺灣省,高中,Y,Y,724
新竹縣芎林鄉第04選區,6,彭信康,民主進步黨,m,0470109,56,臺灣省,高中,N,Y,621
新竹縣芎林鄉第04選區,7,鄭昱芸,無黨籍及未經政黨推薦,f,0670623,36,臺灣省,碩士,N,Y,965
新竹縣芎林鄉第04選區,8,劉自展,無黨籍及未經政黨推薦,m,0490115,54,臺灣省,大學,Y,N,506
新竹縣芎林鄉第04選區,9,林彭玉連,中國國民黨,f,0431007,60,臺灣省,高中,Y,Y,942
新竹縣橫山鄉第04選區,1,黃奎鑑,中國國民黨,m,0530315,50,臺灣省,高中,Y,N,505
新竹縣橫山鄉第04選區,2,張智傑,無黨籍及未經政黨推薦,m,0721003,31,臺灣省,高中,N,Y,707
新竹縣寶山鄉第04選區,1,詹益全,無黨籍及未經政黨推薦,m,0770411,26,臺灣省,大學,N,N,365
新竹縣寶山鄉第04選區,2,廖英雄,中國國民黨,m,0340319,69,臺灣省,其他,Y,Y,601
新竹縣寶山鄉第04選區,3,蘇敬豈,無黨籍及未經政黨推薦,m,0550901,48,臺灣省,其他,Y,Y,559
苗栗縣苗栗市第01選區,1,梁嬌雪,無黨籍及未經政黨推薦,f,0500728,53,臺灣省,其他,Y,Y,2425
苗栗縣苗栗市第01選區,2,劉賢嬌,無黨籍及未經政黨推薦,f,0400625,63,臺灣省,其他,N,N,1474
苗栗縣苗栗市第01選區,3,劉圓蘭,無黨籍及未經政黨推薦,f,0480118,55,臺灣省,高中,Y,Y,1948
苗栗縣苗栗市第01選區,4,黃文琴,無黨籍及未經政黨推薦,f,0470718,56,臺灣省,其他,N,Y,2119
苗栗縣苗栗市第01選區,5,李肇文,無黨籍及未經政黨推薦,m,0570808,46,台中市,碩士,N,N,1471
苗栗縣公館鄉第01選區,1,朱文龍,無黨籍及未經政黨推薦,m,0261001,77,臺灣省,其他,Y,N,199
苗栗縣公館鄉第01選區,2,邱創烈,無黨籍及未經政黨推薦,m,0490325,54,臺灣省,其他,N,N,992
苗栗縣公館鄉第01選區,3,徐永源,無黨籍及未經政黨推薦,m,0451029,58,臺灣省,專科,N,N,956
苗栗縣公館鄉第01選區,4,張仁宏,中國國民黨,m,0490216,54,臺灣省,高中,N,N,874
苗栗縣公館鄉第01選區,5,湛炎慶,中國國民黨,m,0481220,54,臺灣省,高中,N,Y,1672
苗栗縣公館鄉第01選區,6,劉月惠,中國國民黨,f,0330101,70,臺灣省,其他,Y,N,508
苗栗縣公館鄉第01選區,7,劉冠霆,無黨籍及未經政黨推薦,m,0460910,57,臺灣省,專科,Y,Y,1537
苗栗縣公館鄉第01選區,8,謝運煌,中國國民黨,m,0241212,78,臺灣省,高中,N,Y,1061
苗栗縣公館鄉第01選區,9,楊家樹,民主進步黨,m,0410228,62,臺灣省,高中,Y,Y,1112
苗栗縣頭屋鄉第01選區,1,陳謝秋香,無黨籍及未經政黨推薦,f,0450915,58,臺灣省,高中,Y,Y,429
苗栗縣頭屋鄉第01選區,2,"陳賴森妹 ",無黨籍及未經政黨推薦,f,0301026,73,臺灣省,其他,N,Y,571
苗栗縣頭屋鄉第01選區,3,江貴熙,無黨籍及未經政黨推薦,m,0610520,42,臺灣省,專科,Y,Y,416
