prv_code,city_code,area_code,dept_code,li_code,cand_no,cand_name,party_code,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,is_vice
63,000,05,000,0000,8,吳怡萱,350,2,0780817,33,新北市,大學,N, , 
63,000,05,000,0000,9,邵維倫,16,1,0710712,40,臺北市,高中(職),N, , 
63,000,05,000,0000,10,李有宜,999,2,0790508,32,臺北市,碩士,N, , 
63,000,05,000,0000,11,張榮法,74,1,0610725,50,臺南市,大學,N, , 
63,000,05,000,0000,12,應曉薇,1,2,0530914,58,臺灣省,碩士,Y,*, 
63,000,05,000,0000,13,李菁琪,79,2,0770402,34,臺北市,碩士,N, , 
63,000,05,000,0000,14,王麒傑,999,1,0790417,32,臺北市,高中(職),N, , 
63,000,05,000,0000,15,陳樹霖,999,1,0411006,70,臺北市,大學,N, , 
63,000,05,000,0000,16,郭昭巖,1,2,0580208,53,臺北市,碩士,Y,*, 
63,000,05,000,0000,17,洪婉臻,16,2,0720717,39,新北市,碩士,N,*, 
63,000,05,000,0000,18,呂增塔,999,1,0530327,58,臺灣省,大學,N, , 
63,000,06,000,0000,1,張幸松,350,1,0471106,63,臺北市,大學,N, , 
63,000,06,000,0000,2,張四維,999,1,0431125,67,高雄市,專科,N, , 
63,000,06,000,0000,3,林泓泰,267,1,0790419,32,臺灣省,碩士,N, , 
63,000,06,000,0000,4,曾獻瑩,999,1,0650316,46,臺灣省,碩士,N,*, 
63,000,06,000,0000,5,王閔生,16,1,0640915,47,臺北市,大學,Y,*, 
63,000,06,000,0000,6,華珮君,306,2,0770831,34,臺北市,大學,N, , 
63,000,06,000,0000,7,鄭淑娟,999,2,0681013,43,臺灣省,高中(職),N, , 
63,000,06,000,0000,8,詹晉鑒,16,1,0710212,40,新北市,碩士,N, , 
63,000,06,000,0000,9,高揚凱,1,1,0730928,38,臺北市,大學,N, , 
63,000,06,000,0000,10,李柏毅,1,1,0701009,41,臺北市,碩士,Y,*, 
63,000,06,000,0000,11,蘇恆,999,2,0741002,37,臺北市,碩士,N, , 
63,000,06,000,0000,12,林岳龍,74,1,0700910,41,臺灣省,博士,N, , 
63,000,06,000,0000,13,趙怡翔,16,1,0770731,34,臺北市,碩士,N,*, 
63,000,06,000,0000,14,張志豪,350,1,0610411,50,臺北市,大學,N,*, 
63,000,06,000,0000,15,鍾沛君,1,2,0731210,37,臺北市,大學,Y,*, 
63,000,06,000,0000,16,徐正文,999,1,0550218,56,臺北市,碩士,N, , 
63,000,06,000,0000,17,徐弘庭,1,1,0710621,40,臺北市,大學,Y,*, 
63,000,06,000,0000,18,王欣儀,1,2,0590624,52,臺北市,碩士,Y,*, 
63,000,06,000,0000,19,苗博雅,269,2,0761002,35,臺北市,大學,Y,*, 
63,000,06,000,0000,20,陳錦祥,1,1,0480707,63,臺北市,高中(職),Y,*, 
63,000,06,000,0000,21,林穎孟,999,2,0721020,39,臺中市,碩士,Y, , 
63,000,06,000,0000,22,簡舒培,16,2,0660627,45,新北市,碩士,Y,*, 
63,000,06,000,0000,23,林元敏,999,1,0640904,47,臺南市,博士,N, , 
63,000,06,000,0000,24,鄭建炘,315,1,0640913,47,臺北市,大學,N, , 
63,000,06,000,0000,25,耿葳,1,2,0791031,32,新北市,碩士,Y,*, 
63,000,06,000,0000,26,楊植斗,1,1,0810122,30,臺灣省,大學,N,*, 
63,000,06,000,0000,27,陳聖文,16,1,0870506,24,臺北市,碩士,N, , 
64,000,01,000,0000,1,朱信強,106,1,0570120,54,高雄市,大學,Y,*, 
64,000,01,000,0000,2,林義迪,1,1,0481105,62,高雄市,專科,Y,*, 
64,000,01,000,0000,3,林慧欣,16,2,0740611,37,高雄市,碩士,N, , 
64,000,01,000,0000,4,林富寶,16,1,0440802,67,高雄市,大學,Y,*, 
64,000,02,000,0000,1,李亞築,1,2,0761122,34,高雄市,大學,Y,*, 
64,000,02,000,0000,2,陳明澤,16,1,0521109,58,高雄市,碩士,Y,*, 
64,000,02,000,0000,3,鄭東元,1,1,0480420,63,新北市,碩士,N, , 
64,000,02,000,0000,4,李柏融,999,1,0381102,72,高雄市,高中(職),N, , 
64,000,02,000,0000,5,黃明太,16,1,0510302,60,高雄市,大學,Y,*, 
64,000,03,000,0000,1,方信淵,1,1,0540221,57,高雄市,碩士,Y,*, 
64,000,03,000,0000,2,劉航遠,303,1,0731118,37,高雄市,專科,N, , 
64,000,03,000,0000,3,林志誠,16,1,0701128,40,高雄市,碩士,N,*, 
64,000,03,000,0000,4,宋立彬,1,1,0671106,43,高雄市,大學,Y,*, 
64,000,03,000,0000,5,黃思學,267,1,0781219,32,高雄市,大學,N, , 
64,000,03,000,0000,6,黃秋媖,16,2,0611014,50,高雄市,碩士,Y,*, 
64,000,03,000,0000,7,陸淑美,1,2,0511125,59,高雄市,碩士,Y,*, 
64,000,03,000,0000,8,陳慶鴻,16,1,0580202,53,臺灣省,大學,N, , 
64,000,04,000,0000,1,劉文晏,999,1,0650808,46,高雄市,高中(職),N, , 
64,000,04,000,0000,2,李柏毅,16,1,0660408,45,高雄市,碩士,Y,*, 
64,000,04,000,0000,3,白喬茵,1,2,0761028,35,臺中市,大學,N,*, 
64,000,04,000,0000,4,陳善慧,999,1,0540203,57,高雄市,專科,Y,*, 
64,000,04,000,0000,5,吳佩蓉,999,2,0650905,46,高雄市,碩士,N, , 
64,000,04,000,0000,6,李眉蓁,1,2,0680321,43,高雄市,專科,Y,*, 
64,000,04,000,0000,7,劉宥廷,999,1,0740314,37,高雄市,碩士,N, , 
64,000,04,000,0000,8,謝天助,999,1,0251229,85,高雄市,高中(職),N, , 
64,000,04,000,0000,9,李雅慧,16,2,0640830,47,高雄市,碩士,Y,*, 
64,000,04,000,0000,10,李雅芬,1,2,0590625,52,高雄市,高中(職),Y,*, 
64,000,04,000,0000,11,蘇博廷,999,1,0700306,41,高雄市,高中(職),N, , 
64,000,04,000,0000,12,鄭侑青,267,2,0780405,33,高雄市,碩士,N, , 
64,000,04,000,0000,13,陳麗珍,1,2,0550323,56,高雄市,碩士,Y,*, 
64,000,04,000,0000,14,柳淑芳,999,2,0490830,62,高雄市,高中(職),N, , 
64,000,04,000,0000,15,莊貽量,350,1,0620125,49,高雄市,碩士,N, , 
64,000,04,000,0000,16,黃文志,16,1,0710717,40,高雄市,碩士,Y,*, 
64,000,04,000,0000,17,黃偵琳,16,2,0630516,48,高雄市,碩士,N, , 
64,000,04,000,0000,18,陳子瑜,303,1,0711210,39,高雄市,碩士,N, , 
64,000,04,000,0000,19,陳玫娟,1,2,0511214,59,高雄市,碩士,Y,*, 
64,000,04,000,0000,20,蘇柏銓,999,1,0750811,36,高雄市,大學,N, , 
64,000,05,000,0000,1,黃飛鳳,16,2,0541019,57,高雄市,碩士,N,*, 
64,000,05,000,0000,2,吳利成,1,1,0581108,52,高雄市,碩士,Y,*, 
64,000,05,000,0000,3,謝誌峰,999,1,0770205,34,高雄市,大學,N, , 
64,000,05,000,0000,4,張惟晴,1,2,0771209,33,高雄市,高中(職),N, , 
64,000,05,000,0000,5,劉佳達,999,1,0690914,42,高雄市,碩士,N, , 
64,000,05,000,0000,6,江瑞鴻,16,1,0530214,58,高雄市,碩士,Y,*, 
64,000,05,000,0000,7,張勝富,16,1,0611007,50,高雄市,碩士,Y,*, 
64,000,05,000,0000,8,陳清茂,999,1,0611022,50,高雄市,高中(職)以下,N, , 
64,000,05,000,0000,9,王齡嬌,999,2,0550220,56,高雄市,碩士,N, , 
64,000,05,000,0000,10,邱俊憲,16,1,0710226,40,臺南市,碩士,Y,*, 
64,000,05,000,0000,11,張婷婷,303,2,0711111,39,高雄市,碩士,N, , 
64,000,05,000,0000,12,吳彥輝,999,1,0700223,41,高雄市,大學,N, , 
64,000,05,000,0000,13,陳惠君,350,2,0570904,54,高雄市,碩士,N, , 
64,000,06,000,0000,1,蔡金晏,1,1,0670325,44,高雄市,博士,Y,*, 
64,000,06,000,0000,2,陳美雅,1,2,0591112,51,高雄市,博士,Y,*, 
64,000,06,000,0000,3,簡煥宗,16,1,0620919,49,臺北市,碩士,Y,*, 
64,000,06,000,0000,4,李喬如,16,2,0460624,65,臺灣省,碩士,Y,*, 
64,000,06,000,0000,5,劉家榮,350,1,0631114,47,高雄市,碩士,N, , 
64,000,07,000,0000,1,李佳玲,350,2,0670121,44,高雄市,大學,N, , 
64,000,07,000,0000,2,陳建良,999,1,0770716,34,高雄市,碩士,N, , 
64,000,07,000,0000,3,何權峰,16,1,0690401,42,高雄市,大學,Y,*, 
64,000,07,000,0000,4,王文心,999,2,0601109,50,新北市,博士,N, , 
64,000,07,000,0000,5,林于凱,267,1,0700412,41,臺北市,碩士,Y, , 
64,000,07,000,0000,6,張博洋,303,1,0800727,31,桃園市,大學,N,*, 
64,000,07,000,0000,7,曾俊傑,1,1,0650409,46,高雄市,大學,Y,*, 
64,000,07,000,0000,8,鄭孟洳,16,2,0791214,31,高雄市,碩士,Y,*, 
64,000,07,000,0000,9,林武忠,16,1,0440718,67,高雄市,碩士,N, , 
64,000,07,000,0000,10,童燕珍,1,2,0421102,68,臺灣省,碩士,Y, , 
64,000,07,000,0000,11,康裕成,16,2,0450304,66,臺北市,碩士,Y,*, 
64,000,07,000,0000,12,黃柏霖,1,1,0561031,55,高雄市,博士,Y,*, 
64,000,07,000,0000,13,黃香菽,1,2,0701023,41,高雄市,碩士,Y,*, 
64,000,08,000,0000,1,郭建盟,16,1,0590720,52,臺北市,碩士,Y,*, 
64,000,08,000,0000,2,陳若翠,1,2,0580429,53,臺灣省,碩士,Y, , 
64,000,08,000,0000,3,許釆蓁,1,2,0740603,37,高雄市,大學,N,*, 
64,000,08,000,0000,4,劉景裕,999,1,0571030,54,高雄市,大學,N, , 
64,000,08,000,0000,5,湯詠瑜,16,2,0651112,45,臺灣省,碩士,N,*, 
64,000,08,000,0000,6,吳益政,999,1,0520404,59,臺灣省,碩士,Y, , 
64,000,08,000,0000,7,黃紹庭,1,1,0590111,52,高雄市,碩士,Y,*, 
64,000,08,000,0000,8,黃文益,16,1,0650602,46,高雄市,碩士,Y,*, 
64,000,09,000,0000,1,李雨蓁,303,2,0761215,34,高雄市,碩士,N, , 
64,000,09,000,0000,2,羅章譽,999,1,0510102,60,桃園市,高中(職),N, , 
64,000,09,000,0000,3,李雅靜,1,2,0661224,44,高雄市,碩士,Y,*, 
64,000,09,000,0000,4,鍾易仲,1,1,0710928,40,高雄市,碩士,Y,*, 
64,000,09,000,0000,5,陳妙真,350,2,0780704,33,高雄市,大學,N, , 
64,000,09,000,0000,6,劉德林,1,1,0501107,60,高雄市,大學,Y,*, 
64,000,09,000,0000,7,鄭安秝,1,2,0840813,27,高雄市,大學,Y,*, 
64,000,09,000,0000,8,黃捷,999,2,0820119,29,高雄市,大學,Y,*, 
64,000,09,000,0000,9,陳慧文,16,2,0630728,48,高雄市,碩士,Y,*, 
64,000,09,000,0000,10,廖國誌,999,1,0550403,56,臺灣省,碩士,N, , 
64,000,09,000,0000,11,蘇致榮,16,1,0661029,45,高雄市,碩士,N, , 
64,000,09,000,0000,12,林智鴻,16,1,0730530,38,臺灣省,碩士,Y,*, 
64,000,09,000,0000,13,顧崇德,267,1,0840809,27,高雄市,大學,N, , 
64,000,09,000,0000,14,徐尚賢,999,1,0790930,32,高雄市,碩士,N, , 
64,000,09,000,0000,15,張漢忠,16,1,0421028,69,高雄市,專科,Y,*, 
64,000,10,000,0000,1,顏坤泉,338,1,0440805,67,臺南市,高中(職),N, , 
64,000,10,000,0000,2,朱挺玗,999,2,0691031,42,高雄市,碩士,N, , 
64,000,10,000,0000,3,鄭光峰,16,1,0550204,56,臺灣省,博士,Y,*, 
64,000,10,000,0000,4,黃雍琇,16,2,0630819,48,臺灣省,大學,N, , 
64,000,10,000,0000,5,陳致中,16,1,0680122,43,臺北市,碩士,Y,*, 
64,000,10,000,0000,6,余宗熹,999,1,0620610,49,臺灣省,碩士,N, , 
64,000,10,000,0000,7,曾麗燕,1,2,0420220,69,高雄市,碩士,Y,*, 
64,000,10,000,0000,8,于仙玲,357,2,0741118,36,高雄市,大學,N, , 
64,000,10,000,0000,9,黃敬雅,303,2,0771026,34,高雄市,大學,N, , 
64,000,10,000,0000,10,黃彥毓,16,1,0670327,44,臺灣省,碩士,N,*, 
64,000,10,000,0000,11,吳銘賜,95,1,0541202,56,高雄市,大學,Y,*, 
64,000,10,000,0000,12,蔡武宏,1,1,0670323,44,高雄市,大學,Y,*, 
64,000,10,000,0000,13,湯茹婷,267,2,0821119,28,高雄市,碩士,N, , 
64,000,10,000,0000,14,陳麗娜,1,2,0590310,52,臺灣省,碩士,Y,*, 
64,000,10,000,0000,15,陳識明,1,1,0790119,32,高雄市,高中(職),N, , 
64,000,10,000,0000,16,李順進,106,1,0471027,64,高雄市,碩士,Y,*, 
64,000,10,000,0000,17,蔡媽福,999,1,0380123,73,臺灣省,大學,N, , 
64,000,11,000,0000,1,張雨柔,267,2,0800520,31,高雄市,大學,N, , 
64,000,11,000,0000,2,李雨庭,16,2,0620930,49,臺灣省,碩士,N,*, 
64,000,11,000,0000,3,洪村銘,16,1,0671122,43,高雄市,碩士,N, , 
64,000,11,000,0000,4,邱于軒,1,2,0710422,40,臺北市,碩士,Y,*, 
64,000,11,000,0000,5,蔡永晶,999,1,0460114,65,高雄市,專科,N, , 
64,000,11,000,0000,6,楊佩樺,303,2,0810123,30,高雄市,大學,N, , 
64,000,11,000,0000,7,王耀裕,1,1,0500714,61,高雄市,碩士,Y,*, 
64,000,11,000,0000,8,黃天煌,1,1,0510915,60,高雄市,大學,Y,*, 
64,000,11,000,0000,9,李建輝,999,1,0700601,41,高雄市,高中(職),N, , 
64,000,11,000,0000,10,韓賜村,16,1,0480706,63,高雄市,碩士,Y, , 
65,000,01,000,0000,1,鄭宇恩,16,2,0750407,36,臺北市,碩士,Y,*, 
65,000,01,000,0000,2,陳偉杰,1,1,0670911,44,新北市,博士,Y,*, 
65,000,01,000,0000,3,彭莉惠,16,2,0651126,45,臺灣省,博士,N, , 
65,000,01,000,0000,4,陳靜儀,350,2,0570922,54,臺北市,大學,N, , 
65,000,01,000,0000,5,陳家琪,1,2,0661103,44,新北市,大學,N,*, 
65,000,01,000,0000,6,蔡錦賢,106,1,0380124,73,新北市,高中(職)以下,Y,*, 
65,000,02,000,0000,1,李宇翔,16,1,0810604,30,新北市,碩士,N,*, 
65,000,02,000,0000,2,郭原佑,999,1,0850827,26,臺南市,其他,N, , 
65,000,02,000,0000,3,蔡淑君,1,2,0590305,52,新北市,碩士,Y,*, 
65,000,02,000,0000,4,董俊宏,303,1,0580502,53,新北市,碩士,N, , 
65,000,02,000,0000,5,陳明義,1,1,0560918,55,臺灣省,碩士,Y,*, 
65,000,02,000,0000,6,宋明宗,1,1,0560402,55,高雄市,專科,Y,*, 
65,000,02,000,0000,7,賴秋媚,16,2,0520729,59,臺灣省,專科,Y, , 
65,000,02,000,0000,8,黃琦翔,350,1,0650214,46,臺北市,碩士,N, , 
65,000,03,000,0000,1,張志宏,999,1,0580809,53,新北市,高中(職),N, , 
65,000,03,000,0000,2,黃聖超,1,1,0590115,52,臺北市,碩士,N, , 
65,000,03,000,0000,3,陳炫銘,999,1,0630413,48,臺灣省,碩士,N, , 
65,000,03,000,0000,4,邱吉均,999,1,0471208,63,臺灣省,大學,N, , 
65,000,03,000,0000,6,許明偉,999,1,0700214,41,新北市,高中(職),N, , 
65,000,03,000,0000,7,郭岱軒,999,1,0730125,38,臺北市,碩士,N, , 
65,000,03,000,0000,8,陳世軒,350,1,0841217,26,臺北市,大學,N,*, 
65,000,03,000,0000,9,蔡健棠,1,1,0520119,59,臺灣省,碩士,Y,*, 
65,000,03,000,0000,10,林秉宥,16,1,0721217,38,臺灣省,碩士,N,*, 
65,000,03,000,0000,11,何語蓉,357,2,0660404,45,新北市,大學,N, , 
65,000,03,000,0000,12,蔣根煌,1,1,0520501,59,新北市,大學,Y,*, 
65,000,03,000,0000,13,陳科名,999,1,0590509,52,新北市,碩士,Y, , 
65,000,03,000,0000,14,翁震州,16,1,0750215,36,臺南市,碩士,N,*, 
65,000,03,000,0000,15,鍾宏仁,16,1,0460925,65,臺灣省,博士,Y,*, 
65,000,03,000,0000,16,吳香君,267,2,0800814,31,高雄市,大學,N, , 
65,000,03,000,0000,17,陳吉,999,1,0571019,54,臺灣省,碩士,N, , 
65,000,03,000,0000,18,戴湘儀,1,2,0800113,31,高雄市,大學,N,*, 
65,000,04,000,0000,1,陳啟能,16,1,0480705,63,新北市,大學,Y,*, 
65,000,04,000,0000,2,王威元,1,1,0701226,40,臺北市,碩士,Y,*, 
65,000,04,000,0000,3,陳俊霖,350,1,0711019,40,臺北市,大學,N, , 
65,000,04,000,0000,4,李余典,16,1,0470127,64,新北市,碩士,Y,*, 
65,000,04,000,0000,5,陳宛毓,357,2,0770418,34,新北市,大學,N, , 
65,000,04,000,0000,6,黃桂蘭,1,2,0460225,65,臺灣省,碩士,Y,*, 
65,000,04,000,0000,7,邱婷蔚,16,2,0691011,42,新北市,碩士,N,*, 
65,000,04,000,0000,8,彭佳芸,16,2,0711013,40,臺北市,大學,Y,*, 
65,000,04,000,0000,9,李倩萍,16,2,0590812,52,新北市,碩士,Y,*, 
65,000,04,000,0000,10,李翁月娥,999,2,0470105,64,新北市,高中(職),Y,*, 
65,000,04,000,0000,11,林鼎超,1,1,0710916,40,臺北市,大學,N, , 
65,000,04,000,0000,12,顏蔚慈,16,2,0750105,36,新北市,大學,N,*, 
65,000,04,000,0000,13,吳訓孝,1,1,0780701,33,臺北市,碩士,N, , 
65,000,04,000,0000,14,王景弘,267,1,0751223,35,臺灣省,高中(職),N, , 
65,000,04,000,0000,15,董俊良,74,1,0590730,52,新北市,高中(職),N, , 
65,000,05,000,0000,1,林國春,1,1,0570108,54,金馬地區,碩士,Y,*, 
65,000,05,000,0000,2,劉美芳,1,2,0671207,43,臺北市,碩士,Y,*, 
65,000,05,000,0000,3,曾煥嘉,1,1,0650910,46,臺北市,大學,Y,*, 
65,000,05,000,0000,4,吳達偉,350,1,0730721,38,臺南市,碩士,N, , 
65,000,05,000,0000,5,王淑慧,999,2,0441202,66,臺北市,碩士,Y, , 
65,000,05,000,0000,6,戴瑋姗,16,2,0790123,32,高雄市,大學,Y,*, 
65,000,05,000,0000,7,彭盛韶,267,1,0730511,38,臺北市,碩士,N, , 
65,000,05,000,0000,8,周勝考,1,1,0450314,66,臺灣省,碩士,Y,*, 
65,000,05,000,0000,9,顏維勲,999,1,0680707,43,臺灣省,高中(職)以下,N, , 
65,000,05,000,0000,10,張淑惠,357,2,0600713,51,臺灣省,大學,N, , 
65,000,05,000,0000,11,李婉鈺,999,2,0610327,50,臺北市,博士,N, , 
65,000,05,000,0000,12,郭柏成,999,1,0560910,55,臺北市,大學,N, , 
65,000,05,000,0000,13,陳玉鳳,316,2,0611203,49,臺灣省,大學,N, , 
65,000,05,000,0000,14,葉元之,1,1,0631228,47,臺北市,博士,Y,*, 
65,000,05,000,0000,15,山田摩衣,16,2,0790110,32,臺北市,大學,N,*, 
65,000,05,000,0000,16,黃俊哲,16,1,0670427,44,臺灣省,碩士,Y,*, 
65,000,05,000,0000,17,阮橋本,999,1,0591128,51,臺灣省,高中(職)以下,N, , 
65,000,05,000,0000,18,黃淑君,16,2,0781003,33,臺南市,碩士,N,*, 
65,000,05,000,0000,19,張家維,999,1,0620506,49,臺北市,碩士,N, , 
65,000,05,000,0000,20,廖裕德,106,1,0400914,71,新北市,專科,N, , 
65,000,05,000,0000,21,石一佑,16,2,0550123,56,臺灣省,碩士,N, , 
65,000,06,000,0000,1,蔡明璋,74,1,0540409,57,新北市,大學,N, , 
65,000,06,000,0000,2,陳逸展,999,1,0721211,38,臺灣省,大學,N, , 
65,000,06,000,0000,3,邱烽堯,1,1,0621003,49,新北市,碩士,Y,*, 
65,000,06,000,0000,4,金瑞龍,1,1,0580715,53,臺灣省,碩士,Y,*, 
65,000,06,000,0000,5,李正皓,999,1,0730620,38,臺北市,碩士,N, , 
65,000,06,000,0000,6,游輝宂,1,1,0720226,39,新北市,碩士,Y,*, 
65,000,06,000,0000,7,陳錦錠,1,2,0431128,67,臺北市,專科,Y,*, 
65,000,06,000,0000,8,張維倩,16,2,0740114,37,新北市,碩士,Y,*, 
65,000,06,000,0000,9,張嘉玲,16,2,0641031,47,臺灣省,碩士,N,*, 
65,000,06,000,0000,10,張志豪,16,1,0700824,41,臺灣省,碩士,Y, , 
65,000,06,000,0000,11,王如意,350,2,0670609,44,臺北市,碩士,N, , 
65,000,07,000,0000,1,陳鴻源,1,1,0560421,55,臺灣省,碩士,Y,*, 
65,000,07,000,0000,2,連斐璠,1,2,0480909,63,新北市,碩士,Y,*, 
65,000,07,000,0000,3,蕭蒼澤,356,1,0541112,56,臺灣省,碩士,N, , 
65,000,07,000,0000,4,羅文崇,16,1,0530708,58,臺北市,碩士,Y, , 
65,000,07,000,0000,5,許昭興,16,2,0600306,51,新北市,碩士,N,*, 
65,000,08,000,0000,1,彭一書,16,1,0701028,41,新北市,碩士,N,*, 
65,000,08,000,0000,2,江怡臻,1,2,0711107,39,臺北市,碩士,Y,*, 
