prv_code,city_code,area_code,dept_code,li_code,cand_no,cand_name,party_code,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,is_vice
10,002,01,000,0000,12,楊順木,375,1,0390428,72,桃園市,高中(職)以下,Y,*, 
10,002,01,000,0000,13,黃定和,999,1,0470105,64,臺灣省,碩士,Y,*, 
10,002,01,000,0000,14,孫博萮,999,2,0670304,44,臺北市,大學,N, , 
10,002,01,000,0000,15,潘淑芬,999,2,0581205,52,臺灣省,專科,N, , 
10,002,01,000,0000,16,吳長青,999,1,0671104,43,臺灣省,大學,N, , 
10,002,01,000,0000,17,林岳賢,1,1,0630614,48,臺灣省,碩士,Y,*, 
10,002,02,000,0000,1,林東成,999,1,0520802,59,臺灣省,大學,N, , 
10,002,02,000,0000,2,簡英俊,999,1,0400401,71,臺灣省,博士,N, , 
10,002,02,000,0000,3,賴良洲,1,1,0521005,59,臺灣省,高中(職),N,*, 
10,002,02,000,0000,4,林詩穎,16,2,0710617,40,臺灣省,大學,N,*, 
10,002,03,000,0000,1,林聰池,999,1,0600225,51,臺灣省,高中(職),N,*, 
10,002,03,000,0000,2,李清林,1,1,0380820,73,臺灣省,高中(職)以下,Y, , 
10,002,03,000,0000,3,吳宏謀,16,1,0390815,72,臺灣省,高中(職),Y,*, 
10,002,04,000,0000,1,陳俊宇,16,1,0640314,47,臺灣省,碩士,Y,*, 
10,002,04,000,0000,2,黃浴沂,1,1,0410412,70,臺灣省,高中(職)以下,Y,*, 
10,002,05,000,0000,1,黃建勇,1,1,0470912,64,臺灣省,高中(職),Y,*, 
10,002,05,000,0000,2,陳福山,999,1,0461108,64,臺灣省,專科,Y,*, 
10,002,06,000,0000,1,黃琤婷,1,2,0671220,43,臺灣省,大學,Y,*, 
10,002,06,000,0000,2,謝志得,350,1,0570506,54,臺灣省,碩士,N, , 
10,002,06,000,0000,3,陳漢鍾,999,1,0600807,51,臺灣省,碩士,Y,*, 
10,002,06,000,0000,4,林意評,303,1,0780304,33,臺灣省,碩士,N, , 
10,002,06,000,0000,5,劉添梧,16,1,0370713,74,臺灣省,專科,Y, , 
10,002,06,000,0000,6,楊坊翔,267,1,0850714,26,臺灣省,大學,N, , 
10,002,06,000,0000,7,呂惠卿,16,2,0590711,52,臺灣省,碩士,Y,*, 
10,002,06,000,0000,8,謝家倫,16,1,0740708,37,臺灣省,大學,N,*, 
10,002,06,000,0000,9,陳鴻禧,1,1,0480113,63,臺灣省,碩士,Y,*, 
10,002,07,000,0000,1,沈信雄,999,1,0560830,55,臺灣省,專科,N,*, 
10,002,07,000,0000,2,張明華,16,1,0500514,61,臺灣省,碩士,N, , 
10,002,07,000,0000,3,簡松樹,16,1,0541013,57,臺灣省,碩士,Y,*, 
10,002,07,000,0000,4,林義剛,1,1,0420205,69,臺灣省,大學,Y,*, 
10,002,08,000,0000,1,謝燦輝,16,1,0470218,64,臺灣省,碩士,Y,*, 
10,002,08,000,0000,2,林佩螢,16,2,0760628,35,臺灣省,碩士,N,*, 
10,002,08,000,0000,3,邱素梅,999,2,0540217,57,臺灣省,碩士,Y,*, 
10,002,08,000,0000,4,張芷珊,999,2,0780825,33,臺灣省,碩士,N, , 
10,002,08,000,0000,5,江汶賢,16,1,0540225,57,臺灣省,大學,N, , 
10,002,08,000,0000,6,楊弘旻,1,1,0590505,52,臺灣省,碩士,Y,*, 
10,002,09,000,0000,1,吳珮菱,999,2,0700212,41,臺灣省,高中(職),N, , 
10,002,09,000,0000,2,陳文昌,16,1,0420901,69,臺灣省,高中(職),Y,*, 
10,002,09,000,0000,3,江信賢,999,1,0661130,44,臺灣省,高中(職),N, , 
10,002,10,000,0000,1,陳金麟,1,1,0430908,68,其他省市,專科,N, , 
10,002,10,000,0000,2,李茂豐,1,1,0460910,65,臺灣省,高中(職),N,*, 
10,002,10,000,0000,3,謝正信,16,1,0680504,43,臺灣省,碩士,N,*, 
10,002,10,000,0000,4,陳玉萍,999,2,0640623,47,臺灣省,碩士,Y,*, 
10,004,01,000,0000,1,林禹佑,999,1,0790727,32,臺灣省,碩士,Y,*, 
10,004,01,000,0000,2,蔡蕥鍹,16,2,0670109,44,臺中市,碩士,N,*, 
10,004,01,000,0000,3,陳冠宇,79,1,0791119,31,臺灣省,大學,N, , 
10,004,01,000,0000,4,蔡志環,1,2,0480801,63,臺灣省,碩士,Y,*, 
10,004,01,000,0000,5,林增堂,1,1,0521010,59,桃園市,碩士,Y, , 
10,004,01,000,0000,6,張珈源,16,1,0651123,45,臺灣省,碩士,Y,*, 
10,004,01,000,0000,7,吳旭智,1,1,0650101,46,臺灣省,博士,Y,*, 
10,004,01,000,0000,8,王炳漢,1,1,0570924,54,臺灣省,高中(職)以下,Y,*, 
10,004,01,000,0000,9,杜文中,1,1,0560505,55,臺灣省,碩士,Y, , 
10,004,01,000,0000,10,范植華,999,1,0650304,46,臺灣省,碩士,N, , 
10,004,01,000,0000,11,許育綸,15,1,0730503,38,臺灣省,大學,N, , 
10,004,01,000,0000,12,林碩彥,350,1,0650123,46,高雄市,碩士,N,*, 
10,004,01,000,0000,13,歐陽霆,16,1,0800915,31,新北市,大學,N,*, 
10,004,01,000,0000,14,邱靖雅,999,2,0611212,49,新北市,碩士,Y,*, 
10,004,01,000,0000,15,朱健銘,999,1,0690601,42,臺灣省,大學,N,*, 
10,004,01,000,0000,16,林祺軒,999,1,0720209,39,臺灣省,碩士,N, , 
10,004,01,000,0000,17,陳立基,350,1,0621009,49,臺北市,博士,N, , 
10,004,01,000,0000,18,陳凱榮,1,1,0511224,59,臺灣省,碩士,Y,*, 
10,004,01,000,0000,19,連郁婷,267,2,0761110,34,臺灣省,大學,Y, , 
10,004,01,000,0000,20,陳文得,999,1,0550321,56,臺灣省,博士,N, , 
10,004,01,000,0000,21,鄭美琴,999,2,0430401,68,臺灣省,高中(職),Y,*, 
10,004,01,000,0000,22,鄭福強,999,1,0580103,53,臺灣省,專科,N, , 
10,004,02,000,0000,1,范振龍,1,1,0500308,61,臺灣省,大學,N, , 
10,004,02,000,0000,2,萬正英,1,1,0500429,61,臺灣省,高中(職),N, , 
10,004,02,000,0000,3,吳菊花,1,2,0491011,62,臺灣省,專科,Y,!, 
10,004,02,000,0000,4,齊占翔,1,1,0571023,54,臺灣省,大學,N, , 
10,004,02,000,0000,5,陳栢誠,1,1,0560417,55,臺灣省,碩士,N, , 
10,004,02,000,0000,6,何建樺,16,1,0581227,52,臺灣省,碩士,Y,*, 
10,004,02,000,0000,7,陳德木,1,1,0470329,64,臺灣省,高中(職),N,*, 
10,004,02,000,0000,8,甄克堅,999,1,0591018,52,臺灣省,碩士,Y,*, 
10,004,02,000,0000,9,羅美文,15,1,0400905,71,臺灣省,高中(職),Y,*, 
10,004,02,000,0000,10,張燦堂,999,1,0500724,61,臺灣省,高中(職),N, , 
10,004,03,000,0000,1,徐勝凌,350,1,0690830,42,臺灣省,碩士,N, , 
10,004,03,000,0000,2,吳傳地,16,1,0530516,58,臺灣省,碩士,Y,*, 
10,004,03,000,0000,3,何智達,999,1,0431116,67,臺灣省,大學,Y,*, 
10,004,03,000,0000,4,張鎮榮,1,1,0411230,69,桃園市,碩士,Y,*, 
10,004,04,000,0000,1,徐瑜新,1,1,0600328,51,臺灣省,大學,Y,*, 
10,004,04,000,0000,2,吳發勝,16,1,0471029,64,臺灣省,大學,N, , 
10,004,04,000,0000,3,羅仕琦,1,1,0531216,57,臺灣省,碩士,Y,*, 
10,004,05,000,0000,1,呂宛庭,999,2,0850808,26,臺灣省,大學,N,*, 
10,004,05,000,0000,2,范曰富,1,1,0491221,61,臺灣省,專科,Y,*, 
10,004,05,000,0000,3,林保祿,999,1,0460302,65,臺灣省,專科,N, , 
10,004,06,000,0000,1,張良印,1,1,0620703,49,臺灣省,大學,Y,*, 
10,004,06,000,0000,2,張永奎,999,1,0530515,58,臺灣省,專科,N, , 
10,004,07,000,0000,1,鄭昱芸,999,2,0670623,44,臺灣省,碩士,Y,*, 
10,004,07,000,0000,2,劉代洋,1,1,0600324,51,臺灣省,專科,N, , 
10,004,08,000,0000,1,呂幸潤,999,1,0750313,36,臺灣省,大學,N, , 
10,004,08,000,0000,2,范振東,999,1,0390628,72,臺灣省,大學,N, , 
10,004,08,000,0000,3,林昭錡,999,1,0490222,62,臺灣省,碩士,N,*, 
10,004,08,000,0000,4,上官秋燕,1,2,0461028,65,新北市,高中(職),Y,*, 
10,004,08,000,0000,5,鄭朝鐘,999,1,0670222,44,臺灣省,大學,N,*, 
10,004,08,000,0000,6,林若宸,999,2,0850302,26,臺灣省,高中(職),N, , 
10,004,08,000,0000,7,楊昌德,16,1,0500301,61,臺灣省,大學,N,*, 
10,004,08,000,0000,8,陳晏華,999,2,0640827,47,臺中市,大學,N, , 
10,004,08,000,0000,9,彭致豪,267,1,0821208,28,臺北市,大學,N, , 
10,004,08,000,0000,10,劉興藻,999,1,0630504,48,臺灣省,碩士,N, , 
10,004,08,000,0000,11,余筱菁,79,2,0691202,41,臺灣省,碩士,Y, , 
10,004,08,000,0000,12,彭余美玲,1,2,0520505,59,臺灣省,碩士,Y,*, 
10,004,08,000,0000,13,鄭正,999,1,0651231,45,臺灣省,碩士,N, , 
10,004,08,000,0000,14,馮守亮,1,1,0680914,43,臺灣省,碩士,N, , 
10,004,08,000,0000,15,范振港,999,1,0401201,70,臺灣省,高中(職),N, , 
10,004,08,000,0000,16,黃豪杰,1,1,0590513,52,臺灣省,高中(職),Y,*, 
10,004,08,000,0000,17,林子丞,350,1,0720415,39,臺灣省,碩士,N, , 
10,004,09,000,0000,1,邱坤桶,1,1,0500210,61,臺灣省,大學,N,*, 
10,004,10,000,0000,1,王辰翔,1,1,0780607,33,臺灣省,高中(職)以下,N,*, 
10,004,10,000,0000,2,范文鴻,16,1,0641207,46,臺灣省,博士,N, , 
10,004,10,000,0000,3,湯惠鈴,999,2,0540517,57,臺灣省,高中(職),N, , 
10,005,01,000,0000,1,禹耀東,999,1,0471205,63,臺灣省,碩士,Y,*, 
10,005,01,000,0000,2,曾美露,1,2,0440113,67,臺灣省,大學,N,*, 
10,005,01,000,0000,3,湯維岳,999,1,0370212,74,臺灣省,高中(職),Y, , 
10,005,01,000,0000,4,許櫻萍,16,2,0650911,46,高雄市,專科,N,*, 
10,005,01,000,0000,5,張志宇,999,1,0650824,46,臺灣省,碩士,N,*, 
10,005,01,000,0000,6,孫素娥,999,2,0430718,68,臺灣省,高中(職),Y,*, 
10,005,01,000,0000,7,林志豪,267,1,0690313,42,臺灣省,高中(職),N, , 
10,005,01,000,0000,8,羅以明,999,1,0540812,57,臺灣省,高中(職)以下,N, , 
10,005,01,000,0000,9,莊智凱,999,1,0850101,26,臺灣省,大學,N, , 
10,005,01,000,0000,10,徐筱菁,16,2,0680519,43,臺灣省,大學,Y,*, 
10,005,01,000,0000,11,鄭碧玉,1,2,0450315,66,臺灣省,專科,Y,*, 
10,005,01,000,0000,12,楊喬安,350,2,0660707,45,臺中市,高中(職),N, , 
10,005,01,000,0000,13,余文忠,999,1,0590624,52,臺灣省,高中(職),Y,*, 
10,005,01,000,0000,14,黃萬盛,999,1,0551031,56,臺灣省,高中(職),N, , 
10,005,01,000,0000,15,謝庚霖,1,1,0491010,62,臺灣省,碩士,N, , 
10,005,01,000,0000,16,楊明燁,999,1,0741013,37,臺灣省,大學,Y,*, 
10,005,02,000,0000,1,黎尚安,1,2,0590511,52,臺灣省,碩士,N,*, 
10,005,02,000,0000,2,徐文達,1,1,0470410,64,臺灣省,專科,N, , 
10,005,02,000,0000,3,吳昌運,999,1,0531122,57,臺灣省,高中(職),N, , 
10,005,02,000,0000,4,黃芳椿,1,1,0440705,67,臺灣省,高中(職),Y,*, 
10,005,02,000,0000,5,羅貴星,16,1,0501215,60,臺灣省,博士,Y,*, 
10,005,03,000,0000,1,張顧礫,999,1,0600127,51,臺灣省,碩士,Y,*, 
10,005,03,000,0000,2,陳品安,999,2,0730920,38,臺北市,碩士,Y,*, 
10,005,03,000,0000,3,傅郁揚,350,1,0711123,39,臺灣省,大學,N, , 
10,005,03,000,0000,4,徐永煌,999,1,0590502,52,臺灣省,碩士,Y,*, 
10,005,03,000,0000,5,劉寶鈴,999,2,0580102,53,臺灣省,高中(職),N, , 
10,005,03,000,0000,6,周玉滿,999,2,0511020,60,桃園市,專科,N,*, 
10,005,03,000,0000,7,翁杰,16,1,0790215,32,臺中市,碩士,N,*, 
10,005,03,000,0000,8,孟文源,999,1,0640322,47,臺中市,高中(職),N, , 
10,005,04,000,0000,1,李文斌,999,1,0620216,49,臺灣省,大學,Y,*, 
10,005,04,000,0000,2,邱毓興,16,1,0740118,37,臺北市,碩士,N,*, 
10,005,04,000,0000,3,謝大山,999,1,0400303,71,臺灣省,高中(職)以下,N, , 
10,005,04,000,0000,4,林寶珠,999,2,0400214,71,臺灣省,高中(職),Y,*, 
10,005,04,000,0000,5,張佳玲,999,2,0730218,38,臺灣省,碩士,Y,*, 
10,005,04,000,0000,6,吳亭亭,999,2,0600705,51,臺灣省,專科,N, , 
10,005,04,000,0000,7,徐明傑,999,1,0570818,54,臺灣省,高中(職),N, , 
10,005,04,000,0000,8,陳碧華,999,2,0430518,68,臺灣省,碩士,Y,*, 
10,005,04,000,0000,9,蕭國清,999,1,0590913,52,臺灣省,碩士,N, , 
10,005,04,000,0000,10,廖英利,999,2,0420714,69,臺灣省,碩士,Y,*, 
10,005,04,000,0000,11,葉忠倫,267,1,0681008,43,臺灣省,碩士,N,*, 
10,005,04,000,0000,12,鄭秋風,1,1,0471118,63,臺灣省,大學,Y,*, 
10,005,04,000,0000,13,謝端容,350,2,0460710,65,臺灣省,碩士,N, , 
10,005,04,000,0000,14,廖秀紅,999,2,0440613,67,臺灣省,高中(職),Y,*, 
10,005,05,000,0000,1,黎光明,999,1,0560116,55,臺灣省,碩士,N, , 
10,005,05,000,0000,2,吳翌立,267,2,0730506,38,臺北市,專科,N, , 
10,005,05,000,0000,3,曾宛菁,113,2,0740408,37,臺灣省,高中(職),N, , 
10,005,05,000,0000,4,陳光軒,16,1,0741010,37,臺灣省,碩士,Y,*, 
10,005,05,000,0000,5,曾玟學,999,1,0761219,34,臺北市,碩士,Y,*, 
10,005,05,000,0000,6,黃聲全,999,1,0410711,70,臺灣省,高中(職),N,*, 
10,005,05,000,0000,7,林志學,350,1,0650331,46,臺灣省,大學,N, , 
10,005,05,000,0000,8,張淑芬,1,2,0601221,50,新北市,碩士,Y,*, 
10,005,05,000,0000,9,李貴富,16,1,0590617,52,臺灣省,大學,N, , 
10,005,05,000,0000,10,温俊勇,999,1,0650921,46,新北市,碩士,N,*, 
10,005,05,000,0000,11,黃桂坤,999,1,0520518,59,臺灣省,專科,N, , 
10,005,05,000,0000,12,陳永賢,999,1,0450726,66,臺灣省,高中(職),N,*, 
10,005,05,000,0000,13,蕭詠萱,999,2,0850628,26,臺灣省,碩士,N,!, 
10,005,05,000,0000,14,饒斯淵,999,1,0641020,47,臺灣省,專科,N, , 
10,005,05,000,0000,15,徐沄臻,999,2,0800621,31,臺灣省,高中(職),N, , 
10,005,05,000,0000,16,陳詩弦,16,1,0731010,38,臺灣省,碩士,N, , 
10,005,05,000,0000,17,徐功凡,999,1,0711202,39,臺灣省,碩士,Y,*, 
10,005,05,000,0000,18,劉恭銘,999,1,0630709,48,臺北市,大學,N, , 
10,005,05,000,0000,19,鍾維發,999,1,0600322,51,臺灣省,其他,N, , 
10,005,05,000,0000,20,李本欽,999,1,0561230,54,臺灣省,專科,N, , 
10,005,05,000,0000,21,鄭聚然,1,1,0490803,62,臺北市,專科,Y, , 
10,005,06,000,0000,1,盛瑛,999,2,0590513,52,臺灣省,高中(職),N, , 
10,005,06,000,0000,2,胡娘妹,999,2,0450528,66,臺灣省,大學,N, , 
10,005,06,000,0000,3,楊恭林,999,1,0500628,61,臺灣省,高中(職),Y,*, 
10,005,06,000,0000,4,陳春暖,16,2,0530309,58,臺灣省,碩士,N,*, 
10,007,01,000,0000,1,李寶銀,999,2,0670427,44,臺灣省,碩士,Y, , 
10,007,01,000,0000,2,顧黃水花,1,2,0420120,69,臺灣省,高中(職)以下,Y,*, 
10,007,01,000,0000,3,林茂明,999,1,0470725,64,臺灣省,高中(職),Y,*, 
10,007,01,000,0000,4,白玉如,1,2,0570630,54,臺灣省,大學,Y,*, 
10,007,01,000,0000,5,許原龍,1,1,0510328,60,臺灣省,高中(職)以下,Y,*, 
10,007,01,000,0000,6,李成濟,16,1,0580328,53,臺灣省,大學,Y,*, 
10,007,01,000,0000,7,陳銌銌,999,2,0550809,56,臺灣省,碩士,Y,*, 
10,007,01,000,0000,8,莊陞漢,16,1,0670207,44,臺灣省,碩士,Y,*, 
10,007,01,000,0000,9,黃柏瑜,16,1,0840211,27,臺灣省,碩士,N,*, 
10,007,01,000,0000,10,許雅琳,16,2,0810914,30,臺中市,碩士,N,*, 
10,007,01,000,0000,11,吳明融,999,1,0760713,35,臺灣省,大學,N, , 
10,007,01,000,0000,12,辜皇譯,16,1,0670705,44,臺灣省,碩士,N, , 
10,007,01,000,0000,13,王孝裕,350,1,0680808,43,臺灣省,碩士,N, , 
10,007,01,000,0000,14,温芝樺,1,2,0690528,42,臺灣省,大學,Y,*, 
10,007,01,000,0000,15,黃千宴,1,2,0611226,49,臺灣省,碩士,Y,*, 
10,007,01,000,0000,16,吳韋達,267,1,0730227,38,臺灣省,博士,Y, , 
10,007,01,000,0000,17,宋玅女,999,2,0610429,50,臺灣省,高中(職),N, , 
10,007,01,000,0000,18,曾煥程,356,1,0651216,45,臺灣省,大學,N, , 
10,007,01,000,0000,19,葉永清,1,1,0570605,54,臺灣省,高中(職),N,*, 
10,007,01,000,0000,20,洪柏葳,999,1,0780723,33,臺灣省,高中(職),Y, , 
10,007,01,000,0000,21,楊子賢,16,1,0850304,26,臺灣省,大學,N,*, 
10,007,01,000,0000,22,韓德生,1,1,0620118,49,新北市,碩士,N, , 
10,007,01,000,0000,23,蔡坤翰,999,1,0720311,39,新北市,高中(職),N, , 
10,007,01,000,0000,24,洪信獻,999,1,0670914,44,臺灣省,高中(職),N, , 
10,007,02,000,0000,1,楊竣程,1,1,0641201,46,臺灣省,高中(職),Y,*, 
10,007,02,000,0000,2,藍駿宇,16,1,0800826,31,臺灣省,大學,N,*, 
10,007,02,000,0000,3,楊妙月,16,2,0590105,52,臺灣省,大學,Y,*, 
10,007,02,000,0000,4,凃淑媚,1,2,0530405,58,臺灣省,專科,Y,*, 
10,007,02,000,0000,5,施佩妤,999,2,0730717,38,臺灣省,大學,N,*, 
10,007,02,000,0000,6,郭燕陵,999,2,0830104,28,臺灣省,大學,Y,*, 
10,007,02,000,0000,7,黃俊源,1,1,0591231,51,臺灣省,大學,Y,*, 
10,007,02,000,0000,8,鄭敬議,350,1,0631119,47,臺灣省,碩士,N, , 
10,007,02,000,0000,9,葉國雄,16,1,0550604,56,臺灣省,專科,Y, , 
10,007,03,000,0000,1,賴清美,16,2,0501220,60,臺灣省,高中(職)以下,Y,*, 
10,007,03,000,0000,2,蕭文雄,999,1,0470925,64,臺灣省,高中(職)以下,N, , 
10,007,03,000,0000,3,林宗翰,999,1,0580322,53,臺灣省,碩士,Y,*, 
10,007,03,000,0000,4,柯振杯,1,1,0490120,62,臺灣省,高中(職)以下,Y,*, 
10,007,03,000,0000,5,王國忠,16,1,0510606,60,臺中市,高中(職),Y, , 
10,007,03,000,0000,6,周君綾,16,2,0700428,41,臺灣省,碩士,N,*, 
10,007,03,000,0000,7,施嘉華,1,1,0740904,37,臺灣省,博士,N,*, 
10,007,03,000,0000,8,林小琪,1,2,0600717,51,臺灣省,專科,N,*, 
10,007,04,000,0000,1,林俊毅,999,1,0571207,53,臺灣省,高中(職),N, , 
10,007,04,000,0000,2,張雪如,350,2,0550513,56,臺灣省,碩士,Y,*, 
10,007,04,000,0000,3,凃俊任,1,1,0670801,44,臺灣省,碩士,Y,*, 
10,007,04,000,0000,4,曹嘉豪,1,1,0701105,40,臺灣省,碩士,Y,*, 
10,007,04,000,0000,5,詹閔雄,356,1,0620518,49,臺灣省,專科,N, , 
10,007,04,000,0000,6,張順畝,999,1,0601008,51,臺灣省,專科,N, , 
10,007,04,000,0000,7,黃正盛,1,1,0670919,44,臺灣省,高中(職),Y,*, 
10,007,04,000,0000,8,張欣倩,16,2,0750530,36,臺灣省,碩士,Y,*, 
10,007,04,000,0000,9,張錦昆,1,1,0540302,57,臺灣省,碩士,Y,*, 
10,007,04,000,0000,10,劉惠娟,1,2,0610308,50,臺灣省,碩士,Y,*, 
10,007,04,000,0000,11,鄭宇焱,267,1,0820329,29,臺灣省,大學,N, , 
10,007,04,000,0000,12,賴澤民,16,1,0731102,37,臺灣省,大學,Y, , 
10,007,04,000,0000,13,吳為杰,16,1,0630729,48,臺灣省,碩士,N, , 
10,007,04,000,0000,14,詹木根,999,1,0520303,59,臺灣省,專科,N,*, 
10,007,05,000,0000,1,劉珊伶,16,2,0791025,32,臺灣省,大學,N,*, 
10,007,05,000,0000,2,陳重嘉,350,1,0700119,41,臺灣省,碩士,Y,*, 
10,007,05,000,0000,3,陳清峰,999,1,0570506,54,臺灣省,高中(職)以下,N, , 
10,007,05,000,0000,4,陳玉姫,1,2,0521210,58,臺灣省,碩士,Y,*, 
10,007,05,000,0000,5,張春洋,999,1,0490626,62,臺灣省,高中(職),Y,*, 
10,007,05,000,0000,6,洪本成,1,1,0531224,57,臺灣省,高中(職)以下,Y,*, 
10,007,05,000,0000,7,歐陽蓁珠,16,2,0441210,66,臺灣省,高中(職),N, , 
10,007,06,000,0000,1,宋鴻鈞,999,1,0460729,65,臺灣省,高中(職),N, , 
10,007,06,000,0000,2,鄭俊雄,1,1,0500122,61,臺灣省,碩士,Y,*, 
10,007,06,000,0000,3,張諄萬,999,1,0501004,61,臺灣省,碩士,N, , 
10,007,06,000,0000,4,劉景滄,999,1,0590225,52,臺灣省,大學,N, , 
10,007,06,000,0000,5,蕭妤亘,1,2,0740513,37,臺灣省,高中(職),N,*, 
10,007,06,000,0000,6,詹琬惠,16,2,0540717,57,臺灣省,專科,N,*, 
10,007,06,000,0000,7,許書維,16,1,0620326,49,臺灣省,專科,Y,*, 
10,007,07,000,0000,1,李浩誠,1,1,0620925,49,臺灣省,大學,Y,*, 
10,007,07,000,0000,2,謝典林,1,1,0680816,43,臺灣省,大學,Y,*, 
