area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num
高雄市那瑪夏區第01選區,1,朱家祺,無黨籍及未經政黨推薦,m,0650920,42,高雄市,高中(職)以下,Y,N,145
高雄市那瑪夏區第01選區,2,詹忠雄,無黨籍及未經政黨推薦,m,0660427,41,高雄市,高中,N,N,74
高雄市那瑪夏區第01選區,3,李義雄,無黨籍及未經政黨推薦,m,0661116,41,高雄市,高中(職)以下,N,Y,167
高雄市那瑪夏區第01選區,4,周孔義,無黨籍及未經政黨推薦,m,0530218,54,高雄市,高中,N,Y,239
高雄市那瑪夏區第01選區,5,徐惠美,無黨籍及未經政黨推薦,f,0590915,48,高雄市,高中,Y,Y,222
高雄市那瑪夏區第01選區,6,朱子亮,無黨籍及未經政黨推薦,m,0561102,51,高雄市,專科,N,N,69
高雄市那瑪夏區第01選區,7,彭孫美雲,無黨籍及未經政黨推薦,f,0561010,51,高雄市,高中(職)以下,N,Y,217
高雄市茂林區第02選區,1,江世平,無黨籍及未經政黨推薦,m,0610925,46,高雄市,高中,N,Y,176
高雄市茂林區第02選區,2,"詹淑靜 Arui‧Kadrava",無黨籍及未經政黨推薦,f,0570129,50,高雄市,高中,N,Y,102
高雄市茂林區第02選區,3,陳奕蓁,中國國民黨,f,0600513,47,高雄市,專科,Y,Y,153
高雄市茂林區第02選區,4,"盧月娥 Epe‧Talyru",無黨籍及未經政黨推薦,f,0531229,53,高雄市,高中,N,N,63
高雄市茂林區第02選區,5,"魏光保 Pusinga‧Tablenga",無黨籍及未經政黨推薦,m,0461028,61,高雄市,專科,Y,N,84
高雄市茂林區第02選區,6,"陳志成 Tangucu‧Ismahasan",無黨籍及未經政黨推薦,m,0400924,67,高雄市,高中,N,N,43
高雄市桃源區第02選區,1,杜章,無黨籍及未經政黨推薦,m,0490806,58,高雄市,高中(職)以下,Y,N,9
高雄市桃源區第02選區,2,林思光,無黨籍及未經政黨推薦,m,0470902,60,高雄市,高中(職)以下,N,N,119
高雄市桃源區第02選區,3,陳清富,無黨籍及未經政黨推薦,m,0421125,64,高雄市,高中(職)以下,N,N,76
高雄市桃源區第02選區,4,陳啟明,無黨籍及未經政黨推薦,m,0600214,47,高雄市,專科,N,Y,239
高雄市桃源區第02選區,5,杜司偉,無黨籍及未經政黨推薦,m,0651114,42,高雄市,高中(職)以下,N,Y,212
高雄市桃源區第02選區,6,陳英敏,無黨籍及未經政黨推薦,m,0450725,62,高雄市,專科,Y,N,186
高雄市那瑪夏區第02選區,1,李順德,無黨籍及未經政黨推薦,m,0700331,37,高雄市,高中(職)以下,N,Y,202
高雄市那瑪夏區第02選區,2,林春福,無黨籍及未經政黨推薦,m,0750927,32,高雄市,大學,N,N,142
高雄市那瑪夏區第02選區,3,"趙文彬 Umas‧Sukluman",無黨籍及未經政黨推薦,m,0460901,61,高雄市,高中(職)以下,Y,Y,259
高雄市那瑪夏區第02選區,4,"孫榮貴 Istanda‧Vachi",無黨籍及未經政黨推薦,m,0480313,59,高雄市,高中,Y,Y,242
高雄市那瑪夏區第02選區,5,林義山,無黨籍及未經政黨推薦,m,0650629,42,高雄市,高中,N,N,92
