area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num
新竹縣湖口鄉第02選區,2,萬正英,中國國民黨,m,0500429,57,臺灣省,高中,N,Y,1956
新竹縣湖口鄉第02選區,3,袁美雲,中國國民黨,f,0490227,58,臺灣省,專科,Y,Y,2200
新竹縣湖口鄉第02選區,4,湯文忠,中國國民黨,m,0651011,42,桃園市,高中,N,N,1307
新竹縣湖口鄉第02選區,5,齊占翔,中國國民黨,m,0571023,50,臺灣省,大學,N,Y,2010
新竹縣湖口鄉第02選區,6,戴貴香,中國國民黨,m,0580409,49,臺灣省,高中,Y,Y,1931
新竹縣湖口鄉第02選區,7,羅瑞珠,中國國民黨,f,0410210,66,臺灣省,高中,Y,N,1527
新竹縣湖口鄉第02選區,8,吳德富,無黨籍及未經政黨推薦,m,0481028,59,臺灣省,高中,N,Y,1555
新竹縣新豐鄉第02選區,1,官進賢,無黨籍及未經政黨推薦,m,0441114,63,臺灣省,高中(職)以下,Y,Y,1723
新竹縣新豐鄉第02選區,2,陳宥華,無黨籍及未經政黨推薦,m,0680630,39,臺灣省,高中,N,Y,1685
新竹縣新豐鄉第02選區,3,吳文雄,無黨籍及未經政黨推薦,m,0590115,48,臺灣省,大學,N,N,1502
新竹縣芎林鄉第02選區,1,范振乾,無黨籍及未經政黨推薦,m,0511208,55,臺灣省,高中(職)以下,Y,Y,749
新竹縣芎林鄉第02選區,2,陳星宏,中國國民黨,m,0641026,43,臺灣省,大學,Y,Y,922
新竹縣芎林鄉第02選區,3,鍾德勝,無黨籍及未經政黨推薦,m,0430510,64,臺灣省,高中,N,N,368
新竹縣橫山鄉第02選區,1,羅彥中,無黨籍及未經政黨推薦,m,0430408,64,臺灣省,高中,N,N,334
新竹縣橫山鄉第02選區,2,邱瑞金,無黨籍及未經政黨推薦,f,0481020,59,臺灣省,高中,N,N,69
新竹縣橫山鄉第02選區,3,甘必沐,中國國民黨,m,0300301,77,臺灣省,專科,Y,Y,442
新竹縣橫山鄉第02選區,4,巫江銘,中國國民黨,m,0430220,64,臺灣省,高中,N,N,146
新竹縣橫山鄉第02選區,5,許英棋,無黨籍及未經政黨推薦,m,0440802,63,臺灣省,高中(職)以下,N,N,255
新竹縣橫山鄉第02選區,6,陳文亮,中國國民黨,m,0500926,57,臺灣省,專科,Y,Y,710
新竹縣橫山鄉第02選區,7,羅朝洋,無黨籍及未經政黨推薦,m,0331029,74,臺灣省,高中,Y,Y,575
新竹縣北埔鄉第02選區,1,林六郎,無黨籍及未經政黨推薦,m,0340119,73,臺灣省,高中(職)以下,Y,Y,523
新竹縣北埔鄉第02選區,2,陳煥堃,無黨籍及未經政黨推薦,m,0501208,56,臺灣省,高中(職)以下,Y,N,349
新竹縣北埔鄉第02選區,3,陳德權,無黨籍及未經政黨推薦,m,0421208,64,臺灣省,高中,N,N,24
新竹縣北埔鄉第02選區,4,李亭寬,無黨籍及未經政黨推薦,m,0650215,42,臺灣省,專科,N,N,353
新竹縣北埔鄉第02選區,5,楊菊枝,無黨籍及未經政黨推薦,f,0501213,56,臺灣省,高中,N,Y,485
新竹縣北埔鄉第02選區,6,徐鏡明,無黨籍及未經政黨推薦,m,0480913,59,臺灣省,大學,Y,Y,586
新竹縣北埔鄉第02選區,7,王辰翔,無黨籍及未經政黨推薦,m,0780607,29,臺灣省,高中(職)以下,N,N,453
新竹縣北埔鄉第02選區,8,彭斌聲,無黨籍及未經政黨推薦,m,0550715,52,臺灣省,專科,N,N,75
新竹縣北埔鄉第02選區,9,陳彭春梅,無黨籍及未經政黨推薦,f,0351009,72,臺灣省,高中(職)以下,Y,Y,486
新竹縣寶山鄉第02選區,1,陳東平,中國國民黨,m,0340731,73,臺灣省,高中(職)以下,Y,Y,685
新竹縣寶山鄉第02選區,2,朱國華,無黨籍及未經政黨推薦,m,0750117,32,新北市,大學,Y,N,320
新竹縣寶山鄉第02選區,3,劉煜權,無黨籍及未經政黨推薦,m,0440104,63,臺灣省,高中(職)以下,N,N,83
新竹縣寶山鄉第02選區,4,李榮峯,無黨籍及未經政黨推薦,m,0651028,42,臺灣省,專科,N,Y,539
新竹縣峨眉鄉第02選區,1,陳俊澔,無黨籍及未經政黨推薦,m,0790320,28,臺灣省,高中,N,N,114
新竹縣峨眉鄉第02選區,2,陳美玲,無黨籍及未經政黨推薦,f,0571207,49,臺灣省,高中,Y,Y,528
新竹縣峨眉鄉第02選區,3,林春偉,無黨籍及未經政黨推薦,m,0450412,62,臺灣省,高中,N,N,346
新竹縣峨眉鄉第02選區,4,温修汝,中國國民黨,f,0591007,48,臺灣省,高中,Y,Y,442
新竹縣峨眉鄉第02選區,5,何秋香,無黨籍及未經政黨推薦,f,0431117,64,臺灣省,高中(職)以下,Y,Y,418
新竹縣峨眉鄉第02選區,6,曾鎮賢,無黨籍及未經政黨推薦,m,0560315,51,臺灣省,高中(職)以下,N,N,195
新竹縣峨眉鄉第02選區,7,莊少雀,無黨籍及未經政黨推薦,f,0480204,59,臺灣省,高中,N,Y,380
新竹縣尖石鄉第02選區,1,李傳興,無黨籍及未經政黨推薦,m,0430620,64,臺灣省,高中(職)以下,N,N,369
新竹縣尖石鄉第02選區,2,何江玉秀,中國國民黨,f,0300129,77,臺灣省,高中,Y,N,320
新竹縣尖石鄉第02選區,3,田仲華,無黨籍及未經政黨推薦,m,0650212,42,臺灣省,高中,N,N,277
新竹縣尖石鄉第02選區,4,徐健福,無黨籍及未經政黨推薦,m,0551202,51,臺灣省,高中,Y,Y,445
新竹縣尖石鄉第02選區,5,楊春貴,無黨籍及未經政黨推薦,m,0480115,59,臺灣省,高中(職)以下,N,Y,377
新竹縣五峰鄉第02選區,1,張金昌,無黨籍及未經政黨推薦,m,0501203,56,臺灣省,高中,N,N,229
新竹縣五峰鄉第02選區,2,陳禮正,無黨籍及未經政黨推薦,m,0470830,60,臺灣省,高中,N,Y,301
新竹縣五峰鄉第02選區,3,彭武藏,無黨籍及未經政黨推薦,m,0460620,61,臺灣省,大學,Y,Y,269
新竹縣五峰鄉第02選區,4,秋美玉,無黨籍及未經政黨推薦,f,0430510,64,臺灣省,高中,Y,Y,323
新竹縣竹北市第03選區,1,郭憲棠,無黨籍及未經政黨推薦,m,0490105,58,臺灣省,專科,Y,Y,2824
新竹縣竹北市第03選區,2,葉信輝,無黨籍及未經政黨推薦,m,0630502,44,臺灣省,碩士,Y,Y,4568
新竹縣竹北市第03選區,3,鄭慶源,中國國民黨,m,0560707,51,臺灣省,高中(職)以下,N,N,2084
新竹縣竹東鎮第03選區,1,賴送能,無黨籍及未經政黨推薦,m,0570808,50,臺灣省,高中,N,Y,1853
新竹縣竹東鎮第03選區,2,劉興涼,中國國民黨,m,0461027,61,臺灣省,高中(職)以下,N,Y,1664
新竹縣竹東鎮第03選區,3,古明欽,中國國民黨,m,0300923,77,臺灣省,高中(職)以下,N,N,1232
新竹縣竹東鎮第03選區,4,葉姵宇,中國國民黨,f,0540201,53,臺灣省,高中,Y,Y,2691
新竹縣竹東鎮第03選區,5,林彥豪,無黨籍及未經政黨推薦,m,0650320,42,臺灣省,高中,N,N,881
新竹縣竹東鎮第03選區,6,陳昌平,無黨籍及未經政黨推薦,m,0541107,53,臺灣省,碩士,Y,Y,2764
新竹縣竹東鎮第03選區,7,李秀容,無黨籍及未經政黨推薦,f,0500720,57,臺灣省,高中,Y,Y,1748
新竹縣竹東鎮第03選區,8,謝兆豐,無黨籍及未經政黨推薦,m,0790802,28,臺灣省,大學,N,N,499
新竹縣新埔鎮第03選區,1,曾揚景,無黨籍及未經政黨推薦,m,0580520,49,臺灣省,大學,N,N,463
新竹縣新埔鎮第03選區,2,王增基,無黨籍及未經政黨推薦,m,0501101,57,臺灣省,高中,N,Y,1455
新竹縣新埔鎮第03選區,3,劉桂珍,無黨籍及未經政黨推薦,f,0511028,56,臺灣省,高中,N,N,855
新竹縣新埔鎮第03選區,4,陳東勇,無黨籍及未經政黨推薦,m,0421120,65,臺灣省,高中(職)以下,N,Y,1077
新竹縣關西鎮第03選區,1,連忠進,無黨籍及未經政黨推薦,m,0480701,59,臺灣省,高中(職)以下,N,Y,1324
新竹縣關西鎮第03選區,2,范文紹,無黨籍及未經政黨推薦,m,0540915,53,臺灣省,高中,N,N,784
新竹縣湖口鄉第03選區,1,翁鳳嬌,中國國民黨,f,0380710,69,臺灣省,大學,N,N,1384
新竹縣湖口鄉第03選區,2,翁紹軒,中國國民黨,m,0660616,41,臺灣省,高中,Y,Y,2189
新竹縣湖口鄉第03選區,3,周德竹,中國國民黨,m,0361031,71,臺灣省,高中,N,Y,1478
新竹縣湖口鄉第03選區,4,吳勝通,中國國民黨,m,0290127,78,臺灣省,高中,Y,N,1429
新竹縣湖口鄉第03選區,5,張衡堂,無黨籍及未經政黨推薦,m,0450820,62,臺灣省,高中,Y,Y,1672
新竹縣新豐鄉第03選區,1,林勝煌,無黨籍及未經政黨推薦,m,0430221,64,臺灣省,專科,N,N,369
新竹縣新豐鄉第03選區,2,張然量,中國國民黨,m,0431116,64,臺灣省,高中,N,N,1375
新竹縣新豐鄉第03選區,3,林茂青,無黨籍及未經政黨推薦,m,0480425,59,臺灣省,專科,N,Y,2246
新竹縣新豐鄉第03選區,4,黃鴻澄,中國國民黨,m,0410626,66,臺灣省,高中,Y,Y,2043
新竹縣芎林鄉第03選區,1,姜禮銘,無黨籍及未經政黨推薦,m,0611023,46,臺灣省,專科,N,Y,769
新竹縣芎林鄉第03選區,2,劉興振,無黨籍及未經政黨推薦,m,0570718,50,臺灣省,高中(職)以下,Y,Y,863
新竹縣芎林鄉第03選區,3,邱源亮,無黨籍及未經政黨推薦,m,0330226,74,臺灣省,高中(職)以下,N,N,442
新竹縣芎林鄉第03選區,4,林寶燕,無黨籍及未經政黨推薦,m,0470725,60,臺灣省,高中(職)以下,N,N,60
新竹縣橫山鄉第03選區,1,劉修汀,中國國民黨,m,0400310,67,臺灣省,高中(職)以下,Y,Y,514
新竹縣橫山鄉第03選區,2,朱陳源,中國國民黨,m,0641216,42,臺灣省,專科,Y,Y,508
新竹縣橫山鄉第03選區,3,徐詹玉秋,無黨籍及未經政黨推薦,f,0390401,68,臺灣省,高中(職)以下,N,N,277
新竹縣北埔鄉第03選區,1,李瑞玉,無黨籍及未經政黨推薦,f,0390926,68,臺灣省,高中(職)以下,Y,Y,726
新竹縣北埔鄉第03選區,2,楊連彬,無黨籍及未經政黨推薦,m,0501010,57,臺灣省,高中,N,N,187
新竹縣寶山鄉第03選區,1,張言煥,無黨籍及未經政黨推薦,m,0401218,66,臺灣省,高中(職)以下,N,N,540
新竹縣寶山鄉第03選區,2,古仁樺,中國國民黨,m,0470105,60,臺灣省,高中,N,Y,717
新竹縣尖石鄉第03選區,1,温武雄,無黨籍及未經政黨推薦,m,0550519,52,臺灣省,高中(職)以下,Y,N,205
新竹縣尖石鄉第03選區,2,范中強,無黨籍及未經政黨推薦,m,0680420,39,臺灣省,高中,N,N,232
新竹縣尖石鄉第03選區,3,游天龍,無黨籍及未經政黨推薦,m,0640925,43,臺灣省,高中,N,Y,428
新竹縣尖石鄉第03選區,4,江瑞山,無黨籍及未經政黨推薦,m,0510225,56,臺灣省,高中(職)以下,N,N,162
新竹縣尖石鄉第03選區,5,徐勝盛,無黨籍及未經政黨推薦,m,0531102,54,臺灣省,高中(職)以下,N,N,106
新竹縣尖石鄉第03選區,6,江朝西,無黨籍及未經政黨推薦,m,0510228,56,臺灣省,高中,Y,N,292
新竹縣尖石鄉第03選區,7,廖英雄,無黨籍及未經政黨推薦,m,0500701,57,臺灣省,高中,N,Y,314
新竹縣尖石鄉第03選區,8,陳姿羽,無黨籍及未經政黨推薦,f,0630125,44,臺灣省,高中,N,N,79
新竹縣尖石鄉第03選區,9,徐大衛,無黨籍及未經政黨推薦,m,0561010,51,臺灣省,高中(職)以下,N,Y,342
新竹縣五峰鄉第03選區,1,呂英豪,無黨籍及未經政黨推薦,m,0760323,31,臺南市,高中,N,N,80
新竹縣五峰鄉第03選區,2,林金土,無黨籍及未經政黨推薦,m,0520901,55,臺灣省,高中(職)以下,N,N,168
新竹縣五峰鄉第03選區,3,陳立達Laysa．Taymu,無黨籍及未經政黨推薦,m,0530223,54,臺灣省,高中(職)以下,N,N,144
新竹縣五峰鄉第03選區,4,游欽誠,無黨籍及未經政黨推薦,m,0410910,66,桃園市,高中(職)以下,N,Y,179
新竹縣五峰鄉第03選區,5,呂小龍,無黨籍及未經政黨推薦,m,0611203,45,臺灣省,高中(職)以下,Y,Y,309
新竹縣竹北市第04選區,1,曾金清,無黨籍及未經政黨推薦,m,0380110,69,臺灣省,其他,Y,Y,2613
新竹縣竹北市第04選區,2,吳承熹,無黨籍及未經政黨推薦,m,0520105,55,臺灣省,大學,N,N,1109
新竹縣竹北市第04選區,3,蔡文苑,無黨籍及未經政黨推薦,m,0631207,43,臺灣省,大學,N,Y,2658
新竹縣竹北市第04選區,4,盧信忠,無黨籍及未經政黨推薦,m,0570313,50,臺灣省,專科,N,N,1169
新竹縣竹北市第04選區,5,鍾國章,無黨籍及未經政黨推薦,m,0331125,73,臺灣省,其他,Y,N,2580
新竹縣竹東鎮第04選區,1,呂灝騰,無黨籍及未經政黨推薦,m,0491220,57,臺灣省,高中,Y,Y,2827
