area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num,prv_code,city_code,area_code,dept_code,li_code
臺北市第03選區,7,許淑華,民主進步黨,f,0620522,45,臺灣省,碩士,Y,Y,16900,63,000,03,000,0000
臺北市第03選區,8,秦慧珠,中國國民黨,f,0440327,63,桃園市,博士,Y,Y,19568,63,000,03,000,0000
臺北市第03選區,9,葉智遠,台灣團結聯盟,m,0620413,45,臺北市,碩士,N,N,872,63,000,03,000,0000
臺北市第03選區,10,吳崢,時代力量,m,0780703,29,其他,高中,N,N,11246,63,000,03,000,0000
臺北市第03選區,11,徐巧芯,中國國民黨,f,0781118,29,臺北市,大學,N,Y,22929,63,000,03,000,0000
臺北市第03選區,12,邱威傑,無黨籍及未經政黨推薦,m,0641203,42,臺北市,高中,N,Y,11786,63,000,03,000,0000
臺北市第03選區,13,蕭赫麟,新政世紀黨,m,0570701,50,臺灣省,大學,N,N,152,63,000,03,000,0000
臺北市第03選區,14,戴錫欽,中國國民黨,m,0551028,52,臺北市,碩士,Y,Y,15102,63,000,03,000,0000
臺北市第03選區,15,李茂榮,無黨籍及未經政黨推薦,m,0500228,57,臺北市,專科,N,N,705,63,000,03,000,0000
臺北市第03選區,16,王鴻薇,中國國民黨,f,0530710,54,臺灣省,大學,Y,Y,25508,63,000,03,000,0000
臺北市第03選區,17,許家蓓,民主進步黨,f,0660415,41,臺北市,大學,Y,Y,14132,63,000,03,000,0000
臺北市第03選區,18,王正德,中國國民黨,m,0450207,62,臺北市,大學,N,N,11501,63,000,03,000,0000
臺北市第03選區,19,林柏勛,樹黨,m,0721115,35,臺北市,碩士,N,N,1439,63,000,03,000,0000
臺北市第03選區,20,張茂楠,民主進步黨,m,0490815,58,臺灣省,碩士,Y,Y,15658,63,000,03,000,0000
臺北市第03選區,21,洪士奇,親民黨,m,0510729,56,高雄市,碩士,N,N,10868,63,000,03,000,0000
臺北市第04選區,1,蘇恆,新黨,f,0741002,33,臺北市,碩士,N,N,6553,63,000,04,000,0000
臺北市第04選區,2,杜彩菊,無黨籍及未經政黨推薦,f,0431013,64,其他,專科,N,N,287,63,000,04,000,0000
臺北市第04選區,3,潘翰疆,樹黨,m,0560902,51,臺南市,大學,N,N,1743,63,000,04,000,0000
臺北市第04選區,4,梁文傑,民主進步黨,m,0601126,46,新北市,碩士,Y,Y,17827,63,000,04,000,0000
臺北市第04選區,5,林婕麗,無黨籍及未經政黨推薦,f,0550515,52,新北市,專科,N,N,4330,63,000,04,000,0000
臺北市第04選區,6,林亭君,中國國民黨,f,0731117,34,新北市,大學,Y,N,13981,63,000,04,000,0000
臺北市第04選區,7,林亮君,時代力量,f,0781225,28,臺北市,碩士,N,Y,18256,63,000,04,000,0000
臺北市第04選區,8,陳怡君,民主進步黨,f,0680504,39,臺北市,大學,N,Y,15136,63,000,04,000,0000
臺北市第04選區,9,黃麗香,無黨籍及未經政黨推薦,f,0490721,58,臺灣省,碩士,N,N,348,63,000,04,000,0000
臺北市第04選區,10,林國成,親民黨,m,0460820,61,臺灣省,碩士,Y,Y,14706,63,000,04,000,0000
臺北市第04選區,11,葉林傳,中國國民黨,m,0580716,49,臺北市,專科,Y,Y,17830,63,000,04,000,0000
臺北市第04選區,12,王浩,中國國民黨,m,0460713,61,臺北市,碩士,N,Y,16751,63,000,04,000,0000
臺北市第04選區,13,楊仟慧,公民黨,f,0701227,36,臺北市,大學,N,N,845,63,000,04,000,0000
臺北市第04選區,14,顏若芳,民主進步黨,f,0741027,33,臺北市,大學,Y,N,14471,63,000,04,000,0000
臺北市第04選區,15,王世堅,民主進步黨,m,0490101,58,臺北市,碩士,Y,Y,18945,63,000,04,000,0000
臺北市第04選區,16,張東隆,無黨籍及未經政黨推薦,m,0450518,62,臺灣省,高中,N,N,330,63,000,04,000,0000
臺北市第04選區,17,王鴻芸,中華民族致公黨,f,0650809,42,新北市,大學,N,N,372,63,000,04,000,0000
臺北市第04選區,18,陳炳甫,中國國民黨,m,0600401,47,臺北市,碩士,Y,Y,22223,63,000,04,000,0000
臺北市第05選區,1,龔偉綸,無黨籍及未經政黨推薦,m,0710526,36,臺北市,其他,N,N,293,63,000,05,000,0000
臺北市第05選區,2,伍大辰,無黨籍及未經政黨推薦,m,0650904,42,高雄市,專科,N,N,401,63,000,05,000,0000
臺北市第05選區,3,張榮法,新黨,m,0610725,46,臺南市,大學,N,N,5615,63,000,05,000,0000
臺北市第05選區,4,葉海瑞,無黨籍及未經政黨推薦,m,0450730,62,臺南市,大學,N,N,1404,63,000,05,000,0000
臺北市第05選區,5,吳沛憶,民主進步黨,f,0760120,31,臺灣省,碩士,N,Y,22281,63,000,05,000,0000
臺北市第05選區,6,曾勁元,無黨籍及未經政黨推薦,m,0530318,54,臺灣省,大學,N,N,371,63,000,05,000,0000
臺北市第05選區,7,楊時睿,無黨籍及未經政黨推薦,m,0770422,30,臺灣省,大學,N,N,1030,63,000,05,000,0000
臺北市第05選區,8,張秀葉,中國民主進步黨,f,0491122,58,其他,高中,N,N,286,63,000,05,000,0000
臺北市第05選區,9,蔡宜珊,無黨籍及未經政黨推薦,f,0651227,41,新北市,大學,N,N,1847,63,000,05,000,0000
臺北市第05選區,10,吳志剛,中國國民黨,m,0600909,47,桃園市,碩士,Y,Y,14930,63,000,05,000,0000
臺北市第05選區,11,應曉薇,中國國民黨,f,0530914,54,臺灣省,碩士,Y,Y,15029,63,000,05,000,0000
臺北市第05選區,12,顏聖冠,民主進步黨,f,0570620,50,臺北市,碩士,Y,N,13090,63,000,05,000,0000
臺北市第05選區,13,劉耀仁,民主進步黨,m,0571016,50,高雄市,碩士,Y,Y,13474,63,000,05,000,0000
臺北市第05選區,14,鍾小平,中國國民黨,m,0510827,56,新北市,碩士,Y,Y,23790,63,000,05,000,0000
臺北市第05選區,15,徐立信,無黨籍及未經政黨推薦,m,0640403,43,臺中市,碩士,N,Y,24287,63,000,05,000,0000
臺北市第05選區,16,許菡芸,社會民主黨,f,0810427,26,臺北市,大學,N,N,5898,63,000,05,000,0000
臺北市第05選區,17,周威佑,民主進步黨,m,0510915,56,臺灣省,大學,Y,Y,13268,63,000,05,000,0000
臺北市第05選區,18,陳婕瑄,無黨籍及未經政黨推薦,f,0670610,40,新北市,專科,N,N,595,63,000,05,000,0000
臺北市第05選區,19,郭昭巖,中國國民黨,f,0580208,49,臺北市,碩士,Y,Y,21276,63,000,05,000,0000
臺北市第06選區,1,阮昭雄,民主進步黨,m,0590929,48,臺灣省,碩士,Y,Y,11762,63,000,06,000,0000
臺北市第06選區,2,周柏雅,民主進步黨,m,0480308,59,臺灣省,碩士,Y,N,9218,63,000,06,000,0000
臺北市第06選區,3,李志恒,無黨籍及未經政黨推薦,m,0561002,51,新北市,碩士,N,N,466,63,000,06,000,0000
臺北市第06選區,4,李克焜,愛心黨,m,0420212,65,臺中市,高中,N,N,115,63,000,06,000,0000
臺北市第06選區,5,王欣儀,中國國民黨,f,0590624,48,臺北市,碩士,Y,Y,11990,63,000,06,000,0000
臺北市第06選區,6,李柏毅,中國國民黨,m,0701009,37,臺北市,碩士,N,Y,29615,63,000,06,000,0000
臺北市第06選區,7,簡舒培,民主進步黨,f,0660627,41,新北市,大學,Y,Y,17874,63,000,06,000,0000
臺北市第06選區,8,苗博雅,社會民主黨,f,0761002,31,臺北市,大學,N,Y,18539,63,000,06,000,0000
臺北市第06選區,9,王閔生,民主進步黨,m,0640915,43,臺北市,大學,Y,Y,12954,63,000,06,000,0000
臺北市第06選區,10,陳彥伯,新黨,m,0580821,49,臺北市,碩士,Y,N,6073,63,000,06,000,0000
臺北市第06選區,11,李慶元,無黨籍及未經政黨推薦,m,0470829,60,高雄市,碩士,Y,Y,13097,63,000,06,000,0000
臺北市第06選區,12,鄭建炘,無黨籍及未經政黨推薦,m,0640913,43,臺北市,大學,N,N,233,63,000,06,000,0000
臺北市第06選區,13,徐弘庭,中國國民黨,m,0710621,36,臺北市,大學,Y,Y,21832,63,000,06,000,0000
臺北市第06選區,14,王致雅,無黨籍及未經政黨推薦,f,0601225,46,臺灣省,博士,N,N,9559,63,000,06,000,0000
臺北市第06選區,15,蕭瑞麟,無黨籍及未經政黨推薦,m,0440530,63,臺灣省,大學,N,N,869,63,000,06,000,0000
臺北市第06選區,16,羅智強,中國國民黨,m,0590326,48,臺灣省,碩士,N,Y,40391,63,000,06,000,0000
臺北市第06選區,17,耿葳,中國國民黨,f,0791031,28,新北市,碩士,N,Y,17042,63,000,06,000,0000
臺北市第06選區,18,林穎孟,時代力量,f,0721020,35,臺中市,碩士,N,Y,11982,63,000,06,000,0000
臺北市第06選區,19,李慶鋒,民主進步黨,m,0560518,51,臺中市,碩士,Y,N,11268,63,000,06,000,0000
臺北市第06選區,20,黃德北,左翼聯盟,m,0460702,61,新北市,博士,N,N,1216,63,000,06,000,0000
臺北市第06選區,21,歐陽龍,中國國民黨,m,0491112,58,臺北市,高中,Y,N,10635,63,000,06,000,0000
臺北市第06選區,22,張凱鈞,無黨籍及未經政黨推薦,m,0661231,40,臺灣省,博士,N,N,3394,63,000,06,000,0000
臺北市第06選區,23,鍾沛君,中國國民黨,f,0731210,33,臺北市,大學,N,Y,19116,63,000,06,000,0000
臺北市第06選區,24,陳錦祥,中國國民黨,m,0480707,59,臺北市,高中,Y,Y,13971,63,000,06,000,0000
臺北市第06選區,25,林逸萍,樹黨,f,0590919,48,臺中市,碩士,N,N,1805,63,000,06,000,0000
新北市第01選區,1,呂孫福,民主進步黨,m,0790220,28,臺北市,大學,N,N,15072,65,000,01,000,0000
新北市第01選區,2,呂鈞鴻,無黨籍及未經政黨推薦,m,0620308,45,新北市,碩士,N,N,1170,65,000,01,000,0000
新北市第01選區,3,鄭宇恩,民主進步黨,f,0750407,32,臺北市,碩士,Y,Y,29004,65,000,01,000,0000
新北市第01選區,4,蔡錦賢,無黨團結聯盟,m,0380124,69,新北市,高中,Y,Y,22096,65,000,01,000,0000
新北市第01選區,5,鄭戴麗香,中國國民黨,f,0430822,64,高雄市,其他,Y,Y,23074,65,000,01,000,0000
新北市第01選區,6,陳靜儀,無黨籍及未經政黨推薦,f,0570922,50,臺北市,大學,N,N,2147,65,000,01,000,0000
新北市第01選區,7,陳偉杰,中國國民黨,m,0670911,40,新北市,博士,N,Y,29491,65,000,01,000,0000
新北市第02選區,1,張舒婷,基進黨,f,0710427,36,臺北市,專科,N,N,3444,65,000,02,000,0000
新北市第02選區,2,宋明宗,中國國民黨,m,0560402,51,高雄市,專科,Y,Y,20672,65,000,02,000,0000
新北市第02選區,3,陳明義,中國國民黨,m,0560918,51,臺灣省,碩士,Y,Y,34895,65,000,02,000,0000
新北市第02選區,4,鍾宏仁,民主進步黨,m,0460925,61,臺灣省,博士,Y,Y,21500,65,000,02,000,0000
新北市第02選區,5,張志宏,無黨籍及未經政黨推薦,m,0580809,49,新北市,高中(職)以下,N,N,9383,65,000,02,000,0000
新北市第02選區,6,何淑峯,民主進步黨,f,0561031,51,臺灣省,碩士,Y,Y,17918,65,000,02,000,0000
新北市第02選區,7,蔡健棠,中國國民黨,m,0520119,55,臺灣省,碩士,N,Y,25195,65,000,02,000,0000
新北市第02選區,8,賈伯楷,綠黨,m,0750503,32,臺北市,大學,N,N,5324,65,000,02,000,0000
新北市第02選區,9,陳科名,民主進步黨,m,0590509,48,新北市,碩士,Y,Y,19245,65,000,02,000,0000
新北市第02選區,10,張晉婷,無黨籍及未經政黨推薦,f,0580719,49,臺北市,高中,N,N,9045,65,000,02,000,0000
新北市第02選區,11,蔡淑君,中國國民黨,f,0590305,48,新北市,碩士,Y,Y,38004,65,000,02,000,0000
新北市第02選區,12,胡世和,無黨籍及未經政黨推薦,m,0540502,53,臺南市,碩士,N,N,2996,65,000,02,000,0000
新北市第02選區,13,唐聖捷,時代力量,m,0781204,28,臺北市,碩士,N,N,13929,65,000,02,000,0000
新北市第02選區,14,蔣根煌,中國國民黨,m,0520501,55,新北市,高中,Y,Y,25951,65,000,02,000,0000
新北市第02選區,15,林一郎,無黨籍及未經政黨推薦,m,0541004,53,新北市,高中(職)以下,N,N,397,65,000,02,000,0000
新北市第02選區,16,黃林玲玲,中國國民黨,f,0310919,76,新北市,大學,Y,Y,17941,65,000,02,000,0000
新北市第02選區,17,施嘉榮,無黨籍及未經政黨推薦,m,0630728,44,新北市,大學,N,N,13001,65,000,02,000,0000
新北市第02選區,18,賴秋媚,民主進步黨,f,0520729,55,臺灣省,大學,Y,Y,18977,65,000,02,000,0000
新北市第02選區,19,林麗容,正黨,f,0431013,64,臺灣省,博士,N,N,281,65,000,02,000,0000
新北市第02選區,20,陳文治,民主進步黨,m,0560613,51,臺灣省,大學,Y,Y,22385,65,000,02,000,0000
新北市第02選區,21,劉欣宜,無黨籍及未經政黨推薦,f,0760307,31,新北市,大學,N,N,13601,65,000,02,000,0000
新北市第02選區,22,黃偉榮,無黨籍及未經政黨推薦,m,0540305,53,臺灣省,博士,N,N,269,65,000,02,000,0000
新北市第02選區,23,朱約翰,無黨籍及未經政黨推薦,m,0460114,61,臺北市,其他,N,N,118,65,000,02,000,0000
新北市第02選區,24,張中韋,無黨籍及未經政黨推薦,m,0560826,51,臺灣省,高中(職)以下,N,N,1418,65,000,02,000,0000
新北市第03選區,1,翁麗淑,無黨籍及未經政黨推薦,f,0600330,47,臺南市,碩士,N,N,8542,65,000,03,000,0000
新北市第03選區,2,王威元,中國國民黨,m,0701226,36,臺北市,碩士,N,Y,34543,65,000,03,000,0000
新北市第03選區,3,董俊良,新黨,m,0590730,48,新北市,高中,N,N,1040,65,000,03,000,0000
新北市第03選區,4,黃桂蘭,中國國民黨,f,0460225,61,臺灣省,碩士,N,Y,30042,65,000,03,000,0000
新北市第03選區,5,彭佳芸,無黨籍及未經政黨推薦,f,0711013,36,臺北市,大學,N,Y,28641,65,000,03,000,0000
新北市第03選區,6,蔡明堂,中國國民黨,m,0470427,60,新北市,大學,Y,Y,24955,65,000,03,000,0000
新北市第03選區,7,邱婷蔚,民主進步黨,f,0691011,38,新北市,大學,Y,N,18575,65,000,03,000,0000
新北市第03選區,8,陳志明,時代力量,m,0650612,42,臺中市,大學,N,N,13707,65,000,03,000,0000
新北市第03選區,9,李余典,民主進步黨,m,0470127,60,新北市,碩士,Y,Y,23766,65,000,03,000,0000
新北市第03選區,10,李翁月娥,無黨籍及未經政黨推薦,f,0470105,60,新北市,專科,Y,Y,30566,65,000,03,000,0000
新北市第03選區,11,李坤城,民主進步黨,m,0620503,45,新北市,碩士,Y,Y,23227,65,000,03,000,0000
新北市第03選區,12,李倩萍,民主進步黨,f,0590812,48,新北市,碩士,Y,Y,22142,65,000,03,000,0000
新北市第03選區,13,陳啟能,民主進步黨,m,0480705,59,新北市,專科,Y,Y,22100,65,000,03,000,0000
新北市第03選區,14,顏群晃,無黨籍及未經政黨推薦,m,0570101,50,臺灣省,碩士,N,N,3286,65,000,03,000,0000
新北市第03選區,15,林永鴻,民主進步黨,m,0570622,50,新北市,大學,N,N,8645,65,000,03,000,0000
新北市第04選區,1,黃俊哲,民主進步黨,m,0670427,40,臺灣省,碩士,Y,Y,21049,65,000,04,000,0000
新北市第04選區,2,葉元之,中國國民黨,m,0631228,43,臺北市,碩士,N,Y,31043,65,000,04,000,0000
新北市第04選區,3,林國春,中國國民黨,m,0570108,50,金馬地區,碩士,Y,Y,35830,65,000,04,000,0000
新北市第04選區,4,何博文,民主進步黨,m,0620627,45,臺中市,碩士,Y,Y,26508,65,000,04,000,0000
新北市第04選區,5,吳炳輝,無黨籍及未經政黨推薦,m,0700513,37,新北市,碩士,N,N,1842,65,000,04,000,0000
新北市第04選區,6,彭盛韶,時代力量,m,0730511,34,臺北市,碩士,N,N,16244,65,000,04,000,0000
新北市第04選區,7,丁睿昇,無黨籍及未經政黨推薦,m,0540311,53,臺灣省,大學,N,N,5508,65,000,04,000,0000
新北市第04選區,8,阮橋本,無黨籍及未經政黨推薦,m,0591128,47,臺灣省,高中(職)以下,N,N,5650,65,000,04,000,0000
新北市第04選區,9,張淑惠,無黨籍及未經政黨推薦,f,0600713,47,臺灣省,大學,N,N,6178,65,000,04,000,0000
新北市第04選區,10,戴瑋姍,民主進步黨,f,0790123,28,高雄市,大學,N,Y,26193,65,000,04,000,0000
新北市第04選區,11,王汝聰,新黨,m,0550207,52,臺北市,大學,N,N,710,65,000,04,000,0000
新北市第04選區,12,劉美芳,中國國民黨,f,0671207,39,臺北市,大學,Y,Y,21263,65,000,04,000,0000
新北市第04選區,13,李婉鈺,無黨籍及未經政黨推薦,f,0610327,46,臺北市,博士,Y,N,9279,65,000,04,000,0000
新北市第04選區,14,廖裕德,無黨籍及未經政黨推薦,m,0400914,67,新北市,專科,N,N,11724,65,000,04,000,0000
新北市第04選區,15,周勝考,中國國民黨,m,0450314,62,臺灣省,碩士,Y,Y,18962,65,000,04,000,0000
新北市第04選區,16,曾煥嘉,中國國民黨,m,0650910,42,臺北市,大學,Y,Y,19300,65,000,04,000,0000
新北市第04選區,17,石一佑,民主進步黨,f,0550123,52,臺灣省,專科,N,N,9469,65,000,04,000,0000
新北市第04選區,18,王淑慧,民主進步黨,f,0441202,62,臺北市,碩士,Y,Y,16532,65,000,04,000,0000
新北市第05選區,1,金瑞龍,中國國民黨,m,0580715,49,臺灣省,碩士,N,Y,42673,65,000,05,000,0000
新北市第05選區,2,張祐銓,時代力量,m,0740630,33,臺北市,大學,N,N,16683,65,000,05,000,0000
新北市第05選區,3,蔡明璋,新黨,m,0540409,53,新北市,大學,N,N,4325,65,000,05,000,0000
新北市第05選區,4,蔡宗霖,無黨籍及未經政黨推薦,m,0410912,66,臺南市,大學,N,N,944,65,000,05,000,0000
新北市第05選區,5,張志豪,民主進步黨,m,0700824,37,臺灣省,碩士,N,Y,22515,65,000,05,000,0000
新北市第05選區,6,游輝宂,無黨團結聯盟,m,0720226,35,新北市,碩士,Y,Y,19457,65,000,05,000,0000
新北市第05選區,7,陳錦錠,中國國民黨,f,0431128,63,臺北市,專科,Y,Y,36988,65,000,05,000,0000
新北市第05選區,8,林秀惠,民主進步黨,f,0440609,63,臺灣省,碩士,Y,N,17873,65,000,05,000,0000
新北市第05選區,9,張維倩,民主進步黨,f,0740114,33,新北市,大學,N,Y,23844,65,000,05,000,0000
新北市第05選區,10,邱烽堯,中國國民黨,m,0621003,45,新北市,碩士,Y,Y,30529,65,000,05,000,0000
新北市第06選區,1,許昭興,民主進步黨,f,0600306,47,新北市,碩士,Y,N,20789,65,000,06,000,0000
新北市第06選區,2,連斐璠,中國國民黨,f,0480909,59,新北市,碩士,Y,Y,38520,65,000,06,000,0000
新北市第06選區,3,陳鴻源,中國國民黨,m,0560421,51,臺灣省,碩士,Y,Y,33812,65,000,06,000,0000
新北市第06選區,4,羅文崇,民主進步黨,m,0530708,54,臺北市,碩士,Y,Y,21895,65,000,06,000,0000
新北市第07選區,1,江怡臻,中國國民黨,f,0711107,36,臺北市,碩士,N,Y,42582,65,000,07,000,0000
新北市第07選區,2,王明麗,中國國民黨,f,0410415,66,新北市,專科,N,N,17111,65,000,07,000,0000
新北市第07選區,3,曾進益,民主進步黨,m,0531021,54,新北市,大學,N,N,16979,65,000,07,000,0000
新北市第07選區,4,歐金獅,無黨籍及未經政黨推薦,m,0410501,66,臺灣省,專科,N,N,11151,65,000,07,000,0000
新北市第07選區,5,鄭志宏,民主進步黨,m,0550711,52,新北市,高中,N,N,7538,65,000,07,000,0000
新北市第07選區,6,高敏慧,民主進步黨,f,0550217,52,新北市,專科,Y,Y,17284,65,000,07,000,0000
新北市第07選區,7,洪佳君,中國國民黨,f,0660628,41,新北市,碩士,Y,Y,38028,65,000,07,000,0000
新北市第07選區,8,廖宜琨,民主進步黨,m,0710705,36,新北市,碩士,N,Y,22975,65,000,07,000,0000
新北市第07選區,9,彭成龍,民主進步黨,m,0450901,62,新北市,碩士,Y,Y,17715,65,000,07,000,0000
新北市第07選區,10,蘇泓欽,無黨籍及未經政黨推薦,m,0680307,39,新北市,碩士,N,Y,19824,65,000,07,000,0000
新北市第07選區,11,張昭隆,無黨籍及未經政黨推薦,m,0551022,52,新北市,高中,N,N,1488,65,000,07,000,0000
新北市第07選區,12,黃永昌,中國國民黨,m,0511206,55,新北市,專科,Y,Y,21321,65,000,07,000,0000
新北市第07選區,13,林銘仁,民主進步黨,m,0490309,58,新北市,碩士,Y,Y,21505,65,000,07,000,0000
新北市第07選區,14,林金結,中國國民黨,m,0570721,50,臺灣省,碩士,Y,Y,25788,65,000,07,000,0000
新北市第07選區,15,陳世榮,無黨籍及未經政黨推薦,m,0460310,61,新北市,大學,Y,Y,18453,65,000,07,000,0000
新北市第08選區,1,劉哲彰,中國國民黨,m,0610707,46,新北市,博士,Y,Y,35359,65,000,08,000,0000
新北市第08選區,2,曾柏瑜,時代力量,f,0801108,27,臺北市,大學,N,N,17734,65,000,08,000,0000
新北市第08選區,3,金中玉,無黨籍及未經政黨推薦,m,0450314,62,臺北市,專科,Y,Y,25210,65,000,08,000,0000
新北市第08選區,4,陳永福,民主進步黨,m,0471001,60,新北市,大學,Y,Y,29756,65,000,08,000,0000
新北市第08選區,5,吳柏瑋,樹黨,m,0820720,25,新北市,高中,N,N,1780,65,000,08,000,0000
新北市第08選區,6,廖筱清,民主進步黨,f,0451010,62,臺灣省,碩士,Y,N,13837,65,000,08,000,0000
新北市第08選區,7,唐慧琳,中國國民黨,f,0601021,47,新北市,大學,N,Y,33234,65,000,08,000,0000
新北市第08選區,8,陳儀君,中國國民黨,f,0620702,45,新北市,碩士,Y,Y,24880,65,000,08,000,0000
新北市第09選區,1,李仁林,中國國民黨,m,0481202,58,新北市,高中(職)以下,N,N,12378,65,000,09,000,0000
新北市第09選區,2,謝簡,中華民國國政監督聯盟,m,0531201,53,新北市,專科,N,N,1195,65,000,09,000,0000
新北市第09選區,3,林裔綺,民主進步黨,f,0570426,50,臺灣省,碩士,Y,Y,22220,65,000,09,000,0000
新北市第10選區,1,黃瑞傳,無黨籍及未經政黨推薦,m,0390407,68,臺灣省,專科,N,N,1911,65,000,10,000,0000
新北市第10選區,2,白珮茹,中國國民黨,f,0640517,43,臺北市,碩士,Y,Y,32605,65,000,10,000,0000
