area,cand_no,cand_name,party,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,ticket_num,prv_code,city_code,area_code,dept_code,li_code
新竹縣竹北市大眉里,2,張清龍,無黨籍及未經政黨推薦,m,0540826,53,臺灣省,高中,N,Y,569,10,004,00,010,0019
新竹縣竹北市尚義里,1,曾福,無黨籍及未經政黨推薦,m,0520825,55,臺灣省,高中(職)以下,Y,Y,628,10,004,00,010,0020
新竹縣竹北市尚義里,2,童哲燦,無黨籍及未經政黨推薦,m,0620127,45,臺灣省,高中,N,N,543,10,004,00,010,0020
新竹縣竹北市十興里,1,毛振福,無黨籍及未經政黨推薦,m,0520105,55,臺灣省,高中,Y,Y,3496,10,004,00,010,0021
新竹縣竹北市新國里,1,彭德昌,無黨籍及未經政黨推薦,m,0450514,62,臺灣省,專科,N,N,1462,10,004,00,010,0022
新竹縣竹北市新國里,2,吳勝隆,無黨籍及未經政黨推薦,m,0591107,48,臺灣省,專科,N,Y,1744,10,004,00,010,0022
新竹縣竹北市新庄里,1,李月仙,無黨籍及未經政黨推薦,f,0450102,62,臺灣省,高中(職)以下,Y,Y,574,10,004,00,010,0023
新竹縣竹北市北崙里,1,洪燕卿,中國國民黨,f,0530325,54,臺灣省,碩士,N,Y,1249,10,004,00,010,0024
新竹縣竹北市北崙里,2,劉福登,中國國民黨,m,0330203,74,臺灣省,高中,Y,N,1133,10,004,00,010,0024
新竹縣竹北市新崙里,1,劉旦貴,無黨籍及未經政黨推薦,f,0630123,44,臺灣省,大學,N,Y,1519,10,004,00,010,0025
新竹縣竹北市新崙里,2,黃平足,無黨籍及未經政黨推薦,f,0401230,66,臺灣省,高中,Y,N,1264,10,004,00,010,0025
新竹縣竹北市新崙里,3,呂紹華,無黨籍及未經政黨推薦,m,0751018,32,臺灣省,大學,N,N,727,10,004,00,010,0025
新竹縣竹北市福德里,1,官秀玉,無黨籍及未經政黨推薦,f,0500302,57,臺灣省,高中(職)以下,N,N,995,10,004,00,010,0026
新竹縣竹北市福德里,2,曾文忠,中國國民黨,m,0440606,63,臺灣省,高中(職)以下,Y,Y,1113,10,004,00,010,0026
新竹縣竹北市東興里,1,高林淦,無黨籍及未經政黨推薦,m,0620301,45,新北市,大學,N,N,277,10,004,00,010,0027
新竹縣竹北市東興里,2,林章鈺,中國國民黨,m,0520420,55,臺灣省,高中(職)以下,Y,N,1260,10,004,00,010,0027
新竹縣竹北市東興里,3,龍春廣,無黨籍及未經政黨推薦,m,0530925,54,臺灣省,大學,N,Y,1578,10,004,00,010,0027
新竹縣竹北市北興里,1,田慶順,無黨籍及未經政黨推薦,m,0540130,53,臺灣省,高中,N,Y,1466,10,004,00,010,0028
新竹縣竹北市興安里,1,彭垣均,無黨籍及未經政黨推薦,m,0570117,50,臺灣省,碩士,Y,Y,1854,10,004,00,010,0029
新竹縣竹北市文化里,1,謝棋鈞,無黨籍及未經政黨推薦,f,0540425,53,臺灣省,大學,Y,Y,1040,10,004,00,010,0030
新竹縣竹北市文化里,2,胡文貴,無黨籍及未經政黨推薦,m,0421210,64,臺灣省,高中,N,N,1025,10,004,00,010,0030
新竹縣竹北市中崙里,1,鄒永枝,無黨籍及未經政黨推薦,m,0510207,56,臺灣省,高中,N,N,421,10,004,00,010,0031
新竹縣竹北市中崙里,2,李金對,無黨籍及未經政黨推薦,m,0621205,44,臺中市,專科,N,Y,1447,10,004,00,010,0031
新竹縣竹北市中崙里,3,劉倉堯,無黨籍及未經政黨推薦,m,0511201,55,臺灣省,高中(職)以下,N,N,899,10,004,00,010,0031
新竹縣竹北市中崙里,4,鄭水金,無黨籍及未經政黨推薦,m,0480728,59,臺灣省,碩士,N,N,545,10,004,00,010,0031
新竹縣竹東鎮上坪里,1,范秉松,中國國民黨,m,0460517,61,臺灣省,大學,Y,N,104,10,004,00,020,0001
新竹縣竹東鎮上坪里,2,曾瑞琴,無黨籍及未經政黨推薦,f,0490101,58,臺灣省,高中(職)以下,N,Y,124,10,004,00,020,0001
新竹縣竹東鎮瑞峰里,1,彭康麟,無黨籍及未經政黨推薦,m,0510220,56,臺灣省,高中(職)以下,Y,Y,218,10,004,00,020,0002
新竹縣竹東鎮軟橋里,1,彭松擧,無黨籍及未經政黨推薦,m,0480102,59,臺灣省,高中,N,N,31,10,004,00,020,0003
新竹縣竹東鎮軟橋里,2,徐福亮,無黨籍及未經政黨推薦,m,0520107,55,臺灣省,高中(職)以下,Y,N,116,10,004,00,020,0003
新竹縣竹東鎮軟橋里,3,林德源,無黨籍及未經政黨推薦,m,0520205,55,臺灣省,專科,N,Y,153,10,004,00,020,0003
新竹縣竹東鎮員崠里,1,徐鵬桓,無黨籍及未經政黨推薦,m,0510919,56,臺灣省,高中,Y,N,508,10,004,00,020,0004
新竹縣竹東鎮員崠里,2,呂世回,無黨籍及未經政黨推薦,m,0380701,69,臺灣省,高中(職)以下,N,N,23,10,004,00,020,0004
新竹縣竹東鎮員崠里,3,王瀚立,無黨籍及未經政黨推薦,m,0620525,45,臺灣省,高中,N,Y,692,10,004,00,020,0004
新竹縣竹東鎮員崠里,4,余義松,無黨籍及未經政黨推薦,m,0310315,76,臺灣省,高中(職)以下,N,N,138,10,004,00,020,0004
新竹縣竹東鎮東寧里,1,彭立傑,無黨籍及未經政黨推薦,m,0670121,40,臺灣省,碩士,Y,Y,1890,10,004,00,020,0005
新竹縣竹東鎮上舘里,1,蔡家陞,中國國民黨,m,0380404,69,臺灣省,高中(職)以下,N,N,1289,10,004,00,020,0006
新竹縣竹東鎮上舘里,2,邱榮發,無黨籍及未經政黨推薦,m,0521010,55,臺灣省,高中(職)以下,N,Y,2001,10,004,00,020,0006
新竹縣竹東鎮上舘里,3,彭誠吉,中國國民黨,m,0320819,75,臺灣省,高中,Y,N,1804,10,004,00,020,0006
新竹縣竹東鎮大鄉里,1,范綱朋,無黨籍及未經政黨推薦,m,0430908,64,臺灣省,專科,N,Y,1389,10,004,00,020,0007
新竹縣竹東鎮大鄉里,2,馮正煒,無黨籍及未經政黨推薦,m,0481031,59,臺灣省,高中,N,N,1248,10,004,00,020,0007
新竹縣竹東鎮東華里,1,梁福龍,無黨籍及未經政黨推薦,m,0320208,75,新北市,高中(職)以下,Y,Y,376,10,004,00,020,0008
新竹縣竹東鎮商華里,1,陳瑞玉,無黨籍及未經政黨推薦,f,0560525,51,臺灣省,高中,Y,Y,1476,10,004,00,020,0009
新竹縣竹東鎮竹東里,1,彭永彥,無黨籍及未經政黨推薦,m,0460920,61,臺灣省,大學,N,N,343,10,004,00,020,0010
新竹縣竹東鎮竹東里,2,彭永淦,中國國民黨,m,0410704,66,臺灣省,專科,Y,Y,553,10,004,00,020,0010
新竹縣竹東鎮榮樂里,1,游德有,無黨籍及未經政黨推薦,m,0430826,64,臺灣省,高中,N,N,384,10,004,00,020,0011
新竹縣竹東鎮榮樂里,2,馮文營,無黨籍及未經政黨推薦,m,0410301,66,臺灣省,專科,Y,Y,534,10,004,00,020,0011
新竹縣竹東鎮鷄林里,1,范錦榮,無黨籍及未經政黨推薦,m,0390201,68,臺灣省,高中,N,N,627,10,004,00,020,0012
新竹縣竹東鎮鷄林里,2,賴運土,中國國民黨,m,0431026,64,臺灣省,高中(職)以下,Y,Y,1572,10,004,00,020,0012
新竹縣竹東鎮仁愛里,1,楊國雄,無黨籍及未經政黨推薦,m,0320715,75,臺灣省,高中,Y,Y,1778,10,004,00,020,0013
新竹縣竹東鎮五豐里,1,邱文郎,無黨籍及未經政黨推薦,m,0540402,53,臺灣省,高中(職)以下,Y,N,1986,10,004,00,020,0014
新竹縣竹東鎮五豐里,2,羅晉弘,中國國民黨,m,0681029,39,臺灣省,碩士,N,Y,2228,10,004,00,020,0014
新竹縣竹東鎮三重里,1,范振東,無黨籍及未經政黨推薦,m,0390628,68,臺灣省,大學,Y,Y,1963,10,004,00,020,0015
新竹縣竹東鎮三重里,2,陳志勇,無黨籍及未經政黨推薦,m,0570402,50,臺灣省,高中,N,N,1503,10,004,00,020,0015
新竹縣竹東鎮頭重里,1,曾俊傑,無黨籍及未經政黨推薦,m,0440217,63,臺灣省,碩士,N,Y,1080,10,004,00,020,0016
新竹縣竹東鎮頭重里,2,林振維,無黨籍及未經政黨推薦,m,0490202,58,臺灣省,高中(職)以下,Y,N,864,10,004,00,020,0016
新竹縣竹東鎮頭重里,3,詹乃芳,無黨籍及未經政黨推薦,f,0441021,63,臺灣省,其他,N,N,313,10,004,00,020,0016
新竹縣竹東鎮頭重里,4,傅作書,無黨籍及未經政黨推薦,m,0570110,50,臺灣省,高中,N,N,274,10,004,00,020,0016
新竹縣竹東鎮員山里,1,徐銓旺,無黨籍及未經政黨推薦,m,0421210,64,臺灣省,高中(職)以下,Y,N,610,10,004,00,020,0017
新竹縣竹東鎮員山里,2,王靖文,無黨籍及未經政黨推薦,f,0590720,48,臺灣省,高中,N,Y,634,10,004,00,020,0017
新竹縣竹東鎮柯湖里,1,呂建宏,中國國民黨,m,0450120,62,臺灣省,大學,Y,Y,372,10,004,00,020,0018
新竹縣竹東鎮二重里,1,林永銓,無黨籍及未經政黨推薦,m,0540803,53,臺灣省,高中,N,Y,2137,10,004,00,020,0019
新竹縣竹東鎮二重里,2,李一良,無黨籍及未經政黨推薦,m,0640802,43,高雄市,博士,N,N,1037,10,004,00,020,0019
新竹縣竹東鎮二重里,3,林金菊,無黨籍及未經政黨推薦,f,0381120,69,臺灣省,高中(職)以下,N,N,1149,10,004,00,020,0019
新竹縣竹東鎮二重里,4,葉翠華,無黨籍及未經政黨推薦,f,0540214,53,臺灣省,高中,N,N,1300,10,004,00,020,0019
新竹縣竹東鎮中山里,1,陳日翔,無黨籍及未經政黨推薦,m,0461210,60,臺灣省,高中,Y,N,528,10,004,00,020,0020
新竹縣竹東鎮中山里,2,孫光政,無黨籍及未經政黨推薦,m,0500101,57,臺灣省,高中,N,Y,603,10,004,00,020,0020
新竹縣竹東鎮中正里,1,黃國樞,無黨籍及未經政黨推薦,m,0500705,57,臺灣省,高中,N,Y,776,10,004,00,020,0021
新竹縣竹東鎮中正里,2,鍾義春,無黨籍及未經政黨推薦,m,0350816,72,臺灣省,專科,N,N,449,10,004,00,020,0021
新竹縣竹東鎮南華里,1,王兆禎,中國國民黨,m,0620310,45,臺灣省,專科,N,N,343,10,004,00,020,0022
新竹縣竹東鎮南華里,2,林青山,中國國民黨,m,0590412,48,臺灣省,高中,Y,Y,373,10,004,00,020,0022
新竹縣竹東鎮榮華里,1,鍾更明,中國國民黨,m,0480308,59,臺灣省,專科,N,N,1518,10,004,00,020,0023
新竹縣竹東鎮榮華里,2,林子丞,中國國民黨,m,0720415,35,臺灣省,碩士,Y,Y,2190,10,004,00,020,0023
新竹縣竹東鎮榮華里,3,馮祥海,無黨籍及未經政黨推薦,m,0451205,61,臺灣省,專科,N,N,268,10,004,00,020,0023
新竹縣竹東鎮忠孝里,1,鄭正雄,無黨籍及未經政黨推薦,m,0271130,79,臺灣省,高中(職)以下,N,N,457,10,004,00,020,0024
新竹縣竹東鎮忠孝里,2,吳錦忠,無黨籍及未經政黨推薦,m,0360901,71,臺灣省,高中(職)以下,N,Y,531,10,004,00,020,0024
新竹縣竹東鎮陸豐里,1,呂學清,無黨籍及未經政黨推薦,m,0530103,54,臺灣省,高中(職)以下,N,Y,230,10,004,00,020,0025
新竹縣竹東鎮陸豐里,2,魏滾增,無黨籍及未經政黨推薦,m,0380905,69,臺灣省,高中,N,N,222,10,004,00,020,0025
新竹縣新埔鎮內立里,1,劉冠吟,無黨籍及未經政黨推薦,f,0470828,60,臺灣省,高中,Y,Y,384,10,004,00,030,0001
新竹縣新埔鎮內立里,2,謝沅澄,無黨籍及未經政黨推薦,m,0530402,54,臺灣省,高中(職)以下,N,N,256,10,004,00,030,0001
新竹縣新埔鎮內立里,3,范光東,無黨籍及未經政黨推薦,m,0581111,49,臺灣省,高中(職)以下,N,N,118,10,004,00,030,0001
新竹縣新埔鎮寶石里,1,鄧世雲,無黨籍及未經政黨推薦,m,0501101,57,臺灣省,高中(職)以下,Y,Y,539,10,004,00,030,0002
新竹縣新埔鎮文山里,1,葉清益,無黨籍及未經政黨推薦,m,0580809,49,臺灣省,專科,N,N,392,10,004,00,030,0003
新竹縣新埔鎮文山里,2,湯煥樓,無黨籍及未經政黨推薦,m,0431025,64,臺灣省,高中(職)以下,N,N,1076,10,004,00,030,0003
新竹縣新埔鎮文山里,3,錢育均,中國國民黨,m,0700119,37,臺灣省,大學,Y,Y,1101,10,004,00,030,0003
新竹縣新埔鎮五埔里,1,戴錦森,無黨籍及未經政黨推薦,m,0460117,61,臺灣省,高中(職)以下,Y,N,503,10,004,00,030,0004
新竹縣新埔鎮五埔里,2,陳保良,無黨籍及未經政黨推薦,m,0560822,51,臺灣省,高中,N,Y,847,10,004,00,030,0004
新竹縣新埔鎮四座里,1,孫鑾灯,無黨籍及未經政黨推薦,m,0421127,64,高雄市,高中(職)以下,N,N,702,10,004,00,030,0005
新竹縣新埔鎮四座里,2,劉士相,無黨籍及未經政黨推薦,m,0470806,60,臺灣省,專科,Y,Y,1451,10,004,00,030,0005
新竹縣新埔鎮旱坑里,1,葉雲全,無黨籍及未經政黨推薦,m,0581211,48,臺灣省,大學,Y,Y,985,10,004,00,030,0006
新竹縣新埔鎮田新里,1,曾建昌,中國國民黨,m,0471228,59,臺灣省,高中,N,N,811,10,004,00,030,0007
新竹縣新埔鎮田新里,2,劉興堃,中國國民黨,m,0321215,74,臺灣省,高中(職)以下,Y,Y,862,10,004,00,030,0007
新竹縣新埔鎮新埔里,1,林陳双美,無黨籍及未經政黨推薦,f,0420301,65,臺灣省,高中(職)以下,Y,Y,411,10,004,00,030,0008
新竹縣新埔鎮新埔里,2,曾淑元,無黨籍及未經政黨推薦,f,0420123,65,臺灣省,高中(職)以下,N,N,249,10,004,00,030,0008
新竹縣新埔鎮新生里,1,劉錦泉,無黨籍及未經政黨推薦,m,0350609,72,臺灣省,高中(職)以下,Y,Y,338,10,004,00,030,0009
新竹縣新埔鎮新民里,1,蘇嘉維,無黨籍及未經政黨推薦,m,0750907,32,臺灣省,大學,N,N,370,10,004,00,030,0010
新竹縣新埔鎮新民里,2,吳桂香,無黨籍及未經政黨推薦,f,0430325,64,臺灣省,高中,Y,Y,383,10,004,00,030,0010
新竹縣新埔鎮上寮里,1,呂淇星,無黨籍及未經政黨推薦,m,0401101,67,臺灣省,高中,Y,N,586,10,004,00,030,0011
新竹縣新埔鎮上寮里,2,劉德文,無黨籍及未經政黨推薦,m,0430910,64,臺灣省,高中,N,Y,635,10,004,00,030,0011
新竹縣新埔鎮下寮里,1,范永才,無黨籍及未經政黨推薦,m,0420102,65,臺灣省,高中,Y,Y,1535,10,004,00,030,0012
新竹縣新埔鎮南平里,1,劉守森,無黨籍及未經政黨推薦,m,0491105,58,臺灣省,專科,N,Y,396,10,004,00,030,0013
新竹縣新埔鎮南平里,2,劉守振,無黨籍及未經政黨推薦,m,0520508,55,臺灣省,高中,N,N,139,10,004,00,030,0013
新竹縣新埔鎮南平里,3,劉明德,無黨籍及未經政黨推薦,m,0410610,66,臺灣省,高中(職)以下,N,N,214,10,004,00,030,0013
新竹縣新埔鎮北平里,1,張泉霖,無黨籍及未經政黨推薦,m,0400116,67,臺灣省,高中(職)以下,Y,N,234,10,004,00,030,0014
新竹縣新埔鎮北平里,2,林有裕,無黨籍及未經政黨推薦,m,0620417,45,臺灣省,大學,N,Y,252,10,004,00,030,0014
新竹縣新埔鎮巨埔里,1,彭享煤,無黨籍及未經政黨推薦,m,0431025,64,臺灣省,高中(職)以下,Y,Y,454,10,004,00,030,0015
新竹縣新埔鎮巨埔里,2,張清漢,無黨籍及未經政黨推薦,m,0340813,73,臺灣省,高中,N,N,349,10,004,00,030,0015
新竹縣新埔鎮照門里,1,曾增粮,無黨籍及未經政黨推薦,m,0520818,55,臺灣省,高中,Y,N,343,10,004,00,030,0016
新竹縣新埔鎮照門里,2,劉華柱,無黨籍及未經政黨推薦,m,0530325,54,臺灣省,高中,N,Y,623,10,004,00,030,0016
新竹縣新埔鎮清水里,1,徐騰洸,無黨籍及未經政黨推薦,m,0461101,61,臺灣省,高中(職)以下,Y,N,166,10,004,00,030,0017
新竹縣新埔鎮清水里,2,劉春英,無黨籍及未經政黨推薦,f,0550824,52,臺灣省,專科,N,Y,208,10,004,00,030,0017
新竹縣新埔鎮鹿鳴里,1,彭永銘,無黨籍及未經政黨推薦,m,0431115,64,臺灣省,高中,N,N,182,10,004,00,030,0018
新竹縣新埔鎮鹿鳴里,2,陳英基,無黨籍及未經政黨推薦,m,0511212,55,臺灣省,高中,N,Y,343,10,004,00,030,0018
新竹縣新埔鎮新北里,1,陳耀輝,無黨籍及未經政黨推薦,m,0470215,60,臺灣省,高中,Y,N,219,10,004,00,030,0019
新竹縣新埔鎮新北里,2,廖文豪,無黨籍及未經政黨推薦,m,0480815,59,臺灣省,高中(職)以下,N,Y,245,10,004,00,030,0019
新竹縣關西鎮東興里,1,楊明勳,無黨籍及未經政黨推薦,m,0480919,59,臺灣省,大學,Y,Y,312,10,004,00,040,0001
新竹縣關西鎮西安里,1,羅吉森,無黨籍及未經政黨推薦,m,0450821,62,臺灣省,高中,Y,Y,1167,10,004,00,040,0002
新竹縣關西鎮南雄里,1,鍾秋發,無黨籍及未經政黨推薦,m,0340521,73,臺灣省,專科,N,N,176,10,004,00,040,0003
新竹縣關西鎮南雄里,2,林吳玉英,無黨籍及未經政黨推薦,f,0450410,62,臺灣省,高中(職)以下,N,N,145,10,004,00,040,0003
新竹縣關西鎮南雄里,3,彭玉清,無黨籍及未經政黨推薦,m,0300924,77,臺灣省,高中(職)以下,Y,Y,185,10,004,00,040,0003
新竹縣關西鎮北斗里,1,劉得彬,無黨籍及未經政黨推薦,m,0480114,59,臺灣省,高中,Y,Y,2081,10,004,00,040,0004
新竹縣關西鎮仁安里,1,黃瑞娥,無黨籍及未經政黨推薦,f,0470710,60,臺灣省,大學,N,Y,403,10,004,00,040,0005
新竹縣關西鎮仁安里,2,詹勳鴻,無黨籍及未經政黨推薦,m,0460810,61,臺灣省,高中,N,N,293,10,004,00,040,0005
新竹縣關西鎮北山里,1,王萬斌,無黨籍及未經政黨推薦,m,0491025,58,臺灣省,高中,N,N,230,10,004,00,040,0006
新竹縣關西鎮北山里,2,曾吳秀琴,無黨籍及未經政黨推薦,f,0400318,67,桃園市,高中(職)以下,N,Y,332,10,004,00,040,0006
新竹縣關西鎮南山里,1,羅仕焰,無黨籍及未經政黨推薦,m,0421015,65,臺灣省,高中(職)以下,N,N,359,10,004,00,040,0007
新竹縣關西鎮南山里,2,羅吉信,無黨籍及未經政黨推薦,m,0311102,76,臺灣省,高中(職)以下,Y,Y,379,10,004,00,040,0007
新竹縣關西鎮東安里,1,林廷海,無黨籍及未經政黨推薦,m,0420723,65,臺灣省,高中,Y,N,1050,10,004,00,040,0008
新竹縣關西鎮東安里,2,陳盛德,無黨籍及未經政黨推薦,m,0540518,53,臺灣省,大學,N,Y,1102,10,004,00,040,0008
新竹縣關西鎮東光里,1,葉明璋,無黨籍及未經政黨推薦,m,0450412,62,臺灣省,高中,Y,Y,832,10,004,00,040,0009
新竹縣關西鎮新富里,1,范金彰,無黨籍及未經政黨推薦,m,0430904,64,臺灣省,高中(職)以下,Y,Y,310,10,004,00,040,0010
新竹縣關西鎮金山里,1,詹煌暄,無黨籍及未經政黨推薦,m,0571220,49,臺灣省,專科,N,N,194,10,004,00,040,0011
新竹縣關西鎮金山里,2,羅金基,無黨籍及未經政黨推薦,m,0400323,67,臺灣省,高中,Y,Y,215,10,004,00,040,0011
新竹縣關西鎮錦山里,1,林晉元,無黨籍及未經政黨推薦,m,0540120,53,臺灣省,高中,N,N,40,10,004,00,040,0012
新竹縣關西鎮錦山里,2,徐聰明,中國國民黨,m,0421126,64,臺灣省,高中(職)以下,N,N,151,10,004,00,040,0012
新竹縣關西鎮錦山里,3,張紹輝,無黨籍及未經政黨推薦,m,0631022,44,臺灣省,大學,N,N,219,10,004,00,040,0012
新竹縣關西鎮錦山里,4,林保國,無黨籍及未經政黨推薦,m,0570818,50,臺灣省,高中(職)以下,N,Y,246,10,004,00,040,0012
新竹縣關西鎮玉山里,1,黃譽仁,無黨籍及未經政黨推薦,m,0570516,50,臺灣省,高中,Y,Y,266,10,004,00,040,0013
新竹縣關西鎮大同里,1,范剛仁,無黨籍及未經政黨推薦,m,0640430,43,臺灣省,高中(職)以下,N,N,284,10,004,00,040,0014
新竹縣關西鎮大同里,2,陳振才,無黨籍及未經政黨推薦,m,0621030,45,臺灣省,大學,N,Y,367,10,004,00,040,0014
新竹縣關西鎮石光里,1,羅榮相,無黨籍及未經政黨推薦,m,0420305,65,臺灣省,高中,N,N,559,10,004,00,040,0015
新竹縣關西鎮石光里,2,嚴盛任,無黨籍及未經政黨推薦,m,0471128,59,臺灣省,高中(職)以下,Y,Y,778,10,004,00,040,0015
新竹縣關西鎮上林里,1,楊文輝,無黨籍及未經政黨推薦,m,0521222,54,臺灣省,高中,N,Y,351,10,004,00,040,0016
新竹縣關西鎮上林里,2,陳光紹,無黨籍及未經政黨推薦,m,0550420,52,臺灣省,高中(職)以下,N,N,94,10,004,00,040,0016
新竹縣關西鎮上林里,3,曾宏煇,無黨籍及未經政黨推薦,m,0530105,54,臺灣省,碩士,N,N,204,10,004,00,040,0016
新竹縣關西鎮新力里,1,張瑞洲,無黨籍及未經政黨推薦,m,0571101,50,臺灣省,高中,N,Y,265,10,004,00,040,0017
新竹縣關西鎮新力里,2,劉復嵐,無黨籍及未經政黨推薦,m,0630509,44,臺灣省,高中,N,N,14,10,004,00,040,0017
新竹縣關西鎮新力里,3,呂清浪,中國國民黨,m,0430825,64,臺灣省,高中,Y,N,209,10,004,00,040,0017
新竹縣關西鎮南和里,1,張盛禮,無黨籍及未經政黨推薦,m,0371203,69,臺灣省,高中(職)以下,N,N,124,10,004,00,040,0018
新竹縣關西鎮南和里,2,古志創,無黨籍及未經政黨推薦,m,0440330,63,臺灣省,高中(職)以下,N,N,34,10,004,00,040,0018
新竹縣關西鎮南和里,3,陳昌燕,無黨籍及未經政黨推薦,m,0490610,58,臺灣省,高中(職)以下,N,N,204,10,004,00,040,0018
新竹縣關西鎮南和里,4,呂天意,無黨籍及未經政黨推薦,m,0580109,49,臺灣省,高中,N,N,104,10,004,00,040,0018
新竹縣關西鎮南和里,5,戴泉沐,無黨籍及未經政黨推薦,m,0400922,67,臺灣省,高中,N,Y,211,10,004,00,040,0018
新竹縣關西鎮東山里,1,吳成崇,無黨籍及未經政黨推薦,m,0650525,42,臺北市,專科,Y,Y,364,10,004,00,040,0019
