prv_code,city_code,area_code,dept_code,li_code,tbox_no,cand_no,ticket_num,ticket_percent,is_victor
09,020,00,020,0001,0079,1,577,100.00,*
09,020,00,020,0002,0000,1,237,35.80, 
09,020,00,020,0002,0000,2,425,64.20,*
09,020,00,020,0002,0087,1,112,36.60, 
09,020,00,020,0002,0087,2,194,63.40,*
09,020,00,020,0002,0088,1,125,35.11, 
09,020,00,020,0002,0088,2,231,64.89,*
09,020,00,020,0003,0000,1,287,55.19,*
09,020,00,020,0003,0000,2,233,44.81, 
09,020,00,020,0003,0089,1,287,55.19,*
09,020,00,020,0003,0089,2,233,44.81, 
09,020,00,020,0004,0000,1,47,5.00, 
09,020,00,020,0004,0000,2,248,26.38, 
09,020,00,020,0004,0000,3,323,34.36,*
09,020,00,020,0004,0000,4,322,34.26, 
09,020,00,020,0004,0090,1,28,5.74, 
09,020,00,020,0004,0090,2,203,41.60, 
09,020,00,020,0004,0090,3,140,28.69,*
09,020,00,020,0004,0090,4,117,23.98, 
09,020,00,020,0004,0091,1,19,4.20, 
09,020,00,020,0004,0091,2,45,9.96, 
09,020,00,020,0004,0091,3,183,40.49,*
09,020,00,020,0004,0091,4,205,45.35, 
09,020,00,020,0005,0000,1,522,63.66,*
09,020,00,020,0005,0000,2,298,36.34, 
09,020,00,020,0005,0080,1,244,59.80,*
09,020,00,020,0005,0080,2,164,40.20, 
09,020,00,020,0005,0081,1,278,67.48,*
09,020,00,020,0005,0081,2,134,32.52, 
09,020,00,020,0006,0000,1,272,49.54,*
09,020,00,020,0006,0000,2,74,13.48, 
09,020,00,020,0006,0000,3,203,36.98, 
09,020,00,020,0006,0084,1,272,49.54,*
09,020,00,020,0006,0084,2,74,13.48, 
09,020,00,020,0006,0084,3,203,36.98, 
09,020,00,020,0007,0000,1,635,100.00,*
09,020,00,020,0007,0085,1,371,100.00,*
09,020,00,020,0007,0086,1,264,100.00,*
09,020,00,020,0008,0000,1,519,56.35,*
09,020,00,020,0008,0000,2,181,19.65, 
09,020,00,020,0008,0000,3,221,24.00, 
09,020,00,020,0008,0082,1,255,47.84,*
09,020,00,020,0008,0082,2,124,23.26, 
09,020,00,020,0008,0082,3,154,28.89, 
09,020,00,020,0008,0083,1,264,68.04,*
09,020,00,020,0008,0083,2,57,14.69, 
09,020,00,020,0008,0083,3,67,17.27, 
09,020,00,030,0001,0000,1,1318,100.00,*
09,020,00,030,0001,0058,1,416,100.00,*
09,020,00,030,0001,0059,1,430,100.00,*
09,020,00,030,0001,0060,1,472,100.00,*
09,020,00,030,0002,0000,1,784,61.39,*
09,020,00,030,0002,0000,2,493,38.61, 
09,020,00,030,0002,0061,1,430,61.96,*
09,020,00,030,0002,0061,2,264,38.04, 
09,020,00,030,0002,0062,1,354,60.72,*
09,020,00,030,0002,0062,2,229,39.28, 
09,020,00,030,0003,0000,1,441,43.58, 
09,020,00,030,0003,0000,2,571,56.42,*
09,020,00,030,0003,0072,1,171,36.85, 
09,020,00,030,0003,0072,2,293,63.15,*
09,020,00,030,0003,0073,1,270,49.27, 
09,020,00,030,0003,0073,2,278,50.73,*
09,020,00,030,0004,0000,1,438,57.56,*
09,020,00,030,0004,0000,2,323,42.44, 
09,020,00,030,0004,0065,1,179,52.80,*
09,020,00,030,0004,0065,2,160,47.20, 
09,020,00,030,0004,0066,1,259,61.37,*
09,020,00,030,0004,0066,2,163,38.63, 
09,020,00,030,0005,0000,1,739,56.28,*
09,020,00,030,0005,0000,2,574,43.72, 
09,020,00,030,0005,0074,1,370,53.55,*
09,020,00,030,0005,0074,2,321,46.45, 
09,020,00,030,0005,0075,1,369,59.32,*
09,020,00,030,0005,0075,2,253,40.68, 
09,020,00,030,0006,0000,1,1763,54.31,*
09,020,00,030,0006,0000,2,1190,36.66, 
09,020,00,030,0006,0000,3,293,9.03, 
09,020,00,030,0006,0067,1,443,58.37,*
09,020,00,030,0006,0067,2,263,34.65, 
09,020,00,030,0006,0067,3,53,6.98, 
09,020,00,030,0006,0068,1,262,46.13,*
09,020,00,030,0006,0068,2,253,44.54, 
09,020,00,030,0006,0068,3,53,9.33, 
09,020,00,030,0006,0069,1,366,54.30,*
09,020,00,030,0006,0069,2,225,33.38, 
09,020,00,030,0006,0069,3,83,12.31, 
09,020,00,030,0006,0070,1,347,56.98,*
09,020,00,030,0006,0070,2,221,36.29, 
09,020,00,030,0006,0070,3,41,6.73, 
09,020,00,030,0006,0071,1,345,54.25,*
09,020,00,030,0006,0071,2,228,35.85, 
09,020,00,030,0006,0071,3,63,9.91, 
09,020,00,030,0007,0000,1,546,100.00,*
09,020,00,030,0007,0063,1,546,100.00,*
09,020,00,030,0008,0000,1,373,57.56,*
09,020,00,030,0008,0000,2,275,42.44, 
09,020,00,030,0008,0064,1,373,57.56,*
09,020,00,030,0008,0064,2,275,42.44, 
09,020,00,040,0001,0000,1,982,100.00,*
09,020,00,040,0001,0025,1,513,100.00,*
09,020,00,040,0001,0026,1,469,100.00,*
09,020,00,040,0002,0000,1,1828,100.00,*
09,020,00,040,0002,0027,1,385,100.00,*
09,020,00,040,0002,0028,1,326,100.00,*
09,020,00,040,0002,0029,1,370,100.00,*
09,020,00,040,0002,0030,1,412,100.00,*
09,020,00,040,0002,0031,1,335,100.00,*
09,020,00,040,0003,0000,1,608,100.00,*
09,020,00,040,0003,0047,1,608,100.00,*
09,020,00,040,0004,0000,1,2654,100.00,*
09,020,00,040,0004,0032,1,481,100.00,*
09,020,00,040,0004,0033,1,384,100.00,*
09,020,00,040,0004,0034,1,487,100.00,*
09,020,00,040,0004,0035,1,293,100.00,*
09,020,00,040,0004,0036,1,452,100.00,*
09,020,00,040,0004,0037,1,557,100.00,*
09,020,00,040,0005,0000,1,1730,100.00,*
09,020,00,040,0005,0038,1,375,100.00,*
09,020,00,040,0005,0039,1,300,100.00,*
09,020,00,040,0005,0040,1,530,100.00,*
09,020,00,040,0005,0041,1,525,100.00,*
09,020,00,040,0006,0000,1,713,30.43, 
09,020,00,040,0006,0000,2,1630,69.57,*
09,020,00,040,0006,0042,1,202,33.22, 
09,020,00,040,0006,0042,2,406,66.78,*
09,020,00,040,0006,0043,1,98,24.87, 
09,020,00,040,0006,0043,2,296,75.13,*
09,020,00,040,0006,0044,1,147,30.69, 
09,020,00,040,0006,0044,2,332,69.31,*
09,020,00,040,0006,0045,1,204,45.84, 
09,020,00,040,0006,0045,2,241,54.16,*
09,020,00,040,0006,0046,1,62,14.87, 
09,020,00,040,0006,0046,2,355,85.13,*
09,020,00,050,0001,0000,1,884,100.00,*
09,020,00,050,0001,0054,1,452,100.00,*
09,020,00,050,0001,0055,1,432,100.00,*
09,020,00,050,0002,0000,1,379,100.00,*
09,020,00,050,0002,0053,1,379,100.00,*
09,020,00,050,0003,0000,1,341,46.78, 
09,020,00,050,0003,0000,2,388,53.22,*
09,020,00,050,0003,0051,1,248,61.85, 
09,020,00,050,0003,0051,2,153,38.15,*
09,020,00,050,0003,0052,1,93,28.35, 
09,020,00,050,0003,0052,2,235,71.65,*
09,020,00,050,0004,0000,1,576,44.14, 
09,020,00,050,0004,0000,2,729,55.86,*
09,020,00,050,0004,0048,1,378,56.25, 
09,020,00,050,0004,0048,2,294,43.75,*
09,020,00,050,0004,0049,1,198,31.28, 
09,020,00,050,0004,0049,2,435,68.72,*
09,020,00,050,0005,0000,1,418,63.24,*
09,020,00,050,0005,0000,2,243,36.76, 
09,020,00,050,0005,0050,1,418,63.24,*
09,020,00,050,0005,0050,2,243,36.76, 
09,020,00,060,0001,0000,1,82,100.00,*
09,020,00,060,0001,0056,1,82,100.00,*
09,020,00,060,0002,0000,1,106,100.00,*
09,020,00,060,0002,0057,1,106,100.00,*
10,002,00,010,0001,0000,1,1078,100.00,*
10,002,00,010,0001,0024,1,297,100.00,*
10,002,00,010,0001,0025,1,409,100.00,*
10,002,00,010,0001,0026,1,372,100.00,*
10,002,00,010,0002,0000,1,368,45.15, 
10,002,00,010,0002,0000,2,447,54.85,*
10,002,00,010,0002,0022,1,205,48.81, 
10,002,00,010,0002,0022,2,215,51.19,*
10,002,00,010,0002,0023,1,163,41.27, 
10,002,00,010,0002,0023,2,232,58.73,*
10,002,00,010,0008,0000,1,874,69.70,*
10,002,00,010,0008,0000,2,380,30.30, 
10,002,00,010,0008,0030,1,517,70.05,*
10,002,00,010,0008,0030,2,221,29.95, 
10,002,00,010,0008,0031,1,357,69.19,*
10,002,00,010,0008,0031,2,159,30.81, 
10,002,00,010,0009,0000,1,677,100.00,*
10,002,00,010,0009,0032,1,677,100.00,*
10,002,00,010,0010,0000,1,1040,100.00,*
10,002,00,010,0010,0036,1,624,100.00,*
10,002,00,010,0010,0037,1,416,100.00,*
10,002,00,010,0011,0000,1,1002,100.00,*
10,002,00,010,0011,0034,1,470,100.00,*
10,002,00,010,0011,0035,1,532,100.00,*
10,002,00,010,0012,0000,1,654,100.00,*
10,002,00,010,0012,0033,1,654,100.00,*
10,002,00,010,0013,0000,1,393,33.91, 
10,002,00,010,0013,0000,2,766,66.09,*
10,002,00,010,0013,0052,1,179,31.57, 
10,002,00,010,0013,0052,2,388,68.43,*
10,002,00,010,0013,0053,1,214,36.15, 
10,002,00,010,0013,0053,2,378,63.85,*
10,002,00,010,0014,0000,1,502,38.09, 
10,002,00,010,0014,0000,2,816,61.91,*
10,002,00,010,0014,0047,1,258,39.94, 
10,002,00,010,0014,0047,2,388,60.06,*
10,002,00,010,0014,0048,1,244,36.31, 
10,002,00,010,0014,0048,2,428,63.69,*
10,002,00,010,0015,0000,1,879,47.75, 
10,002,00,010,0015,0000,2,962,52.25,*
10,002,00,010,0015,0041,1,317,50.48, 
10,002,00,010,0015,0041,2,311,49.52,*
10,002,00,010,0015,0042,1,292,49.32, 
10,002,00,010,0015,0042,2,300,50.68,*
10,002,00,010,0015,0043,1,270,43.48, 
10,002,00,010,0015,0043,2,351,56.52,*
10,002,00,010,0016,0000,1,354,37.74, 
10,002,00,010,0016,0000,2,359,38.27,*
10,002,00,010,0016,0000,3,225,23.99, 
10,002,00,010,0016,0054,1,141,27.43, 
10,002,00,010,0016,0054,2,228,44.36,*
10,002,00,010,0016,0054,3,145,28.21, 
10,002,00,010,0016,0055,1,213,50.24, 
10,002,00,010,0016,0055,2,131,30.90,*
10,002,00,010,0016,0055,3,80,18.87, 
10,002,00,010,0017,0000,1,299,32.89, 
10,002,00,010,0017,0000,2,610,67.11,*
10,002,00,010,0017,0061,1,157,35.28, 
10,002,00,010,0017,0061,2,288,64.72,*
10,002,00,010,0017,0062,1,142,30.60, 
10,002,00,010,0017,0062,2,322,69.40,*
10,002,00,010,0018,0000,1,420,46.26, 
10,002,00,010,0018,0000,2,488,53.74,*
10,002,00,010,0018,0028,1,180,43.58, 
10,002,00,010,0018,0028,2,233,56.42,*
10,002,00,010,0018,0029,1,240,48.48, 
10,002,00,010,0018,0029,2,255,51.52,*
10,002,00,010,0019,0000,1,449,100.00,*
10,002,00,010,0019,0057,1,449,100.00,*
10,002,00,010,0021,0000,1,296,31.06, 
10,002,00,010,0021,0000,2,657,68.94,*
10,002,00,010,0021,0058,1,166,34.51, 
10,002,00,010,0021,0058,2,315,65.49,*
10,002,00,010,0021,0059,1,130,27.54, 
10,002,00,010,0021,0059,2,342,72.46,*
10,002,00,010,0022,0000,1,542,70.12,*
10,002,00,010,0022,0000,2,231,29.88, 
10,002,00,010,0022,0060,1,542,70.12,*
10,002,00,010,0022,0060,2,231,29.88, 
10,002,00,010,0023,0000,1,380,54.68,*
10,002,00,010,0023,0000,2,315,45.32, 
10,002,00,010,0023,0056,1,380,54.68,*
10,002,00,010,0023,0056,2,315,45.32, 
10,002,00,010,0024,0000,1,1447,100.00,*
10,002,00,010,0024,0066,1,477,100.00,*
10,002,00,010,0024,0067,1,410,100.00,*
10,002,00,010,0024,0068,1,560,100.00,*
10,002,00,010,0025,0000,1,1158,100.00,*
10,002,00,010,0025,0069,1,596,100.00,*
10,002,00,010,0025,0070,1,562,100.00,*
10,002,00,010,0026,0000,1,1179,100.00,*
10,002,00,010,0026,0071,1,556,100.00,*
10,002,00,010,0026,0072,1,623,100.00,*
10,002,00,010,0027,0000,1,1547,100.00,*
10,002,00,010,0027,0073,1,442,100.00,*
10,002,00,010,0027,0074,1,590,100.00,*
10,002,00,010,0027,0075,1,515,100.00,*
10,002,00,010,0028,0000,1,350,47.62, 
10,002,00,010,0028,0000,2,385,52.38,*
10,002,00,010,0028,0081,1,350,47.62, 
10,002,00,010,0028,0081,2,385,52.38,*
10,002,00,010,0031,0000,1,261,47.37, 
10,002,00,010,0031,0000,2,290,52.63,*
10,002,00,010,0031,0078,1,261,47.37, 
10,002,00,010,0031,0078,2,290,52.63,*
10,002,00,010,0032,0000,1,976,100.00,*
10,002,00,010,0032,0079,1,475,100.00,*
10,002,00,010,0032,0080,1,501,100.00,*
10,002,00,010,0034,0000,1,646,100.00,*
10,002,00,010,0034,0076,1,290,100.00,*
10,002,00,010,0034,0077,1,356,100.00,*
10,002,00,010,0035,0000,1,844,54.24,*
10,002,00,010,0035,0000,2,712,45.76, 
10,002,00,010,0035,0007,1,256,55.17,*
10,002,00,010,0035,0007,2,208,44.83, 
10,002,00,010,0035,0008,1,321,56.61,*
10,002,00,010,0035,0008,2,246,43.39, 
10,002,00,010,0035,0009,1,267,50.86,*
10,002,00,010,0035,0009,2,258,49.14, 
10,002,00,010,0036,0000,1,1102,100.00,*
10,002,00,010,0036,0001,1,547,100.00,*
10,002,00,010,0036,0002,1,555,100.00,*
10,002,00,010,0037,0000,1,238,28.10, 
10,002,00,010,0037,0000,2,609,71.90,*
10,002,00,010,0037,0003,1,163,37.56, 
10,002,00,010,0037,0003,2,271,62.44,*
10,002,00,010,0037,0004,1,75,18.16, 
10,002,00,010,0037,0004,2,338,81.84,*
10,002,00,010,0038,0000,1,932,38.85, 
10,002,00,010,0038,0000,2,1467,61.15,*
10,002,00,010,0038,0010,1,244,41.29, 
10,002,00,010,0038,0010,2,347,58.71,*
10,002,00,010,0038,0011,1,204,37.09, 
10,002,00,010,0038,0011,2,346,62.91,*
10,002,00,010,0038,0012,1,262,42.19, 
10,002,00,010,0038,0012,2,359,57.81,*
10,002,00,010,0038,0013,1,222,34.85, 
10,002,00,010,0038,0013,2,415,65.15,*
10,002,00,010,0039,0000,1,522,32.32, 
10,002,00,010,0039,0000,2,1093,67.68,*
10,002,00,010,0039,0016,1,208,43.79, 
10,002,00,010,0039,0016,2,267,56.21,*
10,002,00,010,0039,0017,1,188,36.72, 
10,002,00,010,0039,0017,2,324,63.28,*
10,002,00,010,0039,0018,1,126,20.06, 
10,002,00,010,0039,0018,2,502,79.94,*
10,002,00,010,0040,0000,1,791,54.14,*
10,002,00,010,0040,0000,2,670,45.86, 
10,002,00,010,0040,0019,1,248,49.21,*
10,002,00,010,0040,0019,2,256,50.79, 
10,002,00,010,0040,0020,1,271,61.45,*
10,002,00,010,0040,0020,2,170,38.55, 
10,002,00,010,0040,0021,1,272,52.71,*
10,002,00,010,0040,0021,2,244,47.29, 
10,002,00,010,0041,0000,1,948,55.73,*
10,002,00,010,0041,0000,2,753,44.27, 
10,002,00,010,0041,0044,1,256,54.70,*
10,002,00,010,0041,0044,2,212,45.30, 
10,002,00,010,0041,0045,1,398,59.76,*
10,002,00,010,0041,0045,2,268,40.24, 
10,002,00,010,0041,0046,1,294,51.85,*
10,002,00,010,0041,0046,2,273,48.15, 
10,002,00,010,0042,0000,1,1024,61.58,*
10,002,00,010,0042,0000,2,639,38.42, 
10,002,00,010,0042,0049,1,397,63.12,*
10,002,00,010,0042,0049,2,232,36.88, 
10,002,00,010,0042,0050,1,306,62.70,*
10,002,00,010,0042,0050,2,182,37.30, 
10,002,00,010,0042,0051,1,321,58.79,*
10,002,00,010,0042,0051,2,225,41.21, 
10,002,00,010,0043,0000,1,1301,100.00,*
10,002,00,010,0043,0014,1,657,100.00,*
10,002,00,010,0043,0015,1,644,100.00,*
10,002,00,010,0044,0000,1,826,100.00,*
10,002,00,010,0044,0005,1,429,100.00,*
10,002,00,010,0044,0006,1,397,100.00,*
10,002,00,010,0045,0000,1,138,27.11, 
10,002,00,010,0045,0000,2,371,72.89,*
10,002,00,010,0045,0027,1,138,27.11, 
10,002,00,010,0045,0027,2,371,72.89,*
10,002,00,010,0046,0000,1,945,62.17,*
10,002,00,010,0046,0000,2,575,37.83, 
10,002,00,010,0046,0063,1,436,67.18,*
10,002,00,010,0046,0063,2,213,32.82, 
10,002,00,010,0046,0064,1,244,56.48,*
10,002,00,010,0046,0064,2,188,43.52, 
10,002,00,010,0046,0065,1,265,60.36,*
10,002,00,010,0046,0065,2,174,39.64, 
10,002,00,010,0047,0000,1,666,40.88, 
10,002,00,010,0047,0000,2,963,59.12,*
10,002,00,010,0047,0038,1,285,47.74, 
10,002,00,010,0047,0038,2,312,52.26,*
10,002,00,010,0047,0039,1,165,32.23, 
10,002,00,010,0047,0039,2,347,67.77,*
10,002,00,010,0047,0040,1,216,41.54, 
10,002,00,010,0047,0040,2,304,58.46,*
10,002,00,020,0004,0000,1,661,100.00,*
10,002,00,020,0004,0084,1,661,100.00,*
10,002,00,020,0005,0000,1,1153,63.88,*
10,002,00,020,0005,0000,2,652,36.12, 
10,002,00,020,0005,0085,1,492,61.27,*
10,002,00,020,0005,0085,2,311,38.73, 
10,002,00,020,0005,0086,1,366,67.16,*
10,002,00,020,0005,0086,2,179,32.84, 
10,002,00,020,0005,0087,1,295,64.55,*
10,002,00,020,0005,0087,2,162,35.45, 
10,002,00,020,0006,0000,1,857,54.38,*
10,002,00,020,0006,0000,2,538,34.14, 
10,002,00,020,0006,0000,3,181,11.48, 
10,002,00,020,0006,0088,1,525,57.82,*
10,002,00,020,0006,0088,2,316,34.80, 
10,002,00,020,0006,0088,3,67,7.38, 
10,002,00,020,0006,0089,1,332,49.70,*
10,002,00,020,0006,0089,2,222,33.23, 
10,002,00,020,0006,0089,3,114,17.07, 
10,002,00,020,0007,0000,1,738,42.66,*
10,002,00,020,0007,0000,2,524,30.29, 
10,002,00,020,0007,0000,3,468,27.05, 
10,002,00,020,0007,0090,1,299,38.73,*
10,002,00,020,0007,0090,2,268,34.72, 
10,002,00,020,0007,0090,3,205,26.55, 
10,002,00,020,0007,0091,1,194,41.99,*
10,002,00,020,0007,0091,2,125,27.06, 
10,002,00,020,0007,0091,3,143,30.95, 
10,002,00,020,0007,0092,1,245,49.40,*
10,002,00,020,0007,0092,2,131,26.41, 
10,002,00,020,0007,0092,3,120,24.19, 
10,002,00,020,0008,0000,1,648,48.83,*
10,002,00,020,0008,0000,2,358,26.98, 
10,002,00,020,0008,0000,3,321,24.19, 
10,002,00,020,0008,0093,1,401,50.38,*
10,002,00,020,0008,0093,2,234,29.40, 
10,002,00,020,0008,0093,3,161,20.23, 
10,002,00,020,0008,0094,1,247,46.52,*
10,002,00,020,0008,0094,2,124,23.35, 
10,002,00,020,0008,0094,3,160,30.13, 
10,002,00,020,0009,0000,1,682,100.00,*
10,002,00,020,0009,0095,1,682,100.00,*
10,002,00,020,0010,0000,1,270,30.13, 
10,002,00,020,0010,0000,2,362,40.40,*
10,002,00,020,0010,0000,3,264,29.46, 
10,002,00,020,0010,0096,1,270,30.13, 
10,002,00,020,0010,0096,2,362,40.40,*
10,002,00,020,0010,0096,3,264,29.46, 
10,002,00,020,0011,0000,1,601,100.00,*
10,002,00,020,0011,0097,1,601,100.00,*
10,002,00,020,0016,0000,1,1054,52.26,*
10,002,00,020,0016,0000,2,963,47.74, 
10,002,00,020,0016,0100,1,286,48.64,*
10,002,00,020,0016,0100,2,302,51.36, 
10,002,00,020,0016,0101,1,415,55.26,*
10,002,00,020,0016,0101,2,336,44.74, 
10,002,00,020,0016,0102,1,353,52.06,*
10,002,00,020,0016,0102,2,325,47.94, 
10,002,00,020,0017,0000,1,791,49.81, 
10,002,00,020,0017,0000,2,797,50.19,*
10,002,00,020,0017,0106,1,388,48.87, 
10,002,00,020,0017,0106,2,406,51.13,*
10,002,00,020,0017,0107,1,403,50.76, 
10,002,00,020,0017,0107,2,391,49.24,*
10,002,00,020,0018,0000,1,1373,100.00,*
10,002,00,020,0018,0108,1,559,100.00,*
10,002,00,020,0018,0109,1,449,100.00,*
10,002,00,020,0018,0110,1,365,100.00,*
10,002,00,020,0019,0000,1,1846,100.00,*
10,002,00,020,0019,0115,1,786,100.00,*
10,002,00,020,0019,0116,1,540,100.00,*
10,002,00,020,0019,0117,1,520,100.00,*
10,002,00,020,0020,0000,1,1246,100.00,*
10,002,00,020,0020,0118,1,612,100.00,*
10,002,00,020,0020,0119,1,634,100.00,*
10,002,00,020,0021,0000,1,269,55.81,*
10,002,00,020,0021,0000,2,213,44.19, 
10,002,00,020,0021,0120,1,269,55.81,*
10,002,00,020,0021,0120,2,213,44.19, 
10,002,00,020,0022,0000,1,211,12.25, 
10,002,00,020,0022,0000,2,1208,70.15,*
