prv_code,city_code,area_code,dept_code,li_code,cand_no,cand_name,party_code,cand_sex,cand_birthday,cand_age,cand_bornplace,cand_edu,is_current,is_victor,is_vice
09,020,00,010,0008,2,盧志椿,1,1,0461022,65,金馬地區,大學,N, , 
09,020,00,020,0001,1,張瀚龍,999,1,0580610,53,金馬地區,高中(職)以下,Y,*, 
09,020,00,020,0002,1,陳宏岳,999,1,0850212,26,臺北市,大學,N, , 
09,020,00,020,0002,2,陳賜發,1,1,0540320,57,金馬地區,高中(職),Y,*, 
09,020,00,020,0003,1,吳嘉翔,999,1,0750630,36,金馬地區,大學,N,*, 
09,020,00,020,0003,2,吳有泰,999,1,0490312,62,金馬地區,高中(職)以下,Y, , 
09,020,00,020,0004,1,陳篤疊,999,1,0530825,58,金馬地區,大學,N, , 
09,020,00,020,0004,2,陳慶來,999,1,0560624,55,金馬地區,高中(職)以下,N, , 
09,020,00,020,0004,3,張國財,1,1,0531102,57,金馬地區,專科,N,*, 
09,020,00,020,0004,4,陳文傑,999,1,0501030,61,臺灣省,高中(職),N, , 
09,020,00,020,0005,1,陳福林,1,1,0521012,59,金馬地區,專科,Y,*, 
09,020,00,020,0005,2,陳嘉彬,999,1,0621201,48,金馬地區,高中(職),N, , 
09,020,00,020,0006,1,黃添丁,999,1,0590307,52,金馬地區,專科,N,*, 
09,020,00,020,0006,2,黃成泉,1,1,0530203,58,金馬地區,大學,N, , 
09,020,00,020,0006,3,黃志明,1,1,0420602,69,金馬地區,專科,Y, , 
09,020,00,020,0007,1,楊恭勤,1,1,0460424,65,金馬地區,大學,Y,*, 
09,020,00,020,0008,1,周家才,1,1,0450808,66,金馬地區,專科,Y,*, 
09,020,00,020,0008,2,何鴻樟,1,1,0500812,61,金馬地區,專科,N, , 
09,020,00,020,0008,3,周水池,999,1,0470302,64,金馬地區,高中(職),N, , 
09,020,00,030,0001,1,吳孟霖,999,1,0810409,30,金馬地區,高中(職),N,*, 
09,020,00,030,0002,1,陳晚開,1,1,0400610,71,金馬地區,高中(職)以下,Y,*, 
09,020,00,030,0002,2,關志武,999,1,0581219,52,金馬地區,高中(職),N, , 
09,020,00,030,0003,1,陳金成,999,1,0520822,59,金馬地區,高中(職)以下,N, , 
09,020,00,030,0003,2,陳偃武,999,1,0450320,66,金馬地區,高中(職)以下,Y,*, 
09,020,00,030,0004,1,謝慶閣,1,1,0471208,63,金馬地區,高中(職)以下,Y,*, 
09,020,00,030,0004,2,吳宏偉,999,1,0730131,38,金馬地區,高中(職),N, , 
09,020,00,030,0005,1,蔡懷芝,999,1,0670814,44,金馬地區,碩士,N,*, 
09,020,00,030,0005,2,蔡建立,999,1,0621201,48,金馬地區,大學,N, , 
09,020,00,030,0006,1,陳錦章,1,1,0571231,53,金馬地區,高中(職),Y,*, 
09,020,00,030,0006,2,楊玉樹,999,1,0591003,52,金馬地區,大學,N, , 
09,020,00,030,0006,3,張志祥,999,1,0751004,36,金馬地區,高中(職),N, , 
09,020,00,030,0007,1,黃建忠,999,1,0480511,63,金馬地區,高中(職),Y,*, 
09,020,00,030,0008,1,呂永林,1,1,0450817,66,金馬地區,專科,Y,*, 
09,020,00,030,0008,2,黃清和,999,1,0460810,65,金馬地區,高中(職),N, , 
09,020,00,040,0001,1,李開陣,1,1,0470212,64,金馬地區,大學,Y,*, 
09,020,00,040,0002,1,許三進,1,1,0610603,50,金馬地區,高中(職),Y,*, 
09,020,00,040,0003,1,許明吉,1,1,0540323,57,金馬地區,專科,Y,*, 
09,020,00,040,0004,1,楊振嵩,1,1,0540410,57,金馬地區,高中(職),Y,*, 
09,020,00,040,0005,1,楊龍傳,1,1,0570131,54,金馬地區,專科,Y,*, 
09,020,00,040,0006,1,翁明海,999,1,0560717,55,金馬地區,大學,N, , 
09,020,00,040,0006,2,翁品洋,1,1,0640419,47,金馬地區,高中(職),Y,*, 
09,020,00,050,0001,1,洪天南,999,1,0551015,56,金馬地區,高中(職),Y,*, 
09,020,00,050,0002,1,林建進,999,1,0590602,52,金馬地區,高中(職)以下,Y,*, 
09,020,00,050,0003,1,蔡福榮,999,1,0600905,51,金馬地區,高中(職)以下,Y, , 
09,020,00,050,0003,2,孫先雄,999,1,0641008,47,金馬地區,高中(職)以下,N,*, 
09,020,00,050,0004,1,林龍照,999,1,0640117,47,金馬地區,高中(職)以下,Y, , 
09,020,00,050,0004,2,羅天升,999,1,0600818,51,金馬地區,高中(職),N,*, 
09,020,00,050,0005,1,洪安慶,999,1,0520911,59,金馬地區,高中(職)以下,N,*, 
09,020,00,050,0005,2,方榮標,1,1,0640510,47,金馬地區,專科,N, , 
09,020,00,060,0001,1,陳淑珠,999,2,0510725,60,金馬地區,高中(職)以下,N,*, 
09,020,00,060,0002,1,莊金蓮,999,2,0421107,68,金馬地區,高中(職)以下,Y,*, 
10,002,00,010,0001,1,郭寶簧,999,2,0580430,53,臺灣省,大學,Y,*, 
10,002,00,010,0002,1,劉國基,999,1,0690910,42,臺灣省,高中(職),N, , 
10,002,00,010,0002,2,尤榮淋,999,1,0350118,76,臺灣省,專科,Y,*, 
10,002,00,010,0008,1,陳正達,999,1,0540715,57,臺灣省,碩士,Y,*, 
10,002,00,010,0008,2,林麗玉,999,2,0590425,52,臺中市,大學,N, , 
10,002,00,010,0009,1,林慶雲,999,1,0351015,76,臺灣省,高中(職)以下,Y,*, 
10,002,00,010,0010,1,李永,999,1,0351021,76,臺灣省,高中(職)以下,Y,*, 
10,002,00,010,0011,1,林聰明,999,1,0511126,59,臺灣省,高中(職),Y,*, 
10,002,00,010,0012,1,林振雄,999,1,0430502,68,臺灣省,高中(職),Y,*, 
10,002,00,010,0013,1,林文杰,999,1,0550804,56,臺灣省,高中(職),N, , 
10,002,00,010,0013,2,尤學揚,999,1,0661219,44,臺灣省,大學,Y,*, 
10,002,00,010,0014,1,林讚生,999,1,0550420,56,臺灣省,高中(職),N, , 
10,002,00,010,0014,2,張鼎哲,999,1,0771216,33,臺灣省,大學,Y,*, 
10,002,00,010,0015,1,林水蓮,999,1,0470818,64,臺灣省,高中(職)以下,Y, , 
10,002,00,010,0015,2,林子豪,999,1,0790505,32,臺灣省,高中(職),N,*, 
10,002,00,010,0016,1,陳雋發,999,1,0510224,60,臺灣省,專科,N, , 
10,002,00,010,0016,2,林坤鎮,999,1,0540826,57,臺灣省,高中(職)以下,N,*, 
10,002,00,010,0016,3,林俊欽,999,1,0600713,51,臺灣省,專科,N, , 
10,002,00,010,0017,1,林再添,999,1,0551012,56,臺灣省,高中(職)以下,N, , 
10,002,00,010,0017,2,曹日宏,999,1,0430614,68,臺灣省,高中(職),Y,*, 
10,002,00,010,0018,1,黃茂林,999,1,0371124,73,臺灣省,高中(職)以下,Y, , 
10,002,00,010,0018,2,周玉英,999,2,0490814,62,臺灣省,高中(職)以下,N,*, 
10,002,00,010,0019,1,李茂庚,999,1,0360516,75,臺灣省,高中(職)以下,Y,*, 
10,002,00,010,0021,1,徐佳庭,999,1,0400123,71,臺灣省,專科,Y, , 
10,002,00,010,0021,2,張友端,999,2,0540601,57,桃園市,大學,N,*, 
10,002,00,010,0022,1,陳俊堯,999,1,0751016,36,臺灣省,高中(職),N,*, 
10,002,00,010,0022,2,林耀明,999,1,0460816,65,臺灣省,高中(職)以下,N, , 
10,002,00,010,0023,1,江聰明,999,1,0521215,58,臺灣省,高中(職)以下,Y,*, 
10,002,00,010,0023,2,黃河清,999,1,0480801,63,臺灣省,高中(職)以下,N, , 
10,002,00,010,0024,1,蔡錦濤,999,1,0410618,70,新北市,高中(職),Y,*, 
10,002,00,010,0025,1,游舜超,999,1,0600509,51,臺灣省,專科,Y,*, 
10,002,00,010,0026,1,吳聰德,999,1,0530909,58,臺灣省,專科,Y,*, 
10,002,00,010,0027,1,游西湖,999,1,0440712,67,臺灣省,高中(職),Y,*, 
10,002,00,010,0028,1,陳淑美,999,2,0510829,60,臺灣省,高中(職)以下,N, , 
10,002,00,010,0028,2,陳正人,999,1,0500918,61,臺灣省,高中(職),Y,*, 
10,002,00,010,0031,1,羅漢輿,999,1,0751124,35,臺灣省,大學,Y, , 
10,002,00,010,0031,2,黃瑞添,999,1,0500830,61,臺灣省,高中(職)以下,N,*, 
10,002,00,010,0032,1,林銘信,999,1,0420412,69,臺灣省,高中(職),Y,*, 
10,002,00,010,0034,1,廖政達,999,1,0580531,53,臺灣省,高中(職),Y,*, 
10,002,00,010,0035,1,李春滿,999,2,0450528,66,臺灣省,高中(職)以下,N,*, 
10,002,00,010,0035,2,黃宗德,999,1,0380715,73,臺灣省,專科,Y, , 
10,002,00,010,0036,1,鄧蜀江,999,1,0570523,54,臺灣省,高中(職)以下,Y,*, 
10,002,00,010,0037,1,王偉權,999,1,0710403,40,臺灣省,碩士,N, , 
10,002,00,010,0037,2,黃勇任,999,1,0390326,72,臺灣省,高中(職)以下,Y,*, 
10,002,00,010,0038,1,游孟哲,999,1,0741220,36,臺灣省,高中(職),N, , 
10,002,00,010,0038,2,曾南國,999,1,0410316,70,臺灣省,高中(職)以下,Y,*, 
10,002,00,010,0039,1,吳哲男,999,1,0720702,39,臺灣省,高中(職),N, , 
10,002,00,010,0039,2,吳啓鴻,999,1,0700711,41,臺北市,專科,Y,*, 
10,002,00,010,0040,1,蕭美珠,999,2,0511227,59,臺灣省,高中(職)以下,N,*, 
10,002,00,010,0040,2,蕭壽金,1,1,0401120,70,臺灣省,高中(職)以下,Y, , 
10,002,00,010,0041,1,楊振乾,999,1,0430625,68,臺灣省,大學,Y,*, 
10,002,00,010,0041,2,林傳盛,999,1,0550423,56,臺灣省,高中(職),N, , 
10,002,00,010,0042,1,潘富明,999,1,0551120,55,臺灣省,大學,Y,*, 
10,002,00,010,0042,2,邱永乾,999,1,0530318,58,臺灣省,大學,N, , 
10,002,00,010,0043,1,游景清,999,1,0570704,54,臺灣省,專科,Y,*, 
10,002,00,010,0044,1,魯孝忠,999,1,0530329,58,臺灣省,專科,Y,*, 
10,002,00,010,0045,1,柯秀芬,999,2,0570926,54,臺北市,大學,N, , 
10,002,00,010,0045,2,侯佩婷,999,2,0600502,51,臺灣省,高中(職),Y,*, 
10,002,00,010,0046,1,陳鄧崧,999,1,0540403,57,臺灣省,高中(職),N,*, 
10,002,00,010,0046,2,蕭順天,999,1,0450410,66,臺灣省,高中(職),Y, , 
10,002,00,010,0047,1,楊德源,999,1,0501113,60,臺灣省,大學,N, , 
10,002,00,010,0047,2,吳明標,999,1,0581028,53,臺灣省,專科,Y,*, 
10,002,00,020,0004,1,陳榮華,999,1,0381025,73,臺灣省,高中(職),Y,*, 
10,002,00,020,0005,1,林捷肇,999,1,0510122,60,臺灣省,高中(職),Y,*, 
10,002,00,020,0005,2,徐燈雄,999,1,0330423,78,臺灣省,高中(職)以下,N, , 
10,002,00,020,0006,1,鄭聰琳,999,1,0570319,54,臺灣省,大學,N,*, 
10,002,00,020,0006,2,林錦洋,999,1,0460726,65,臺灣省,高中(職),Y, , 
10,002,00,020,0006,3,李正吉,999,1,0520601,59,臺灣省,高中(職),N, , 
10,002,00,020,0007,1,張添財,999,1,0581211,52,臺灣省,高中(職),N,*, 
10,002,00,020,0007,2,許文川,999,1,0490415,62,臺灣省,專科,N, , 
10,002,00,020,0007,3,潘佳樟,999,1,0801222,30,臺灣省,大學,Y, , 
10,002,00,020,0008,1,李玉雲,999,2,0530501,58,臺灣省,高中(職),N,*, 
10,002,00,020,0008,2,林丞溱,999,2,0520416,59,臺灣省,高中(職)以下,N, , 
10,002,00,020,0008,3,吳文聲,999,1,0490204,62,臺灣省,專科,N, , 
10,002,00,020,0009,1,林聰雄,999,1,0411218,69,臺灣省,高中(職)以下,Y,*, 
10,002,00,020,0010,1,林智威,999,1,0480905,63,臺灣省,高中(職),N, , 
10,002,00,020,0010,2,蔡朝金,999,1,0460529,65,臺灣省,大學,Y,*, 
10,002,00,020,0010,3,張健祥,999,1,0601227,50,臺灣省,專科,N, , 
10,002,00,020,0011,1,林啓東,999,1,0491201,61,臺灣省,高中(職),Y,*, 
10,002,00,020,0016,1,廖士謀,1,1,0391220,71,臺灣省,高中(職),Y,*, 
10,002,00,020,0016,2,郭素貞,999,2,0430708,68,臺灣省,高中(職),N, , 
10,002,00,020,0017,1,劉文富,999,1,0480518,63,臺灣省,高中(職),Y, , 
10,002,00,020,0017,2,陳秀英,999,2,0520528,59,臺灣省,高中(職)以下,N,*, 
10,002,00,020,0018,1,羅暳鎂,999,2,0560920,55,臺灣省,高中(職),Y,*, 
10,002,00,020,0019,1,張智傑,999,1,0750123,36,臺灣省,大學,Y,*, 
10,002,00,020,0020,1,林豐裕,999,1,0440110,67,臺灣省,高中(職),Y,*, 
10,002,00,020,0021,1,黃文育,999,1,0530112,58,臺灣省,高中(職)以下,N,*, 
10,002,00,020,0021,2,林柏豪,999,1,0850213,26,臺北市,高中(職),N, , 
10,002,00,020,0022,1,林榮華,999,1,0521208,58,臺灣省,專科,N, , 
10,002,00,020,0022,2,邱俊維,999,1,0820420,29,臺北市,大學,N,*, 
10,002,00,020,0022,3,林文偉,999,1,0720211,39,臺灣省,高中(職),N, , 
10,002,00,020,0023,1,黃德勝,999,1,0440216,67,臺灣省,高中(職),Y, , 
10,002,00,020,0023,2,黃松河,999,1,0460726,65,臺灣省,高中(職)以下,N,*, 
10,002,00,020,0024,1,林邱鳳鶯,999,2,0451005,66,新北市,高中(職)以下,N, , 
10,002,00,020,0024,2,陳漢松,16,1,0470914,64,臺灣省,高中(職)以下,Y,*, 
10,002,00,020,0025,1,黃素琴,999,2,0510913,60,臺灣省,高中(職)以下,N, , 
10,002,00,020,0025,2,黃再興,999,1,0390826,72,臺灣省,高中(職)以下,Y, , 
10,002,00,020,0025,3,林淑如,999,2,0690530,42,臺灣省,專科,N,*, 
10,002,00,020,0026,1,陳志明,999,1,0581115,52,臺灣省,高中(職)以下,N, , 
10,002,00,020,0026,2,蕭敏華,16,2,0671202,43,臺灣省,高中(職)以下,N, , 
10,002,00,020,0026,3,游文龍,999,1,0571231,53,臺灣省,高中(職),Y,*, 
10,002,00,020,0027,1,江峯明,16,1,0560901,55,臺灣省,高中(職),N, , 
10,002,00,020,0027,2,黃玉花,999,2,0400728,71,臺灣省,高中(職),N, , 
10,002,00,020,0027,3,駱錫,999,1,0430510,68,臺灣省,高中(職),N,*, 
10,002,00,020,0028,1,李旭盛,999,1,0600114,51,臺灣省,高中(職),Y,*, 
10,002,00,020,0029,1,魏綺嫺,999,2,0650927,46,臺灣省,專科,Y,*, 
10,002,00,020,0029,2,許家銘,999,1,0571216,53,臺灣省,大學,N, , 
10,002,00,020,0030,1,藍亮如,999,2,0491217,61,臺灣省,大學,Y,*, 
10,002,00,030,0001,1,林崇賢,999,1,0401118,70,臺灣省,高中(職),N, , 
10,002,00,030,0001,2,陳素琴,999,2,0590923,52,臺灣省,高中(職),Y,*, 
10,002,00,030,0002,1,李寶連,999,2,0450805,66,臺灣省,高中(職)以下,Y,*, 
10,002,00,030,0003,1,陳來發,999,1,0490401,62,臺灣省,高中(職)以下,N, , 
10,002,00,030,0003,2,賴錦昌,999,1,0471205,63,臺灣省,高中(職),Y,*, 
10,002,00,030,0003,3,簡淑惠,999,2,0570203,54,臺灣省,高中(職),N, , 
10,002,00,030,0004,1,蕭阿添,999,1,0380413,73,臺灣省,高中(職)以下,Y, , 
10,002,00,030,0004,2,陳清池,999,1,0410908,70,臺灣省,高中(職)以下,N, , 
10,002,00,030,0004,3,楊柳枝,999,1,0380408,73,臺灣省,高中(職)以下,N, , 
10,002,00,030,0004,4,陳日方,999,1,0470415,64,臺灣省,高中(職)以下,N,*, 
10,002,00,030,0005,1,張正田,999,1,0481118,62,臺灣省,高中(職)以下,Y,*, 
10,002,00,030,0005,2,張錫泉,999,1,0541115,56,臺灣省,高中(職),N, , 
10,002,00,030,0007,1,張正榮,999,1,0510701,60,臺灣省,高中(職),Y,*, 
10,002,00,030,0008,1,陳樹福,999,1,0381031,73,臺灣省,高中(職)以下,N, , 
10,002,00,030,0008,2,張義隆,999,1,0461210,64,臺灣省,高中(職)以下,Y,*, 
10,002,00,030,0009,1,陳順平,1,1,0461215,64,臺灣省,高中(職),Y,*, 
10,002,00,030,0010,1,楊光華,999,1,0491117,61,臺灣省,高中(職)以下,Y,*, 
10,002,00,030,0011,1,魏春發,999,1,0460223,65,臺灣省,高中(職),N, , 
10,002,00,030,0011,2,陳添琪,999,1,0600527,51,臺灣省,專科,Y,*, 
10,002,00,030,0011,3,胡世中,999,1,0440520,67,臺灣省,專科,N, , 
10,002,00,030,0012,1,林卿華,999,2,0511124,59,臺灣省,高中(職)以下,N, , 
10,002,00,030,0012,2,曾東堯,999,1,0480821,63,臺灣省,高中(職),N, , 
10,002,00,030,0012,3,莊欽鴻,999,1,0601004,51,臺灣省,專科,N,*, 
10,002,00,030,0013,1,陳麗慧,999,2,0501221,60,臺灣省,高中(職),N, , 
10,002,00,030,0013,2,陳進明,999,1,0500131,61,臺灣省,高中(職)以下,Y,*, 
10,002,00,030,0014,1,薛兩福,999,1,0400601,71,臺灣省,高中(職)以下,N,*, 
10,002,00,030,0014,2,張勝閎,999,1,0830409,28,臺灣省,碩士,N, , 
10,002,00,030,0015,1,盧育順,1,1,0540926,57,臺灣省,高中(職)以下,Y,*, 
10,002,00,030,0016,1,張盛國,999,1,0510202,60,臺灣省,高中(職)以下,Y,*, 
10,002,00,030,0017,1,馮天池,1,1,0500810,61,臺灣省,碩士,N, , 
10,002,00,030,0017,2,高瓊玲,999,2,0511228,59,臺灣省,高中(職),Y,*, 
10,002,00,030,0018,1,李尤莉,999,2,0641011,47,臺灣省,高中(職)以下,N, , 
10,002,00,030,0018,2,林金源,999,1,0520215,59,臺灣省,高中(職),Y,*, 
10,002,00,030,0019,1,陳國鐘,999,1,0450606,66,臺灣省,高中(職),N, , 
10,002,00,030,0019,2,賴元淵,999,1,0680628,43,臺灣省,大學,N, , 
10,002,00,030,0019,3,林明宗,999,1,0460110,65,臺灣省,高中(職),N,*, 
10,002,00,030,0020,1,張誠烋,999,1,0431102,67,臺灣省,高中(職),Y,*, 
10,002,00,030,0021,1,林錦淑,999,2,0560430,55,臺灣省,高中(職),N, , 
10,002,00,030,0021,2,黃殿璋,999,1,0470531,64,臺灣省,高中(職),N,*, 
10,002,00,030,0022,1,楊彩緹,999,2,0651029,46,桃園市,專科,Y,*, 
10,002,00,030,0022,2,邱麗英,999,2,0490725,62,臺灣省,高中(職)以下,N, , 
10,002,00,030,0023,1,吳金龍,999,1,0480710,63,臺灣省,高中(職)以下,Y, , 
10,002,00,030,0023,2,沈國村,999,1,0610506,50,臺灣省,高中(職),N,*, 
10,002,00,030,0024,1,林沂萱,999,2,0720323,39,臺灣省,專科,N,*, 
10,002,00,030,0024,2,李進財,999,1,0550606,56,臺灣省,高中(職)以下,N, , 
10,002,00,030,0024,3,嚴順明,999,1,0470325,64,臺灣省,高中(職)以下,Y, , 
10,002,00,030,0025,1,潘振忠,999,1,0570412,54,臺灣省,高中(職),Y,*, 
10,002,00,030,0025,2,李富松,999,1,0370320,74,臺灣省,高中(職)以下,N, , 
10,002,00,030,0026,1,李順義,999,1,0441210,66,臺灣省,高中(職)以下,Y,*, 
10,002,00,030,0027,1,陳文財,999,1,0460110,65,臺灣省,專科,Y,*, 
10,002,00,030,0027,2,范國祥,999,1,0380930,73,臺灣省,高中(職)以下,N, , 
10,002,00,040,0001,1,沈榮華,999,1,0410418,70,臺灣省,高中(職)以下,Y,*, 
10,002,00,040,0001,2,沈應陞,999,1,0470425,64,臺灣省,高中(職)以下,N, , 
10,002,00,040,0001,3,簡朝順,999,1,0470829,64,臺灣省,高中(職)以下,N, , 
10,002,00,040,0002,1,鄭順利,999,1,0460406,65,臺灣省,高中(職)以下,Y,*, 
10,002,00,040,0003,1,沈瑞雲,999,2,0470915,64,臺灣省,高中(職)以下,N,*, 
10,002,00,040,0003,2,藍五富,999,1,0570508,54,臺灣省,高中(職)以下,Y, , 
10,002,00,040,0004,1,黃惠美,999,2,0570918,54,臺灣省,高中(職),Y,*, 
10,002,00,040,0005,1,許良吉,999,1,0530402,58,臺灣省,專科,N,*, 
10,002,00,040,0005,2,康進發,999,1,0510214,60,臺灣省,高中(職)以下,N, , 
10,002,00,040,0006,1,張鐵瀚,999,1,0501127,60,臺灣省,高中(職)以下,N,*, 
10,002,00,040,0006,2,石錫煌,999,1,0500310,61,臺灣省,高中(職)以下,Y, , 
10,002,00,040,0007,1,李世田,999,1,0581103,52,臺灣省,專科,Y,*, 
10,002,00,040,0008,1,游國添,999,1,0500410,61,臺灣省,高中(職)以下,Y,*, 
10,002,00,040,0009,1,郭纘華,999,1,0581016,53,臺灣省,高中(職)以下,N,*, 
10,002,00,040,0009,2,吳麗紅,999,2,0551125,55,臺灣省,高中(職),N, , 
10,002,00,040,0010,1,陳錫寶,999,1,0511106,59,臺灣省,專科,Y,*, 
10,002,00,040,0010,2,李明珠,999,2,0370128,74,臺灣省,高中(職)以下,N, , 
10,002,00,040,0011,1,林文淵,999,1,0330819,78,臺灣省,專科,N,*, 
10,002,00,040,0011,2,吳銘聰,999,1,0400123,71,臺灣省,高中(職),N, , 
10,002,00,040,0011,3,陳明海,999,1,0461129,64,臺灣省,高中(職),N, , 
10,002,00,040,0011,4,林榮男,999,1,0390706,72,臺灣省,高中(職)以下,N, , 
10,002,00,040,0012,1,蔡錫福,999,1,0530415,58,臺灣省,高中(職)以下,N, , 
10,002,00,040,0012,2,林俊誠,999,1,0631031,48,臺灣省,高中(職),N,*, 
10,002,00,040,0013,1,林春三,999,1,0580419,53,臺灣省,專科,Y,*, 
10,002,00,040,0014,1,莊蔭,999,2,0560413,55,臺灣省,高中(職)以下,Y,*, 
10,002,00,040,0015,1,王新驊,999,1,0440408,67,臺灣省,高中(職)以下,Y,*, 
10,002,00,040,0016,1,林天生,999,1,0390215,72,臺灣省,專科,Y, , 
10,002,00,040,0016,2,官序倲,999,1,0601214,50,臺灣省,碩士,N,*, 
10,002,00,040,0017,1,鄒榮富,999,1,0481220,62,臺灣省,高中(職)以下,Y,*, 
10,002,00,040,0017,2,楊清安,999,1,0520531,59,臺灣省,高中(職)以下,N, , 
10,002,00,040,0018,1,劉榮華,999,1,0470920,64,臺灣省,高中(職),Y,*, 
10,002,00,040,0019,1,黃國楨,999,1,0440601,67,臺灣省,高中(職)以下,Y, , 
10,002,00,040,0019,2,林漢龍,999,1,0420720,69,臺灣省,高中(職)以下,N,*, 
10,002,00,040,0020,1,蕭志弘,999,1,0580101,53,臺灣省,高中(職),Y, , 
10,002,00,040,0020,2,宋來泉,999,1,0510805,60,臺灣省,大學,N,*, 
10,002,00,040,0021,1,王彥巽,999,1,0581117,52,臺灣省,專科,N, , 
10,002,00,040,0021,2,林太源,999,1,0351023,76,臺灣省,高中(職)以下,N,*, 
10,002,00,040,0021,3,蘇鎮芳,999,1,0460226,65,臺灣省,高中(職)以下,Y, , 
10,002,00,040,0022,1,黃民豐,999,1,0570629,54,臺灣省,專科,N,*, 
