63,000,08,000,0000,1,李傅中武,1,1,0620404,49,臺灣省,碩士,Y,*, 
63,000,08,000,0000,2,陳慧君 Mulas．Ismahasan,16,2,0740122,37,高雄市,碩士,N, , 
63,000,08,000,0000,3,高為人Sayun Watan,999,2,0800221,31,臺灣省,高中(職),N, , 
64,000,13,000,0000,1,葛姵瑩,999,2,0560608,55,高雄市,大學,N, , 
64,000,13,000,0000,2,陳幸富,999,1,0610227,50,高雄市,專科,Y,*, 
64,000,14,000,0000,1,高忠德 Takiludun．Anu,999,1,0610218,50,高雄市,高中(職)以下,N,*, 
64,000,14,000,0000,2,賴文德,999,1,0541030,57,高雄市,大學,Y, , 
64,000,14,000,0000,3,林錫閔,999,1,0530525,58,高雄市,碩士,N, , 
64,000,15,000,0000,1,范織欽 Pasulang．Tomatalate,999,1,0460729,65,高雄市,碩士,Y,*, 
64,000,15,000,0000,2,林榮昊,1,1,0720915,39,臺灣省,高中(職),N, , 
65,000,13,000,0000,1,楊萬金,999,1,0460221,65,臺灣省,專科,N, , 
65,000,13,000,0000,2,馬見Lahuy．Ipin,106,1,0810225,30,臺北市,高中(職),Y,*, 
65,000,13,000,0000,3,林家豪,350,1,0720731,39,臺中市,碩士,N, , 
65,000,13,000,0000,4,何應明,1,1,0581012,53,桃園市,大學,N, , 
66,000,16,000,0000,1,劉新仁,16,1,0530827,58,臺中市,專科,N, , 
66,000,16,000,0000,2,古秀英,999,2,0510110,60,臺中市,碩士,N,*, 
66,000,16,000,0000,3,林榮進,1,1,0360726,75,臺中市,大學,Y, , 
66,000,17,000,0000,1,孫造雄,16,1,0540628,57,臺中市,高中(職),N, , 
66,000,17,000,0000,2,朱元宏,999,1,0501231,60,臺灣省,大學,Y,*, 
66,000,17,000,0000,3,柯靜志,999,1,0660919,45,臺中市,專科,N, , 
67,000,13,000,0000,1,賴惠美,999,2,0600527,51,臺南市,大學,N, , 
67,000,13,000,0000,2,伍宗康,999,1,0670723,44,臺南市,大學,N, , 
67,000,13,000,0000,3,施余興望 Tjakumay Tagaw,999,1,0570303,54,臺灣省,碩士,N,*, 
68,000,14,000,0000,1,歐蜜．偉浪,999,1,0521010,59,桃園市,其他,N, , 
68,000,14,000,0000,2,周星文,999,1,0530110,58,桃園市,大學,N, , 
68,000,14,000,0000,3,蘇偉恩,999,1,0840228,27,桃園市,大學,N,*, 
68,000,14,000,0000,4,邱志成,16,1,0621204,48,臺灣省,碩士,N, , 
68,000,14,000,0000,5,簡志偉,1,1,0670617,44,臺灣省,碩士,Y,*, 
68,000,14,000,0000,6,湯宏鈞,999,1,0801125,30,臺灣省,高中(職),N, , 
68,000,14,000,0000,7,陳瑛,1,2,0560620,55,桃園市,碩士,Y,*, 
