villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10013130022,屏東縣,內埔鄉,隘寮村,52,839,6.2,0,710,0,,,137,761,18,190,781,24.33,11.8
10013130001,屏東縣,內埔鄉,內埔村,185,2715,6.81,0,2019,0,,,492,2652,18.55,630,2672,23.58,11.74
10013130008,屏東縣,內埔鄉,豐田村,159,2188,7.27,0,1764,0,,,400,2160,18.52,524,2173,24.11,11.25
10013130002,屏東縣,內埔鄉,內田村,168,2149,7.82,0,1675,0,,,423,2221,19.05,536,2249,23.83,11.23
10013130014,屏東縣,內埔鄉,上樹村,60,799,7.51,0,614,0,,,138,738,18.7,174,753,23.11,11.19
10013130006,屏東縣,內埔鄉,和興村,156,2025,7.7,0,1482,0,,,383,2066,18.54,498,2091,23.82,10.84
10013130018,屏東縣,內埔鄉,龍潭村,97,1579,6.14,0,996,0,,,237,1433,16.54,329,1464,22.47,10.4
10013130023,屏東縣,內埔鄉,水門村,51,593,8.6,0,329,0,,,101,533,18.95,122,534,22.85,10.35
10013130007,屏東縣,內埔鄉,東寧村,237,3220,7.36,0,2328,0,,,514,2999,17.14,659,3029,21.76,9.78
10013130005,屏東縣,內埔鄉,美和村,105,1526,6.88,0,1150,0,,,227,1423,15.95,291,1435,20.28,9.07
10013130017,屏東縣,內埔鄉,龍泉村,105,1665,6.31,0,1228,0,,,231,1533,15.07,330,1560,21.15,8.76
10013130015,屏東縣,內埔鄉,老埤村,84,1514,5.55,0,1146,0,,,193,1350,14.3,271,1378,19.67,8.75
10013130011,屏東縣,內埔鄉,竹圍村,104,1288,8.07,0,1026,0,,,210,1264,16.61,279,1275,21.88,8.54
10013130021,屏東縣,內埔鄉,黎明村,132,1661,7.95,0,1305,0,,,245,1486,16.49,358,1521,23.54,8.54
10013130020,屏東縣,內埔鄉,大新村,71,1226,5.79,0,977,0,,,165,1163,14.19,235,1177,19.97,8.4
10013130019,屏東縣,內埔鄉,建興村,29,550,5.27,0,480,0,,,61,474,12.87,84,488,17.21,7.6
10013130003,屏東縣,內埔鄉,興南村,75,966,7.76,0,760,0,,,131,863,15.18,152,877,17.33,7.42
10013130009,屏東縣,內埔鄉,振豐村,107,1230,8.7,0,985,0,,,177,1120,15.8,219,1128,19.41,7.1
10013130010,屏東縣,內埔鄉,富田村,94,1336,7.04,0,1027,0,,,169,1197,14.12,231,1214,19.03,7.08
10013130012,屏東縣,內埔鄉,東勢村,146,2077,7.03,0,1588,0,,,259,1873,13.83,342,1899,18.01,6.8
10013130013,屏東縣,內埔鄉,東片村,42,701,5.99,0,532,0,,,80,640,12.5,101,649,15.56,6.51
10013130004,屏東縣,內埔鄉,義亭村,21,417,5.04,0,332,0,,,38,349,10.89,69,353,19.55,5.85
10013130016,屏東縣,內埔鄉,中林村,76,1029,7.39,0,958,0,,,124,959,12.93,172,971,17.71,5.54
