villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10007170022,彰化縣,社頭鄉,松竹村,73,739,9.88,0,629,0,,,177,758,23.35,230,764,30.1,13.47
10007170018,彰化縣,社頭鄉,龍井村,52,584,8.9,0,541,0,,,122,548,22.26,147,554,26.53,13.36
10007170005,彰化縣,社頭鄉,廣福村,74,670,11.04,0,640,0,,,154,647,23.8,184,662,27.79,12.76
10007170019,彰化縣,社頭鄉,舊社村,138,1172,11.77,0,1064,0,,,279,1158,24.09,347,1180,29.41,12.32
10007170024,彰化縣,社頭鄉,協和村,185,1531,12.08,0,1248,0,,,357,1466,24.35,461,1490,30.94,12.27
10007170002,彰化縣,社頭鄉,東興村,94,1026,9.16,0,940,0,,,211,988,21.36,268,1007,26.61,12.2
10007170008,彰化縣,社頭鄉,橋頭村,198,1491,13.28,0,1260,0,,,355,1400,25.36,440,1414,31.12,12.08
10007170023,彰化縣,社頭鄉,清水村,106,845,12.54,0,860,0,,,200,826,24.21,258,837,30.82,11.67
10007170010,彰化縣,社頭鄉,崙雅村,87,637,13.66,0,595,0,,,160,638,25.08,197,647,30.45,11.42
10007170011,彰化縣,社頭鄉,湳底村,140,1154,12.13,0,955,0,,,274,1171,23.4,325,1191,27.29,11.27
10007170014,彰化縣,社頭鄉,新厝村,126,1018,12.38,0,768,0,,,226,962,23.49,284,970,29.28,11.11
10007170016,彰化縣,社頭鄉,里仁村,105,709,14.81,0,710,0,,,183,708,25.85,227,725,31.31,11.04
10007170007,彰化縣,社頭鄉,仁雅村,270,2004,13.47,0,1660,0,,,492,2017,24.39,606,2049,29.58,10.92
10007170006,彰化縣,社頭鄉,朝興村,81,825,9.82,0,715,0,,,154,747,20.62,195,760,25.66,10.8
10007170001,彰化縣,社頭鄉,社頭村,236,1988,11.87,0,1489,0,,,426,1891,22.53,512,1908,26.83,10.66
10007170012,彰化縣,社頭鄉,泰安村,83,701,11.84,0,649,0,,,149,665,22.41,185,685,27.01,10.57
10007170009,彰化縣,社頭鄉,仁和村,57,496,11.49,0,502,0,,,113,513,22.03,149,532,28.01,10.54
10007170013,彰化縣,社頭鄉,美雅村,117,912,12.83,0,829,0,,,202,867,23.3,252,882,28.57,10.47
10007170004,彰化縣,社頭鄉,廣興村,418,3191,13.1,0,2523,0,,,702,2986,23.51,875,3019,28.98,10.41
10007170021,彰化縣,社頭鄉,湳雅村,127,1018,12.48,0,889,0,,,224,999,22.42,284,1020,27.84,9.94
10007170003,彰化縣,社頭鄉,山湖村,95,869,10.93,0,691,0,,,164,797,20.58,204,807,25.28,9.65
10007170015,彰化縣,社頭鄉,平和村,85,715,11.89,0,603,0,,,137,647,21.17,200,662,30.21,9.28
10007170017,彰化縣,社頭鄉,張厝村,114,915,12.46,0,848,0,,,182,841,21.64,228,856,26.64,9.18
10007170020,彰化縣,社頭鄉,埤斗村,98,670,14.63,0,659,0,,,143,648,22.07,184,663,27.75,7.44
