villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
67000370011,臺南市,中西區,開山里,142,1830,7.76,19,1146,1.66,江明宗,,302,1620,18.64,339,1640,20.67,10.88
67000370031,臺南市,中西區,大涼里,186,1893,9.83,27,1367,1.98,江明宗,,380,1856,20.47,438,1865,23.49,10.64
67000370041,臺南市,中西區,南門里,161,1912,8.42,37,1206,3.07,江明宗,,323,1754,18.42,372,1766,21.06,10
67000370048,臺南市,中西區,西和里,288,2827,10.19,55,2283,2.41,江明宗,,591,2932,20.16,711,2964,23.99,9.97
67000370046,臺南市,中西區,府前里,113,1413,8,16,1092,1.47,江明宗,,234,1307,17.9,277,1314,21.08,9.9
67000370034,臺南市,中西區,西賢里,347,3769,9.21,36,2860,1.26,江明宗,,680,3584,18.97,811,3604,22.5,9.76
67000370042,臺南市,中西區,小西門里,213,2241,9.5,27,1581,1.71,江明宗,,397,2108,18.83,471,2115,22.27,9.33
67000370033,臺南市,中西區,西湖里,494,4197,11.77,58,3169,1.83,江明宗,,898,4322,20.78,1043,4347,23.99,9.01
67000370025,臺南市,中西區,光賢里,289,2641,10.94,33,1829,1.8,江明宗,,505,2538,19.9,612,2558,23.92,8.96
67000370045,臺南市,中西區,淺草里,138,1727,7.99,28,1244,2.25,江明宗,,270,1604,16.83,308,1615,19.07,8.84
67000370007,臺南市,中西區,郡王里,249,2279,10.93,31,1379,2.25,江明宗,,435,2212,19.67,491,2219,22.13,8.74
67000370047,臺南市,中西區,南廠里,208,2893,7.19,39,2035,1.92,江明宗,,394,2531,15.57,481,2557,18.81,8.38
67000370022,臺南市,中西區,藥王里,208,2505,8.3,32,1906,1.68,江明宗,,363,2179,16.66,444,2207,20.12,8.36
67000370009,臺南市,中西區,法華里,226,2021,11.18,25,1187,2.11,江明宗,,373,1925,19.38,412,1934,21.3,8.2
67000370044,臺南市,中西區,兌悅里,230,2637,8.72,29,2032,1.43,江明宗,,409,2433,16.81,524,2455,21.34,8.09
67000370016,臺南市,中西區,永華里,184,1851,9.94,28,1262,2.22,江明宗,,322,1796,17.93,397,1812,21.91,7.99
67000370005,臺南市,中西區,赤嵌里,232,2697,8.6,26,1976,1.32,江明宗,,406,2491,16.3,467,2515,18.57,7.7
67000370043,臺南市,中西區,五條港里,109,1498,7.28,19,1238,1.53,江明宗,,199,1331,14.95,220,1338,16.44,7.67
67000370039,臺南市,中西區,城隍里,246,2637,9.33,33,1722,1.92,江明宗,,427,2514,16.98,507,2533,20.02,7.65
67000370040,臺南市,中西區,南美里,194,2376,8.16,27,1573,1.72,江明宗,,329,2118,15.53,383,2137,17.92,7.37
