villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10007100036,彰化縣,員林市,東北里,162,1583,10.23,47,1360,3.46,張雪如,Y,396,1524,25.98,477,1544,30.89,15.75
10007100027,彰化縣,員林市,林厝里,196,1897,10.33,113,1559,7.25,張雪如,Y,457,1805,25.32,551,1830,30.11,14.99
10007100035,彰化縣,員林市,中東里,151,1201,12.57,70,1020,6.86,張雪如,Y,302,1157,26.1,378,1175,32.17,13.53
10007100029,彰化縣,員林市,湖水里,73,799,9.14,71,801,8.86,張雪如,Y,166,734,22.62,215,752,28.59,13.48
10007100033,彰化縣,員林市,西東里,138,1335,10.34,51,1095,4.66,張雪如,Y,312,1310,23.82,366,1326,27.6,13.48
10007100001,彰化縣,員林市,東和里,88,775,11.35,97,590,16.44,張雪如,Y,174,702,24.79,217,710,30.56,13.44
10007100037,彰化縣,員林市,三愛里,272,2143,12.69,175,1712,10.22,張雪如,Y,585,2243,26.08,728,2250,32.36,13.39
10007100019,彰化縣,員林市,三橋里,273,2109,12.94,169,1829,9.24,張雪如,Y,583,2215,26.32,667,2236,29.83,13.38
10007100016,彰化縣,員林市,大埔里,150,1513,9.91,94,1356,6.93,張雪如,Y,330,1418,23.27,369,1435,25.71,13.36
10007100024,彰化縣,員林市,萬年里,315,2669,11.8,229,2215,10.34,張雪如,Y,671,2693,24.92,770,2715,28.36,13.12
10007100003,彰化縣,員林市,中正里,269,2277,11.81,179,1701,10.52,張雪如,Y,548,2199,24.92,650,2213,29.37,13.11
10007100028,彰化縣,員林市,出水里,107,1134,9.44,60,1103,5.44,張雪如,Y,259,1157,22.39,323,1179,27.4,12.95
10007100034,彰化縣,員林市,南東里,166,1247,13.31,78,1075,7.26,張雪如,Y,303,1159,26.14,354,1175,30.13,12.83
10007100021,彰化縣,員林市,溝皂里,236,1803,13.09,108,1516,7.12,張雪如,Y,504,1949,25.86,598,1966,30.42,12.77
10007100040,彰化縣,員林市,仁愛里,131,1043,12.56,115,837,13.74,張雪如,Y,244,974,25.05,270,980,27.55,12.49
10007100018,彰化縣,員林市,三和里,555,4291,12.93,345,3488,9.89,張雪如,Y,1087,4335,25.07,1309,4371,29.95,12.14
10007100025,彰化縣,員林市,崙雅里,172,1692,10.17,147,1490,9.87,張雪如,Y,357,1605,22.24,434,1627,26.67,12.07
10007100032,彰化縣,員林市,浮圳里,187,1553,12.04,81,1272,6.37,張雪如,Y,358,1497,23.91,439,1512,29.03,11.87
10007100010,彰化縣,員林市,惠來里,518,4144,12.5,289,3183,9.08,張雪如,Y,977,4013,24.35,1175,4050,29.01,11.85
10007100009,彰化縣,員林市,黎明里,145,1294,11.21,113,1020,11.08,張雪如,Y,267,1168,22.86,327,1183,27.64,11.65
10007100014,彰化縣,員林市,南興里,440,3285,13.39,248,2792,8.88,張雪如,Y,837,3343,25.04,1014,3387,29.94,11.65
10007100023,彰化縣,員林市,大明里,190,1717,11.07,137,1420,9.65,張雪如,Y,374,1649,22.68,480,1670,28.74,11.61
