villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10009160007,雲林縣,臺西鄉,泉州村,29,323,8.98,0,427,0,,,73,309,23.62,82,318,25.79,14.64
10009160004,雲林縣,臺西鄉,海口村,124,1176,10.54,0,1228,0,,,261,1114,23.43,350,1141,30.67,12.89
10009160012,雲林縣,臺西鄉,永豐村,77,819,9.4,0,828,0,,,168,768,21.88,235,801,29.34,12.48
10009160015,雲林縣,臺西鄉,五港村,100,1046,9.56,0,1184,0,,,213,1018,20.92,314,1056,29.73,11.36
10009160005,雲林縣,臺西鄉,溪頂村,50,799,6.26,0,945,0,,,131,778,16.84,186,805,23.11,10.58
10009160011,雲林縣,臺西鄉,富琦村,115,933,12.33,0,980,0,,,200,898,22.27,249,930,26.77,9.94
10009160001,雲林縣,臺西鄉,台西村,93,803,11.58,0,789,0,,,158,752,21.01,218,761,28.65,9.43
10009160003,雲林縣,臺西鄉,海南村,70,655,10.69,0,742,0,,,125,622,20.1,167,637,26.22,9.41
10009160013,雲林縣,臺西鄉,和豐村,154,1682,9.16,0,1757,0,,,288,1553,18.54,400,1607,24.89,9.38
10009160008,雲林縣,臺西鄉,光華村,34,417,8.15,0,454,0,,,70,404,17.33,98,417,23.5,9.18
10009160002,雲林縣,臺西鄉,海北村,74,641,11.54,0,786,0,,,131,643,20.37,195,658,29.64,8.83
10009160006,雲林縣,臺西鄉,牛厝村,87,1043,8.34,0,1115,0,,,156,937,16.65,222,968,22.93,8.31
10009160014,雲林縣,臺西鄉,蚊港村,114,1088,10.48,0,1151,0,,,171,917,18.65,218,953,22.88,8.17
10009160010,雲林縣,臺西鄉,山寮村,39,452,8.63,0,500,0,,,70,422,16.59,96,441,21.77,7.96
10009160009,雲林縣,臺西鄉,五榔村,15,278,5.4,0,258,0,,,33,258,12.79,52,261,19.92,7.39
