villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
64000040037,高雄市,楠梓區,中和里,328,2631,12.47,86,2241,3.84,莊貽量,,892,3401,26.23,1147,3434,33.4,13.76
64000040035,高雄市,楠梓區,藍田里,660,5141,12.84,227,4184,5.43,莊貽量,,1579,5950,26.54,1856,5979,31.04,13.7
64000040036,高雄市,楠梓區,中興里,103,1155,8.92,35,1086,3.22,莊貽量,,339,1534,22.1,392,1543,25.41,13.18
64000040002,高雄市,楠梓區,東寧里,328,2961,11.08,100,2236,4.47,莊貽量,,778,3258,23.88,902,3278,27.52,12.8
64000040007,高雄市,楠梓區,惠民里,248,2915,8.51,66,2346,2.81,莊貽量,,638,3093,20.63,782,3123,25.04,12.12
64000040006,高雄市,楠梓區,惠楠里,182,1970,9.24,41,1304,3.14,莊貽量,,437,2094,20.87,550,2110,26.07,11.63
64000040003,高雄市,楠梓區,五常里,408,4357,9.36,88,2909,3.03,莊貽量,,864,4122,20.96,1081,4151,26.04,11.6
64000040011,高雄市,楠梓區,金田里,238,2658,8.95,68,2029,3.35,莊貽量,,587,2874,20.42,698,2899,24.08,11.47
64000040019,高雄市,楠梓區,久昌里,166,2014,8.24,54,1534,3.52,莊貽量,,358,1827,19.59,485,1853,26.17,11.35
64000040034,高雄市,楠梓區,仁昌里,393,3625,10.84,121,2437,4.97,莊貽量,,731,3312,22.07,922,3354,27.49,11.23
64000040014,高雄市,楠梓區,翠屏里,1148,11467,10.01,331,7569,4.37,莊貽量,,2220,10516,21.11,2795,10579,26.42,11.1
64000040005,高雄市,楠梓區,中陽里,188,2423,7.76,62,1757,3.53,莊貽量,,415,2224,18.66,544,2246,24.22,10.9
64000040032,高雄市,楠梓區,國昌里,216,2541,8.5,60,1898,3.16,莊貽量,,469,2510,18.69,594,2527,23.51,10.19
64000040033,高雄市,楠梓區,加昌里,535,6004,8.91,150,4066,3.69,莊貽量,,1038,5443,19.07,1308,5484,23.85,10.16
64000040010,高雄市,楠梓區,玉屏里,77,1698,4.53,21,1404,1.5,莊貽量,,209,1455,14.36,257,1463,17.57,9.83
64000040004,高雄市,楠梓區,享平里,233,2674,8.71,58,1469,3.95,莊貽量,,386,2088,18.49,466,2093,22.26,9.78
64000040029,高雄市,楠梓區,隆昌里,243,3056,7.95,64,1856,3.45,莊貽量,,432,2452,17.62,541,2468,21.92,9.67
64000040031,高雄市,楠梓區,裕昌里,353,3405,10.37,103,2511,4.1,莊貽量,,632,3183,19.86,784,3199,24.51,9.49
64000040001,高雄市,楠梓區,清豐里,1799,15861,11.34,406,11371,3.57,莊貽量,,3161,15387,20.54,3950,15499,25.49,9.2
64000040008,高雄市,楠梓區,惠豐里,378,3486,10.84,84,2508,3.35,莊貽量,,634,3206,19.78,762,3229,23.6,8.94
64000040016,高雄市,楠梓區,宏毅里,131,1752,7.48,23,1227,1.87,莊貽量,,233,1431,16.28,270,1442,18.72,8.8
64000040020,高雄市,楠梓區,大昌里,122,1493,8.17,29,1039,2.79,莊貽量,,227,1338,16.97,295,1352,21.82,8.8
64000040024,高雄市,楠梓區,興昌里,296,3210,9.22,54,2486,2.17,莊貽量,,526,2936,17.92,650,2949,22.04,8.7
64000040009,高雄市,楠梓區,錦屏里,169,2533,6.67,31,1702,1.82,莊貽量,,354,2308,15.34,433,2329,18.59,8.67
64000040017,高雄市,楠梓區,宏榮里,182,1872,9.72,47,1407,3.34,莊貽量,,314,1709,18.37,359,1713,20.96,8.65
64000040025,高雄市,楠梓區,建昌里,150,1846,8.13,36,1288,2.8,莊貽量,,275,1664,16.53,351,1676,20.94,8.4
64000040022,高雄市,楠梓區,盛昌里,379,4054,9.35,97,3054,3.18,莊貽量,,667,3775,17.67,819,3791,21.6,8.32
64000040023,高雄市,楠梓區,泰昌里,67,1070,6.26,7,783,0.89,莊貽量,,131,902,14.52,179,917,19.52,8.26
64000040026,高雄市,楠梓區,宏昌里,238,2363,10.07,65,1772,3.67,莊貽量,,386,2174,17.76,470,2189,21.47,7.69
64000040012,高雄市,楠梓區,稔田里,77,1104,6.97,19,999,1.9,莊貽量,,157,1087,14.44,189,1097,17.23,7.47
64000040030,高雄市,楠梓區,秀昌里,127,1593,7.97,55,1225,4.49,莊貽量,,218,1418,15.37,286,1430,20,7.4
64000040018,高雄市,楠梓區,廣昌里,154,2226,6.92,39,1708,2.28,莊貽量,,280,1981,14.13,377,1993,18.92,7.21
64000040013,高雄市,楠梓區,瑞屏里,255,2649,9.63,63,1898,3.32,莊貽量,,382,2273,16.81,483,2289,21.1,7.18
64000040028,高雄市,楠梓區,慶昌里,182,2461,7.4,77,1731,4.45,莊貽量,,314,2173,14.45,392,2182,17.97,7.05
64000040027,高雄市,楠梓區,和昌里,102,1520,6.71,38,1166,3.26,莊貽量,,181,1345,13.46,247,1354,18.24,6.75
64000040021,高雄市,楠梓區,福昌里,130,1547,8.4,25,1278,1.96,莊貽量,,219,1491,14.69,273,1505,18.14,6.29
64000040015,高雄市,楠梓區,宏南里,53,578,9.17,15,411,3.65,莊貽量,,67,467,14.35,80,471,16.99,5.18
