villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
66000260012,臺中市,霧峰區,四德里,229,1785,12.83,85,1379,6.16,江和樹,Y,457,1749,26.13,554,1786,31.02,13.3
66000260016,臺中市,霧峰區,峰谷里,72,782,9.21,43,790,5.44,江和樹,Y,171,780,21.92,233,799,29.16,12.71
66000260007,臺中市,霧峰區,萊園里,71,784,9.06,67,669,10.01,江和樹,Y,159,735,21.63,207,752,27.53,12.57
66000260013,臺中市,霧峰區,五福里,182,1885,9.66,102,1523,6.7,江和樹,Y,425,1912,22.23,570,1957,29.13,12.57
66000260011,臺中市,霧峰區,南柳里,166,1383,12,84,1253,6.7,江和樹,Y,325,1363,23.84,415,1394,29.77,11.84
66000260008,臺中市,霧峰區,本堂里,501,4356,11.5,235,3313,7.09,江和樹,Y,970,4177,23.22,1149,4202,27.34,11.72
66000260010,臺中市,霧峰區,北柳里,344,2911,11.82,170,2375,7.16,江和樹,Y,680,2933,23.18,897,3001,29.89,11.36
66000260002,臺中市,霧峰區,吉峰里,753,6495,11.59,442,5379,8.22,江和樹,Y,1459,6366,22.92,1870,6495,28.79,11.33
66000260001,臺中市,霧峰區,桐林里,100,888,11.26,47,917,5.13,江和樹,Y,200,895,22.35,223,917,24.32,11.09
66000260003,臺中市,霧峰區,甲寅里,397,3367,11.79,236,2746,8.59,江和樹,Y,765,3364,22.74,982,3412,28.78,10.95
66000260004,臺中市,霧峰區,本鄉里,191,1679,11.38,86,1415,6.08,江和樹,Y,370,1664,22.24,498,1684,29.57,10.86
66000260017,臺中市,霧峰區,六股里,181,1772,10.21,65,1423,4.57,江和樹,Y,356,1698,20.97,465,1752,26.54,10.76
66000260009,臺中市,霧峰區,坑口里,215,2116,10.16,117,1849,6.33,江和樹,Y,420,2042,20.57,556,2077,26.77,10.41
66000260005,臺中市,霧峰區,中正里,209,1548,13.5,87,1280,6.8,江和樹,Y,354,1483,23.87,444,1502,29.56,10.37
66000260018,臺中市,霧峰區,丁台里,187,1695,11.03,93,1543,6.03,江和樹,Y,350,1651,21.2,453,1689,26.82,10.17
66000260015,臺中市,霧峰區,舊正里,174,1463,11.89,71,1175,6.04,江和樹,Y,312,1456,21.43,405,1476,27.44,9.54
66000260019,臺中市,霧峰區,北勢里,196,1548,12.66,61,1461,4.18,江和樹,Y,330,1517,21.75,436,1546,28.2,9.09
66000260006,臺中市,霧峰區,錦榮里,115,923,12.46,57,730,7.81,江和樹,Y,195,915,21.31,237,921,25.73,8.85
66000260020,臺中市,霧峰區,南勢里,113,930,12.15,45,889,5.06,江和樹,Y,191,912,20.94,267,937,28.5,8.79
66000260014,臺中市,霧峰區,萬豐里,215,1850,11.62,56,1423,3.94,江和樹,Y,342,1766,19.37,469,1789,26.22,7.75
