villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10018030020,新竹市,香山區,中隘里,160,1201,13.32,92,1064,8.65,葉國文,,379,1268,29.89,466,1283,36.32,16.57
10018030008,新竹市,香山區,牛埔里,501,3107,16.12,217,2466,8.8,葉國文,,1041,3284,31.7,1220,3307,36.89,15.58
10018030017,新竹市,香山區,茄苳里,71,612,11.6,53,644,8.23,葉國文,,174,648,26.85,226,660,34.24,15.25
10018030021,新竹市,香山區,內湖里,360,2928,12.3,185,2278,8.12,葉國文,,783,2850,27.47,932,2908,32.05,15.17
10018030011,新竹市,香山區,香村里,352,2482,14.18,378,2186,17.29,葉國文,,766,2616,29.28,929,2644,35.14,15.1
10018030004,新竹市,香山區,浸水里,247,1727,14.3,79,1408,5.61,葉國文,,498,1699,29.31,633,1732,36.55,15.01
10018030001,新竹市,香山區,港南里,220,1866,11.79,93,1988,4.68,葉國文,,527,1967,26.79,657,2012,32.65,15
10018030003,新竹市,香山區,虎林里,236,1628,14.5,92,1255,7.33,葉國文,,466,1589,29.33,547,1612,33.93,14.83
10018030013,新竹市,香山區,大庄里,287,2034,14.11,147,1771,8.3,葉國文,,602,2088,28.83,710,2111,33.63,14.72
10018030002,新竹市,香山區,虎山里,464,3746,12.39,227,2984,7.61,葉國文,,999,3730,26.78,1259,3782,33.29,14.39
10018030010,新竹市,香山區,東香里,433,2902,14.92,300,2407,12.46,葉國文,,877,3014,29.1,1037,3049,34.01,14.18
10018030012,新竹市,香山區,香山里,461,3052,15.1,348,2712,12.83,葉國文,,907,3112,29.15,1123,3138,35.79,14.05
10018030009,新竹市,香山區,頂埔里,620,3590,17.27,287,2829,10.14,葉國文,,1116,3584,31.14,1291,3606,35.8,13.87
10018030024,新竹市,香山區,頂福里,500,3116,16.05,289,2500,11.56,葉國文,,963,3226,29.85,1192,3250,36.68,13.8
10018030015,新竹市,香山區,朝山里,196,1508,13,96,1428,6.72,葉國文,,398,1492,26.68,486,1517,32.04,13.68
10018030014,新竹市,香山區,美山里,93,769,12.09,27,735,3.67,葉國文,,193,751,25.7,242,772,31.35,13.61
10018030022,新竹市,香山區,鹽水里,149,1006,14.81,38,856,4.44,葉國文,,283,1013,27.94,372,1039,35.8,13.13
10018030018,新竹市,香山區,大湖里,79,638,12.38,37,528,7.01,葉國文,,153,600,25.5,186,616,30.19,13.12
10018030016,新竹市,香山區,海山里,220,1678,13.11,128,1453,8.81,葉國文,,433,1665,26.01,579,1694,34.18,12.9
10018030006,新竹市,香山區,埔前里,402,2393,16.8,145,2000,7.25,葉國文,,666,2253,29.56,842,2277,36.98,12.76
10018030005,新竹市,香山區,樹下里,204,1581,12.9,83,1360,6.1,葉國文,,387,1511,25.61,445,1530,29.08,12.71
10018030007,新竹市,香山區,中埔里,320,2189,14.62,113,1794,6.3,葉國文,,545,2125,25.65,650,2148,30.26,11.03
10018030023,新竹市,香山區,南港里,57,541,10.54,14,521,2.69,葉國文,,108,505,21.39,129,516,25,10.85
10018030019,新竹市,香山區,南隘里,69,553,12.48,50,537,9.31,葉國文,,100,523,19.12,147,533,27.58,6.64
