villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
67000150023,臺南市,七股區,十份里,72,838,8.59,0,871,0,,,168,828,20.29,213,883,24.12,11.7
67000150009,臺南市,七股區,溪南里,15,258,5.81,0,289,0,,,43,261,16.48,48,268,17.91,10.67
67000150012,臺南市,七股區,大埕里,137,1754,7.81,0,1441,0,,,305,1656,18.42,387,1678,23.06,10.61
67000150011,臺南市,七股區,玉成里,30,543,5.52,0,420,0,,,81,507,15.98,110,517,21.28,10.46
67000150015,臺南市,七股區,樹林里,68,1306,5.21,0,951,0,,,191,1229,15.54,263,1251,21.02,10.33
67000150021,臺南市,七股區,永吉里,44,674,6.53,0,544,0,,,108,650,16.62,144,666,21.62,10.09
67000150022,臺南市,七股區,三股里,75,860,8.72,0,667,0,,,153,819,18.68,193,844,22.87,9.96
67000150002,臺南市,七股區,大潭里,16,432,3.7,0,464,0,,,53,405,13.09,66,400,16.5,9.39
67000150019,臺南市,七股區,義合里,97,1311,7.4,0,1025,0,,,210,1252,16.77,266,1294,20.56,9.37
67000150017,臺南市,七股區,中寮里,13,411,3.16,0,293,0,,,42,349,12.03,50,359,13.93,8.87
67000150007,臺南市,七股區,塩埕里,13,285,4.56,0,249,0,,,30,242,12.4,43,245,17.55,7.84
67000150010,臺南市,七股區,七股里,45,651,6.91,0,445,0,,,84,577,14.56,111,583,19.04,7.65
67000150004,臺南市,七股區,篤加里,36,543,6.63,0,513,0,,,74,520,14.23,95,525,18.1,7.6
67000150018,臺南市,七股區,竹橋里,60,912,6.58,0,643,0,,,111,805,13.79,146,822,17.76,7.21
67000150001,臺南市,七股區,後港里,42,751,5.59,0,666,0,,,82,653,12.56,115,665,17.29,6.97
67000150005,臺南市,七股區,頂山里,18,512,3.52,0,645,0,,,52,503,10.34,77,508,15.16,6.82
67000150008,臺南市,七股區,龍山里,56,1111,5.04,0,798,0,,,111,999,11.11,156,1015,15.37,6.07
67000150006,臺南市,七股區,西寮里,18,315,5.71,0,272,0,,,28,257,10.89,37,267,13.86,5.18
