villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10009200024,雲林縣,水林鄉,溪墘村,26,484,5.37,57,592,9.63,王新堯,,93,494,18.83,118,507,23.27,13.46
10009200003,雲林縣,水林鄉,海埔村,32,603,5.31,30,562,5.34,王新堯,,88,545,16.15,117,571,20.49,10.84
10009200014,雲林縣,水林鄉,大溝村,32,617,5.19,48,617,7.78,王新堯,,89,559,15.92,124,573,21.64,10.73
10009200016,雲林縣,水林鄉,蕃薯村,24,569,4.22,33,641,5.15,王新堯,,82,549,14.94,106,563,18.83,10.72
10009200004,雲林縣,水林鄉,土厝村,57,733,7.78,73,686,10.64,王新堯,,125,688,18.17,152,704,21.59,10.39
10009200010,雲林縣,水林鄉,灣西村,30,532,5.64,20,468,4.27,王新堯,,77,486,15.84,97,497,19.52,10.2
10009200011,雲林縣,水林鄉,萬興村,35,432,8.1,28,472,5.93,王新堯,,71,391,18.16,83,400,20.75,10.06
10009200023,雲林縣,水林鄉,後寮村,29,416,6.97,21,406,5.17,王新堯,,63,373,16.89,78,382,20.42,9.92
10009200009,雲林縣,水林鄉,灣東村,20,357,5.6,14,338,4.14,王新堯,,52,339,15.34,74,344,21.51,9.74
10009200001,雲林縣,水林鄉,水北村,141,1387,10.17,123,1264,9.73,王新堯,,247,1264,19.54,306,1288,23.76,9.37
10009200002,雲林縣,水林鄉,水南村,136,1365,9.96,96,1338,7.17,王新堯,,250,1303,19.19,306,1321,23.16,9.23
10009200008,雲林縣,水林鄉,蘇秦村,29,584,4.97,30,557,5.39,王新堯,,70,501,13.97,83,515,16.12,9
10009200012,雲林縣,水林鄉,尖山村,35,401,8.73,82,521,15.74,王新堯,,70,400,17.5,90,421,21.38,8.77
10009200006,雲林縣,水林鄉,西井村,32,367,8.72,16,386,4.15,王新堯,,64,371,17.25,85,388,21.91,8.53
10009200021,雲林縣,水林鄉,瓊埔村,18,396,4.55,15,379,3.96,王新堯,,46,370,12.43,58,382,15.18,7.88
10009200015,雲林縣,水林鄉,順興村,37,466,7.94,40,510,7.84,王新堯,,67,424,15.8,81,440,18.41,7.86
10009200013,雲林縣,水林鄉,大山村,40,703,5.69,47,755,6.23,王新堯,,80,593,13.49,109,614,17.75,7.8
10009200018,雲林縣,水林鄉,松北村,55,638,8.62,44,650,6.77,王新堯,,89,562,15.84,110,579,19,7.22
10009200007,雲林縣,水林鄉,車港村,33,344,9.59,19,310,6.13,王新堯,,52,319,16.3,58,325,17.85,6.71
10009200020,雲林縣,水林鄉,松西村,16,389,4.11,21,397,5.29,王新堯,,35,353,9.92,56,369,15.18,5.81
10009200005,雲林縣,水林鄉,春埔村,35,594,5.89,39,608,6.41,王新堯,,60,541,11.09,96,557,17.24,5.2
10009200019,雲林縣,水林鄉,松中村,14,316,4.43,19,357,5.32,王新堯,,26,289,9,38,299,12.71,4.57
10009200017,雲林縣,水林鄉,山腳村,31,483,6.42,20,500,4,王新堯,,47,433,10.85,62,448,13.84,4.43
10009200022,雲林縣,水林鄉,塭底村,33,366,9.02,38,365,10.41,王新堯,,48,362,13.26,55,373,14.75,4.24
