villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10009090002,雲林縣,莿桐鄉,甘厝村,65,614,10.59,19,618,3.07,林靖冠,,134,596,22.48,169,605,27.93,11.89
10009090006,雲林縣,莿桐鄉,埔子村,161,1438,11.2,50,1363,3.67,林靖冠,,312,1384,22.54,399,1411,28.28,11.34
10009090007,雲林縣,莿桐鄉,大美村,242,2186,11.07,72,1921,3.75,林靖冠,,457,2095,21.81,584,2158,27.06,10.74
10009090009,雲林縣,莿桐鄉,饒平村,89,778,11.44,53,703,7.54,林靖冠,,159,724,21.96,203,752,26.99,10.52
10009090010,雲林縣,莿桐鄉,興貴村,133,1316,10.11,42,1308,3.21,林靖冠,,240,1214,19.77,299,1247,23.98,9.66
10009090013,雲林縣,莿桐鄉,五華村,78,900,8.67,34,827,4.11,林靖冠,,142,809,17.55,184,837,21.98,8.88
10009090011,雲林縣,莿桐鄉,四合村,149,1252,11.9,49,1037,4.73,林靖冠,,235,1142,20.58,311,1175,26.47,8.68
10009090014,雲林縣,莿桐鄉,六合村,117,1274,9.18,57,1249,4.56,林靖冠,,215,1204,17.86,301,1226,24.55,8.68
10009090008,雲林縣,莿桐鄉,埔尾村,114,954,11.95,22,896,2.46,林靖冠,,170,841,20.21,198,858,23.08,8.26
10009090001,雲林縣,莿桐鄉,莿桐村,357,2971,12.02,90,2528,3.56,林靖冠,,576,2845,20.25,764,2910,26.25,8.23
10009090004,雲林縣,莿桐鄉,興桐村,67,890,7.53,29,800,3.62,林靖冠,,120,789,15.21,151,809,18.67,7.68
10009090005,雲林縣,莿桐鄉,義和村,81,756,10.71,32,694,4.61,林靖冠,,120,664,18.07,153,678,22.57,7.36
10009090012,雲林縣,莿桐鄉,麻園村,96,1024,9.38,21,948,2.22,林靖冠,,156,952,16.39,222,965,23.01,7.01
10009090003,雲林縣,莿桐鄉,甘西村,134,1104,12.14,41,910,4.51,林靖冠,,169,974,17.35,204,996,20.48,5.21
