villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10009010040,雲林縣,斗六市,正心里,0,0,0,50,1180,4.24,林靖冠,,319,1373,23.23,369,1385,26.64,23.23
10009010028,雲林縣,斗六市,榴南里,221,1424,15.52,67,1355,4.94,林靖冠,,418,1477,28.3,547,1520,35.99,12.78
10009010021,雲林縣,斗六市,長平里,151,1299,11.62,16,1176,1.36,林靖冠,,326,1362,23.94,404,1391,29.04,12.32
10009010037,雲林縣,斗六市,明德里,335,2555,13.11,131,2146,6.1,林靖冠,,679,2694,25.2,779,2720,28.64,12.09
10009010030,雲林縣,斗六市,長安里,267,2145,12.45,89,2040,4.36,林靖冠,,544,2281,23.85,695,2330,29.83,11.4
10009010014,雲林縣,斗六市,重光里,215,1608,13.37,71,1424,4.99,林靖冠,,382,1560,24.49,476,1582,30.09,11.12
10009010039,雲林縣,斗六市,文化里,230,1672,13.76,52,1310,3.97,林靖冠,,402,1616,24.88,463,1627,28.46,11.12
10009010029,雲林縣,斗六市,溪洲里,279,2187,12.76,112,1818,6.16,林靖冠,,506,2123,23.83,648,2160,30,11.07
10009010022,雲林縣,斗六市,保庄里,556,4031,13.79,139,3333,4.17,林靖冠,,972,3933,24.71,1142,3984,28.66,10.92
10009010018,雲林縣,斗六市,崙峯里,218,1781,12.24,84,1427,5.89,林靖冠,,392,1702,23.03,487,1722,28.28,10.79
10009010008,雲林縣,斗六市,三平里,507,3410,14.87,127,2864,4.43,林靖冠,,894,3487,25.64,1012,3511,28.82,10.77
10009010035,雲林縣,斗六市,社口里,228,1676,13.6,76,1318,5.77,林靖冠,,380,1572,24.17,440,1592,27.64,10.57
10009010026,雲林縣,斗六市,榴中里,430,3106,13.84,114,2580,4.42,林靖冠,,727,3010,24.15,891,3054,29.17,10.31
10009010007,雲林縣,斗六市,光興里,58,529,10.96,16,446,3.59,林靖冠,,99,472,20.97,107,478,22.38,10.01
10009010036,雲林縣,斗六市,公誠里,233,1583,14.72,68,1283,5.3,林靖冠,,380,1561,24.34,473,1571,30.11,9.62
10009010031,雲林縣,斗六市,十三里,75,789,9.51,47,709,6.63,林靖冠,,155,811,19.11,206,829,24.85,9.6
10009010013,雲林縣,斗六市,林頭里,422,3012,14.01,114,2476,4.6,林靖冠,,688,2915,23.6,894,2959,30.21,9.59
10009010034,雲林縣,斗六市,公正里,296,2081,14.22,57,1642,3.47,林靖冠,,482,2025,23.8,555,2043,27.17,9.58
10009010038,雲林縣,斗六市,成功里,281,1959,14.34,74,1590,4.65,林靖冠,,471,1969,23.92,573,1988,28.82,9.58
10009010012,雲林縣,斗六市,鎮南里,338,2532,13.35,93,2007,4.63,林靖冠,,545,2408,22.63,665,2436,27.3,9.28
10009010009,雲林縣,斗六市,八德里,281,2250,12.49,80,1770,4.52,林靖冠,,460,2121,21.69,608,2153,28.24,9.2
10009010001,雲林縣,斗六市,忠孝里,143,1073,13.33,52,865,6.01,林靖冠,,224,995,22.51,266,1006,26.44,9.18
10009010020,雲林縣,斗六市,久安里,235,1753,13.41,57,1458,3.91,林靖冠,,372,1656,22.46,458,1680,27.26,9.05
10009010032,雲林縣,斗六市,鎮東里,254,1759,14.44,69,1439,4.79,林靖冠,,392,1673,23.43,476,1684,28.27,8.99
10009010023,雲林縣,斗六市,虎溪里,519,3879,13.38,75,2047,3.66,林靖冠,,515,2309,22.3,686,2357,29.1,8.92
10009010024,雲林縣,斗六市,梅林里,144,1307,11.02,41,1174,3.49,林靖冠,,252,1269,19.86,364,1297,28.06,8.84
10009010011,雲林縣,斗六市,龍潭里,204,1312,15.55,64,1112,5.76,林靖冠,,311,1282,24.26,335,1290,25.97,8.71
10009010017,雲林縣,斗六市,三光里,33,408,8.09,4,310,1.29,林靖冠,,57,343,16.62,76,348,21.84,8.53
10009010010,雲林縣,斗六市,鎮北里,291,2061,14.12,81,1651,4.91,林靖冠,,448,1980,22.63,559,2001,27.94,8.51
10009010003,雲林縣,斗六市,信義里,65,484,13.43,24,394,6.09,林靖冠,,97,447,21.7,119,449,26.5,8.27
10009010033,雲林縣,斗六市,鎮西里,403,2610,15.44,94,2075,4.53,林靖冠,,569,2401,23.7,669,2431,27.52,8.26
10009010027,雲林縣,斗六市,榴北里,88,750,11.73,21,651,3.23,林靖冠,,135,679,19.88,189,695,27.19,8.15
10009010004,雲林縣,斗六市,四維里,54,460,11.74,11,364,3.02,林靖冠,,76,398,19.1,84,400,21,7.36
10009010016,雲林縣,斗六市,江厝里,204,1519,13.43,40,1246,3.21,林靖冠,,296,1443,20.51,414,1458,28.4,7.08
10009010002,雲林縣,斗六市,仁愛里,107,853,12.54,19,672,2.83,林靖冠,,141,765,18.43,180,773,23.29,5.89
10009010005,雲林縣,斗六市,太平里,87,574,15.16,33,495,6.67,林靖冠,,115,552,20.83,140,556,25.18,5.67
10009010025,雲林縣,斗六市,湖山里,90,799,11.26,28,742,3.77,林靖冠,,117,700,16.71,153,712,21.49,5.45
10009010019,雲林縣,斗六市,嘉東里,194,1038,18.69,55,948,5.8,林靖冠,,248,1029,24.1,307,1044,29.41,5.41
10009010006,雲林縣,斗六市,中和里,79,599,13.19,25,521,4.8,林靖冠,,101,551,18.33,134,558,24.01,5.14
10009010015,雲林縣,斗六市,溝埧里,69,485,14.23,11,432,2.55,林靖冠,,87,457,19.04,107,462,23.16,4.81
