villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
65000270001,新北市,金山區,和平里,20,346,5.78,6,232,2.59,彭立信,,52,290,17.93,60,298,20.13,12.15
65000270005,新北市,金山區,美田里,300,2536,11.83,49,2137,2.29,彭立信,,565,2543,22.22,668,2591,25.78,10.39
65000270006,新北市,金山區,五湖里,126,1193,10.56,23,1040,2.21,彭立信,,230,1109,20.74,269,1128,23.85,10.18
65000270008,新北市,金山區,兩湖里,18,275,6.55,8,236,3.39,彭立信,,41,251,16.33,57,268,21.27,9.78
65000270015,新北市,金山區,金美里,337,3306,10.19,35,2253,1.55,彭立信,,639,3203,19.95,816,3276,24.91,9.76
65000270012,新北市,金山區,萬壽里,21,292,7.19,5,296,1.69,彭立信,,46,278,16.55,60,287,20.91,9.36
65000270010,新北市,金山區,三界里,35,420,8.33,8,392,2.04,彭立信,,69,408,16.91,76,419,18.14,8.58
65000270007,新北市,金山區,重和里,69,776,8.89,15,541,2.77,彭立信,,119,702,16.95,137,723,18.95,8.06
65000270002,新北市,金山區,大同里,41,456,8.99,9,362,2.49,彭立信,,71,420,16.9,82,424,19.34,7.91
65000270004,新北市,金山區,磺港里,87,1147,7.59,11,849,1.3,彭立信,,164,1059,15.49,186,1083,17.17,7.9
65000270003,新北市,金山區,豐漁里,31,327,9.48,5,243,2.06,彭立信,,53,317,16.72,70,317,22.08,7.24
65000270011,新北市,金山區,清泉里,53,538,9.85,5,422,1.18,彭立信,,83,487,17.04,102,504,20.24,7.19
65000270009,新北市,金山區,六股里,27,460,5.87,10,458,2.18,彭立信,,55,430,12.79,70,447,15.66,6.92
65000270014,新北市,金山區,永興里,24,360,6.67,6,364,1.65,彭立信,,45,334,13.47,59,343,17.2,6.8
65000270013,新北市,金山區,西湖里,14,141,9.93,1,112,0.89,彭立信,,18,115,15.65,25,122,20.49,5.72
