villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10015050017,花蓮縣,吉安鄉,仁和村,239,2902,8.24,28,1663,1.68,潘璿安,,676,2828,23.9,842,2883,29.21,15.66
10015050011,花蓮縣,吉安鄉,稻香村,172,2193,7.84,33,1589,2.08,潘璿安,,467,2138,21.84,548,2180,25.14,14
10015050006,花蓮縣,吉安鄉,吉安村,303,3638,8.33,56,2169,2.58,潘璿安,,765,3483,21.96,902,3524,25.6,13.63
10015050015,花蓮縣,吉安鄉,東昌村,316,3783,8.35,40,1919,2.08,潘璿安,,766,3559,21.52,936,3635,25.75,13.17
10015050016,花蓮縣,吉安鄉,仁安村,144,1525,9.44,21,867,2.42,潘璿安,,319,1428,22.34,420,1465,28.67,12.9
10015050010,花蓮縣,吉安鄉,永興村,152,1858,8.18,29,1174,2.47,潘璿安,,391,1868,20.93,507,1904,26.63,12.75
10015050007,花蓮縣,吉安鄉,福興村,202,2050,9.85,17,1249,1.36,潘璿安,,447,1997,22.38,553,2025,27.31,12.53
10015050018,花蓮縣,吉安鄉,光華村,96,1302,7.37,17,792,2.15,潘璿安,,247,1246,19.82,309,1267,24.39,12.45
10015050013,花蓮縣,吉安鄉,宜昌村,223,2709,8.23,44,1559,2.82,潘璿安,,544,2638,20.62,711,2678,26.55,12.39
10015050005,花蓮縣,吉安鄉,慶豐村,488,4808,10.15,76,2972,2.56,潘璿安,,1057,4691,22.53,1246,4763,26.16,12.38
10015050012,花蓮縣,吉安鄉,南昌村,246,2765,8.9,48,1354,3.55,潘璿安,,574,2723,21.08,782,2773,28.2,12.18
10015050002,花蓮縣,吉安鄉,勝安村,354,3499,10.12,72,2282,3.16,潘璿安,,759,3494,21.72,898,3532,25.42,11.6
10015050004,花蓮縣,吉安鄉,永安村,265,2931,9.04,74,1679,4.41,潘璿安,,570,2809,20.29,700,2846,24.6,11.25
10015050001,花蓮縣,吉安鄉,北昌村,528,5093,10.37,162,2979,5.44,潘璿安,,1023,4788,21.37,1234,4831,25.54,11
10015050008,花蓮縣,吉安鄉,南華村,64,1046,6.12,4,593,0.67,潘璿安,,164,970,16.91,215,1011,21.27,10.79
10015050003,花蓮縣,吉安鄉,太昌村,210,2449,8.57,34,1237,2.75,潘璿安,,428,2234,19.16,573,2308,24.83,10.59
10015050009,花蓮縣,吉安鄉,干城村,41,715,5.73,2,400,0.5,潘璿安,,109,692,15.75,149,709,21.02,10.02
10015050014,花蓮縣,吉安鄉,仁里村,355,4206,8.44,48,2596,1.85,潘璿安,,650,3829,16.98,995,4036,24.65,8.54
