villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10004060016,新竹縣,新豐鄉,松柏村,734,3945,18.61,744,2876,25.87,徐勝凌,,1768,4710,37.54,2143,4754,45.08,18.93
10004060008,新竹縣,新豐鄉,重興村,425,3451,12.32,438,2643,16.57,徐勝凌,,1101,3538,31.12,1370,3591,38.15,18.8
10004060010,新竹縣,新豐鄉,員山村,237,1759,13.47,263,1444,18.21,徐勝凌,,629,2034,30.92,806,2057,39.18,17.45
10004060007,新竹縣,新豐鄉,中崙村,244,2152,11.34,198,1442,13.73,徐勝凌,,606,2116,28.64,779,2146,36.3,17.3
10004060006,新竹縣,新豐鄉,坡頭村,49,566,8.66,51,557,9.16,徐勝凌,,137,543,25.23,172,569,30.23,16.57
10004060005,新竹縣,新豐鄉,瑞興村,120,1183,10.14,143,942,15.18,徐勝凌,,304,1148,26.48,395,1167,33.85,16.34
10004060011,新竹縣,新豐鄉,松林村,468,3113,15.03,317,2282,13.89,徐勝凌,,990,3167,31.26,1219,3206,38.02,16.23
10004060003,新竹縣,新豐鄉,青埔村,147,1271,11.57,226,1092,20.7,徐勝凌,,354,1300,27.23,475,1332,35.66,15.66
10004060001,新竹縣,新豐鄉,福興村,58,733,7.91,102,636,16.04,徐勝凌,,176,747,23.56,248,762,32.55,15.65
10004060012,新竹縣,新豐鄉,上坑村,128,1058,12.1,142,946,15.01,徐勝凌,,305,1105,27.6,397,1126,35.26,15.5
10004060015,新竹縣,新豐鄉,山崎村,463,3149,14.7,426,2167,19.66,徐勝凌,,937,3140,29.84,1166,3163,36.86,15.14
10004060014,新竹縣,新豐鄉,忠孝村,399,2584,15.44,284,1667,17.04,徐勝凌,,791,2588,30.56,976,2623,37.21,15.12
10004060009,新竹縣,新豐鄉,新豐村,137,1432,9.57,82,1130,7.26,徐勝凌,,352,1426,24.68,449,1469,30.57,15.11
10004060004,新竹縣,新豐鄉,埔和村,216,1889,11.43,133,1353,9.83,徐勝凌,,479,1839,26.05,611,1869,32.69,14.62
10004060013,新竹縣,新豐鄉,鳳坑村,86,707,12.16,104,723,14.38,徐勝凌,,187,704,26.56,257,729,35.25,14.4
10004060017,新竹縣,新豐鄉,崎頂村,272,1917,14.19,194,1378,14.08,徐勝凌,,530,1856,28.56,688,1885,36.5,14.37
10004060002,新竹縣,新豐鄉,後湖村,140,1234,11.35,96,986,9.74,徐勝凌,,297,1157,25.67,387,1186,32.63,14.32
