villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
65000140038,新北市,蘆洲區,永德里,387,2864,13.51,81,1849,4.38,陳俊霖,,757,2745,27.58,872,2779,31.38,14.07
65000140031,新北市,蘆洲區,長安里,376,3150,11.94,82,2193,3.74,陳俊霖,,778,3055,25.47,874,3083,28.35,13.53
65000140023,新北市,蘆洲區,忠義里,271,2080,13.03,65,1464,4.44,陳俊霖,,524,1994,26.28,583,2024,28.8,13.25
65000140036,新北市,蘆洲區,延平里,348,2594,13.42,88,1895,4.64,陳俊霖,,699,2634,26.54,791,2658,29.76,13.12
65000140017,新北市,蘆洲區,永康里,566,4170,13.57,112,2760,4.06,陳俊霖,,1107,4149,26.68,1281,4186,30.6,13.11
65000140037,新北市,蘆洲區,成功里,602,4720,12.75,126,3094,4.07,陳俊霖,,1185,4582,25.86,1370,4619,29.66,13.11
65000140016,新北市,蘆洲區,永樂里,535,3920,13.65,111,2854,3.89,陳俊霖,,1023,3829,26.72,1119,3853,29.04,13.07
65000140024,新北市,蘆洲區,九芎里,439,3375,13.01,95,2473,3.84,陳俊霖,,870,3349,25.98,984,3364,29.25,12.97
65000140015,新北市,蘆洲區,南港里,468,3676,12.73,96,2465,3.89,陳俊霖,,904,3521,25.67,1054,3562,29.59,12.94
65000140002,新北市,蘆洲區,中原里,472,3626,13.02,107,2548,4.2,陳俊霖,,956,3720,25.7,1088,3742,29.08,12.68
65000140001,新北市,蘆洲區,正義里,1290,8231,15.67,297,5935,5,陳俊霖,,2463,8773,28.07,2708,8851,30.6,12.4
65000140027,新北市,蘆洲區,仁德里,479,3539,13.53,109,2567,4.25,陳俊霖,,874,3370,25.93,1006,3396,29.62,12.4
65000140025,新北市,蘆洲區,中華里,248,2111,11.75,66,1580,4.18,陳俊霖,,484,2008,24.1,514,2029,25.33,12.35
65000140007,新北市,蘆洲區,樓厝里,527,4005,13.16,150,3055,4.91,陳俊霖,,1076,4245,25.35,1210,4283,28.25,12.19
65000140022,新北市,蘆洲區,仁愛里,450,3432,13.11,90,2381,3.78,陳俊霖,,848,3352,25.3,976,3398,28.72,12.19
65000140006,新北市,蘆洲區,水湳里,926,6476,14.3,230,4631,4.97,陳俊霖,,1737,6571,26.43,1950,6633,29.4,12.13
65000140004,新北市,蘆洲區,光華里,440,3382,13.01,88,2296,3.83,陳俊霖,,807,3244,24.88,924,3292,28.07,11.87
65000140033,新北市,蘆洲區,忠孝里,196,1604,12.22,48,1208,3.97,陳俊霖,,360,1495,24.08,414,1518,27.27,11.86
65000140030,新北市,蘆洲區,保新里,297,2146,13.84,61,1662,3.67,陳俊霖,,625,2436,25.66,722,2457,29.39,11.82
65000140011,新北市,蘆洲區,樹德里,256,2181,11.74,75,1585,4.73,陳俊霖,,476,2025,23.51,557,2051,27.16,11.77
65000140021,新北市,蘆洲區,水河里,796,5945,13.39,177,4296,4.12,陳俊霖,,1451,5795,25.04,1678,5860,28.63,11.65
65000140008,新北市,蘆洲區,鷺江里,470,3456,13.6,100,2663,3.76,陳俊霖,,863,3437,25.11,1010,3469,29.12,11.51
65000140034,新北市,蘆洲區,福安里,286,2133,13.41,72,1520,4.74,陳俊霖,,497,1997,24.89,536,2016,26.59,11.48
65000140035,新北市,蘆洲區,永安里,416,3306,12.58,94,2528,3.72,陳俊霖,,770,3207,24.01,892,3251,27.44,11.43
65000140019,新北市,蘆洲區,玉清里,484,3682,13.15,146,2772,5.27,陳俊霖,,916,3735,24.52,1055,3767,28.01,11.37
65000140003,新北市,蘆洲區,中路里,344,2611,13.18,87,1973,4.41,陳俊霖,,633,2591,24.43,750,2621,28.62,11.25
65000140026,新北市,蘆洲區,得仁里,244,1982,12.31,82,1661,4.94,陳俊霖,,454,1935,23.46,516,1949,26.48,11.15
65000140018,新北市,蘆洲區,信義里,336,2553,13.16,59,1752,3.37,陳俊霖,,580,2403,24.14,673,2426,27.74,10.98
65000140013,新北市,蘆洲區,仁復里,174,1381,12.6,33,1076,3.07,陳俊霖,,295,1254,23.52,351,1273,27.57,10.92
65000140009,新北市,蘆洲區,恆德里,514,3937,13.06,127,2857,4.45,陳俊霖,,894,3743,23.88,1020,3789,26.92,10.82
65000140020,新北市,蘆洲區,復興里,297,2239,13.26,83,1625,5.11,陳俊霖,,517,2177,23.75,596,2223,26.81,10.49
65000140029,新北市,蘆洲區,光明里,421,3008,14,71,2002,3.55,陳俊霖,,692,2841,24.36,780,2872,27.16,10.36
65000140012,新北市,蘆洲區,保和里,202,1655,12.21,46,1307,3.52,陳俊霖,,368,1633,22.54,422,1651,25.56,10.33
65000140014,新北市,蘆洲區,得勝里,241,2090,11.53,40,1494,2.68,陳俊霖,,431,2032,21.21,515,2058,25.02,9.68
65000140005,新北市,蘆洲區,保佑里,323,2456,13.15,72,1650,4.36,陳俊霖,,505,2233,22.62,609,2254,27.02,9.47
65000140028,新北市,蘆洲區,仁義里,376,2790,13.48,95,1872,5.07,陳俊霖,,576,2581,22.32,657,2607,25.2,8.84
65000140032,新北市,蘆洲區,民和里,253,1770,14.29,65,1255,5.18,陳俊霖,,381,1650,23.09,429,1667,25.73,8.8
65000140010,新北市,蘆洲區,溪墘里,275,2092,13.15,73,1663,4.39,陳俊霖,,428,1988,21.53,493,2001,24.64,8.38
