villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10010110011,嘉義縣,鹿草鄉,松竹村,43,578,7.44,0,508,0,,,91,514,17.7,134,543,24.68,10.26
10010110004,嘉義縣,鹿草鄉,西井村,77,869,8.86,0,877,0,,,154,844,18.25,191,874,21.85,9.39
10010110015,嘉義縣,鹿草鄉,下麻村,30,419,7.16,0,440,0,,,66,412,16.02,82,421,19.48,8.86
10010110013,嘉義縣,鹿草鄉,後堀村,75,819,9.16,0,654,0,,,132,739,17.86,177,761,23.26,8.7
10010110008,嘉義縣,鹿草鄉,下潭村,36,530,6.79,0,468,0,,,74,490,15.1,94,502,18.73,8.31
10010110005,嘉義縣,鹿草鄉,豊稠村,32,329,9.73,0,341,0,,,54,309,17.48,84,323,26.01,7.75
10010110003,嘉義縣,鹿草鄉,鹿草村,97,894,10.85,0,879,0,,,152,827,18.38,191,851,22.44,7.53
10010110009,嘉義縣,鹿草鄉,光潭村,39,680,5.74,0,626,0,,,80,628,12.74,94,641,14.66,7
10010110014,嘉義縣,鹿草鄉,三角村,76,978,7.77,0,974,0,,,132,916,14.41,178,953,18.68,6.64
10010110001,嘉義縣,鹿草鄉,後寮村,21,351,5.98,0,365,0,,,42,339,12.39,55,347,15.85,6.41
10010110002,嘉義縣,鹿草鄉,鹿東村,34,378,8.99,0,361,0,,,54,355,15.21,76,360,21.11,6.22
10010110007,嘉義縣,鹿草鄉,施家村,25,294,8.5,0,263,0,,,35,244,14.34,44,254,17.32,5.84
10010110012,嘉義縣,鹿草鄉,竹山村,43,593,7.25,0,674,0,,,75,586,12.8,109,604,18.05,5.55
10010110010,嘉義縣,鹿草鄉,碧潭村,57,602,9.47,0,592,0,,,84,584,14.38,114,594,19.19,4.91
10010110006,嘉義縣,鹿草鄉,重寮村,64,680,9.41,0,651,0,,,73,629,11.61,110,644,17.08,2.2
