villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10013230010,屏東縣,車城鄉,射寮村,12,289,4.15,0,422,0,,,51,289,17.65,63,301,20.93,13.5
10013230008,屏東縣,車城鄉,新街村,8,290,2.76,0,332,0,,,35,258,13.57,59,270,21.85,10.81
10013230009,屏東縣,車城鄉,埔墘村,12,258,4.65,0,379,0,,,39,263,14.83,55,273,20.15,10.18
10013230006,屏東縣,車城鄉,溫泉村,11,539,2.04,0,568,0,,,56,459,12.2,88,489,18,10.16
10013230003,屏東縣,車城鄉,田中村,18,366,4.92,0,433,0,,,51,349,14.61,73,363,20.11,9.69
10013230001,屏東縣,車城鄉,福興村,57,857,6.65,0,894,0,,,139,856,16.24,189,863,21.9,9.59
10013230005,屏東縣,車城鄉,統埔村,18,234,7.69,0,259,0,,,38,220,17.27,46,225,20.44,9.58
10013230011,屏東縣,車城鄉,後灣村,11,239,4.6,0,312,0,,,32,228,14.04,42,234,17.95,9.44
10013230002,屏東縣,車城鄉,福安村,16,372,4.3,0,378,0,,,45,344,13.08,58,344,16.86,8.78
10013230007,屏東縣,車城鄉,保力村,32,725,4.41,0,750,0,,,71,678,10.47,114,709,16.08,6.06
10013230004,屏東縣,車城鄉,海口村,24,434,5.53,0,421,0,,,44,384,11.46,65,398,16.33,5.93
