villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
65000030001,新北市,中和區,中原里,504,4093,12.31,257,3995,6.43,王如意,,1584,6061,26.13,1783,6138,29.05,13.82
65000030044,新北市,中和區,外南里,300,3027,9.91,88,1896,4.64,王如意,,668,2831,23.6,764,2851,26.8,13.69
65000030086,新北市,中和區,錦盛里,269,2509,10.72,81,1965,4.12,王如意,,570,2390,23.85,669,2424,27.6,13.13
65000030032,新北市,中和區,秀峰里,350,3215,10.89,128,2324,5.51,王如意,,741,3098,23.92,861,3121,27.59,13.03
65000030053,新北市,中和區,錦昌里,161,1436,11.21,68,1186,5.73,王如意,,361,1490,24.23,411,1505,27.31,13.02
65000030006,新北市,中和區,建和里,215,2384,9.02,74,1760,4.2,王如意,,503,2331,21.58,580,2354,24.64,12.56
65000030055,新北市,中和區,積穗里,682,5465,12.48,170,4045,4.2,王如意,,1329,5377,24.72,1477,5461,27.05,12.24
65000030035,新北市,中和區,華新里,493,4629,10.65,281,3314,8.48,王如意,,1099,4804,22.88,1264,4850,26.06,12.23
65000030060,新北市,中和區,嘉新里,289,2578,11.21,76,1820,4.18,王如意,,578,2476,23.34,662,2509,26.39,12.13
65000030066,新北市,中和區,自強里,342,3262,10.48,94,2420,3.88,王如意,,701,3107,22.56,802,3140,25.54,12.08
65000030077,新北市,中和區,秀士里,175,1639,10.68,58,1273,4.56,王如意,,358,1579,22.67,434,1600,27.13,11.99
65000030061,新北市,中和區,民安里,384,3288,11.68,107,2550,4.2,王如意,,779,3303,23.58,893,3334,26.78,11.9
65000030041,新北市,中和區,橫路里,25,240,10.42,6,184,3.26,王如意,,51,229,22.27,61,235,25.96,11.85
65000030043,新北市,中和區,壽南里,140,1557,8.99,84,1355,6.2,王如意,,326,1565,20.83,412,1581,26.06,11.84
65000030081,新北市,中和區,中興里,559,4449,12.56,186,3023,6.15,王如意,,1026,4229,24.26,1136,4246,26.75,11.7
65000030084,新北市,中和區,碧河里,365,2963,12.32,126,2537,4.97,王如意,,835,3479,24,938,3502,26.78,11.68
65000030074,新北市,中和區,宜安里,134,1275,10.51,67,1038,6.45,王如意,,295,1330,22.18,336,1349,24.91,11.67
65000030008,新北市,中和區,連城里,488,4340,11.24,141,3288,4.29,王如意,,967,4223,22.9,1117,4238,26.36,11.66
65000030042,新北市,中和區,內南里,331,3246,10.2,139,2242,6.2,王如意,,664,3040,21.84,776,3063,25.33,11.64
65000030002,新北市,中和區,平河里,734,5887,12.47,226,4276,5.29,王如意,,1417,5881,24.09,1620,5939,27.28,11.62
65000030088,新北市,中和區,員富里,284,2226,12.76,99,1679,5.9,王如意,,565,2320,24.35,651,2336,27.87,11.59
65000030010,新北市,中和區,枋寮里,256,2475,10.34,77,1731,4.45,王如意,,515,2350,21.91,602,2366,25.44,11.57
65000030073,新北市,中和區,德行里,562,4363,12.88,180,3120,5.77,王如意,,1045,4275,24.44,1156,4289,26.95,11.56
65000030034,新北市,中和區,頂南里,200,2033,9.84,81,1469,5.51,王如意,,393,1840,21.36,481,1861,25.85,11.52
65000030014,新北市,中和區,福善里,316,2916,10.84,94,2043,4.6,王如意,,612,2740,22.34,696,2764,25.18,11.5
65000030026,新北市,中和區,南山里,358,3404,10.52,119,2465,4.83,王如意,,737,3363,21.91,812,3376,24.05,11.39
65000030052,新北市,中和區,錦和里,412,3574,11.53,125,2451,5.1,王如意,,779,3406,22.87,919,3443,26.69,11.34
65000030078,新北市,中和區,興南里,196,2044,9.59,71,1537,4.62,王如意,,399,1906,20.93,433,1931,22.42,11.34
65000030092,新北市,中和區,正南里,204,2204,9.26,113,1619,6.98,王如意,,422,2050,20.59,491,2078,23.63,11.33
65000030003,新北市,中和區,信和里,286,2779,10.29,79,2012,3.93,王如意,,570,2638,21.61,704,2671,26.36,11.32
65000030005,新北市,中和區,中正里,291,2566,11.34,72,1814,3.97,王如意,,540,2387,22.62,633,2405,26.32,11.28
65000030049,新北市,中和區,景福里,403,3788,10.64,146,2659,5.49,王如意,,842,3841,21.92,946,3879,24.39,11.28
65000030038,新北市,中和區,忠孝里,310,3092,10.03,193,2290,8.43,王如意,,602,2829,21.28,725,2861,25.34,11.25
65000030007,新北市,中和區,連和里,198,1642,12.06,58,1181,4.91,王如意,,378,1624,23.28,428,1633,26.21,11.22
65000030062,新北市,中和區,安穗里,361,2953,12.22,112,2223,5.04,王如意,,663,2834,23.39,772,2870,26.9,11.17
65000030051,新北市,中和區,景文里,300,2491,12.04,135,1893,7.13,王如意,,619,2674,23.15,695,2687,25.87,11.11
65000030004,新北市,中和區,仁和里,330,2735,12.07,94,1856,5.06,王如意,,570,2460,23.17,686,2496,27.48,11.1
65000030012,新北市,中和區,廟美里,299,2931,10.2,116,2315,5.01,王如意,,594,2789,21.3,681,2816,24.18,11.1
65000030080,新北市,中和區,福南里,266,2747,9.68,152,2114,7.19,王如意,,537,2585,20.77,640,2609,24.53,11.09
65000030029,新北市,中和區,秀福里,328,3241,10.12,102,2303,4.43,王如意,,661,3118,21.2,736,3138,23.45,11.08
65000030019,新北市,中和區,佳和里,362,3284,11.02,126,2367,5.32,王如意,,700,3171,22.08,800,3193,25.05,11.06
65000030030,新北市,中和區,秀景里,423,4192,10.09,146,3061,4.77,王如意,,864,4095,21.1,1009,4127,24.45,11.01
65000030016,新北市,中和區,福祥里,416,3430,12.13,139,2659,5.23,王如意,,765,3307,23.13,827,3341,24.75,11
65000030047,新北市,中和區,景平里,378,3618,10.45,169,2887,5.85,王如意,,848,3954,21.45,973,3989,24.39,11
65000030082,新北市,中和區,吉興里,234,1943,12.04,88,1445,6.09,王如意,,433,1880,23.03,507,1896,26.74,10.99
65000030087,新北市,中和區,民有里,208,1893,10.99,50,1451,3.45,王如意,,402,1829,21.98,447,1847,24.2,10.99
65000030027,新北市,中和區,秀山里,301,3024,9.95,92,2164,4.25,王如意,,608,2908,20.91,714,2935,24.33,10.96
65000030054,新北市,中和區,灰磘里,66,474,13.92,16,383,4.18,王如意,,118,476,24.79,141,488,28.89,10.87
65000030017,新北市,中和區,瓦磘里,402,3600,11.17,135,2661,5.07,王如意,,768,3489,22.01,874,3525,24.79,10.84
65000030083,新北市,中和區,中山里,188,1801,10.44,70,1306,5.36,王如意,,360,1692,21.28,421,1706,24.68,10.84
65000030033,新北市,中和區,秀仁里,258,2215,11.65,68,1508,4.51,王如意,,464,2068,22.44,530,2081,25.47,10.79
65000030039,新北市,中和區,崇南里,327,2950,11.08,114,2190,5.21,王如意,,625,2861,21.85,714,2873,24.85,10.77
65000030037,新北市,中和區,華南里,344,3269,10.52,167,2328,7.17,王如意,,668,3150,21.21,771,3188,24.18,10.69
65000030090,新北市,中和區,冠穗里,265,2340,11.32,67,1838,3.65,王如意,,489,2226,21.97,555,2239,24.79,10.65
65000030015,新北市,中和區,福美里,343,3041,11.28,102,2400,4.25,王如意,,622,2858,21.76,745,2885,25.82,10.48
65000030068,新北市,中和區,民生里,298,2815,10.59,90,2117,4.25,王如意,,584,2775,21.05,671,2788,24.07,10.46
65000030057,新北市,中和區,員山里,574,4298,13.36,161,3097,5.2,王如意,,955,4014,23.79,1054,4051,26.02,10.43
65000030020,新北市,中和區,安樂里,267,2516,10.61,119,1852,6.43,王如意,,506,2410,21,555,2424,22.9,10.39
65000030076,新北市,中和區,秀義里,203,1815,11.18,65,1413,4.6,王如意,,373,1733,21.52,449,1738,25.83,10.34
65000030072,新北市,中和區,秀水里,242,2446,9.89,83,1961,4.23,王如意,,479,2373,20.19,584,2397,24.36,10.3
65000030070,新北市,中和區,壽德里,300,2998,10.01,120,2382,5.04,王如意,,594,2926,20.3,723,2946,24.54,10.29
65000030069,新北市,中和區,國光里,314,2595,12.1,74,1911,3.87,王如意,,562,2515,22.35,618,2536,24.37,10.25
65000030079,新北市,中和區,景本里,148,1471,10.06,46,1017,4.52,王如意,,263,1297,20.28,317,1319,24.03,10.22
65000030024,新北市,中和區,泰安里,262,2379,11.01,78,1584,4.92,王如意,,458,2171,21.1,558,2194,25.43,10.09
65000030064,新北市,中和區,明穗里,377,3101,12.16,85,2131,3.99,王如意,,629,2828,22.24,763,2855,26.73,10.08
65000030065,新北市,中和區,清穗里,220,2068,10.64,72,1642,4.38,王如意,,448,2162,20.72,545,2179,25.01,10.08
65000030009,新北市,中和區,力行里,527,3986,13.22,149,3007,4.96,王如意,,924,3976,23.24,1025,3997,25.64,10.02
65000030031,新北市,中和區,秀明里,370,3270,11.31,108,2301,4.69,王如意,,668,3136,21.3,767,3165,24.23,9.99
65000030058,新北市,中和區,嘉穗里,219,1917,11.42,75,1569,4.78,王如意,,387,1811,21.37,470,1836,25.6,9.95
65000030045,新北市,中和區,復興里,366,3383,10.82,120,2360,5.08,王如意,,650,3132,20.75,747,3154,23.68,9.93
