villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10008070001,南投縣,鹿谷鄉,鹿谷村,107,1244,8.6,0,1134,0,,,217,1213,17.89,287,1235,23.24,9.29
10008070007,南投縣,鹿谷鄉,竹豐村,53,626,8.47,0,597,0,,,100,577,17.33,130,602,21.59,8.86
10008070002,南投縣,鹿谷鄉,初鄉村,77,937,8.22,0,901,0,,,141,869,16.23,200,898,22.27,8.01
10008070005,南投縣,鹿谷鄉,內湖村,77,716,10.75,0,706,0,,,118,637,18.52,155,666,23.27,7.77
10008070004,南投縣,鹿谷鄉,廣興村,162,1376,11.77,0,1194,0,,,246,1299,18.94,344,1341,25.65,7.17
10008070011,南投縣,鹿谷鄉,秀峰村,28,489,5.73,0,451,0,,,58,455,12.75,72,472,15.25,7.02
10008070003,南投縣,鹿谷鄉,彰雅村,78,935,8.34,0,871,0,,,134,876,15.3,218,911,23.93,6.96
10008070010,南投縣,鹿谷鄉,永隆村,100,1132,8.83,0,1000,0,,,161,1035,15.56,220,1063,20.7,6.73
10008070013,南投縣,鹿谷鄉,瑞田村,38,445,8.54,0,504,0,,,63,423,14.89,97,440,22.05,6.35
10008070008,南投縣,鹿谷鄉,和雅村,39,437,8.92,0,405,0,,,61,400,15.25,94,416,22.6,6.33
10008070012,南投縣,鹿谷鄉,清水村,34,474,7.17,0,513,0,,,54,414,13.04,80,434,18.43,5.87
10008070006,南投縣,鹿谷鄉,竹林村,76,1024,7.42,0,1000,0,,,121,956,12.66,166,981,16.92,5.24
10008070009,南投縣,鹿谷鄉,鳳凰村,108,932,11.59,0,833,0,,,122,850,14.35,184,876,21,2.76
