villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
64000320005,高雄市,六龜區,荖濃里,14,725,1.93,0,704,0,,,90,680,13.24,133,702,18.95,11.31
64000320011,高雄市,六龜區,文武里,22,804,2.74,0,833,0,,,92,709,12.98,153,737,20.76,10.24
64000320009,高雄市,六龜區,中興里,41,879,4.66,0,772,0,,,118,816,14.46,160,839,19.07,9.8
64000320002,高雄市,六龜區,新興里,20,408,4.9,0,416,0,,,51,373,13.67,68,379,17.94,8.77
64000320006,高雄市,六龜區,六龜里,24,533,4.5,0,523,0,,,54,449,12.03,71,460,15.43,7.53
64000320010,高雄市,六龜區,寶來里,22,583,3.77,0,502,0,,,50,461,10.85,77,476,16.18,7.08
64000320001,高雄市,六龜區,新威里,27,485,5.57,0,464,0,,,52,416,12.5,73,426,17.14,6.93
64000320008,高雄市,六龜區,興龍里,12,470,2.55,0,381,0,,,34,391,8.7,54,402,13.43,6.15
64000320012,高雄市,六龜區,大津里,19,211,9,0,210,0,,,30,198,15.15,41,208,19.71,6.15
64000320007,高雄市,六龜區,義寶里,46,700,6.57,0,582,0,,,69,579,11.92,88,589,14.94,5.35
64000320004,高雄市,六龜區,新發里,37,543,6.81,0,424,0,,,52,453,11.48,75,469,15.99,4.67
64000320003,高雄市,六龜區,新寮里,25,433,5.77,0,345,0,,,38,381,9.97,55,395,13.92,4.2
