villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10016020008,澎湖縣,湖西鄉,西溪村,36,368,9.78,0,363,0,,,128,415,30.84,165,431,38.28,21.06
10016020010,澎湖縣,湖西鄉,東石村,7,96,7.29,0,92,0,,,15,58,25.86,12,60,20,18.57
10016020004,澎湖縣,湖西鄉,白坑村,6,156,3.85,0,204,0,,,32,143,22.38,37,150,24.67,18.53
10016020013,澎湖縣,湖西鄉,鼎灣村,13,258,5.04,0,252,0,,,63,281,22.42,75,285,26.32,17.38
10016020003,澎湖縣,湖西鄉,青螺村,2,105,1.9,0,170,0,,,24,125,19.2,33,128,25.78,17.3
10016020009,澎湖縣,湖西鄉,成功村,35,439,7.97,0,484,0,,,141,600,23.5,195,610,31.97,15.53
10016020016,澎湖縣,湖西鄉,城北村,9,190,4.74,0,221,0,,,50,251,19.92,78,257,30.35,15.18
10016020019,澎湖縣,湖西鄉,林投村,39,573,6.81,0,660,0,,,120,571,21.02,137,601,22.8,14.21
10016020002,澎湖縣,湖西鄉,湖東村,14,189,7.41,0,189,0,,,38,202,18.81,52,210,24.76,11.4
10016020014,澎湖縣,湖西鄉,許家村,24,191,12.57,0,251,0,,,57,238,23.95,78,244,31.97,11.38
10016020011,澎湖縣,湖西鄉,中西村,9,110,8.18,0,149,0,,,24,124,19.35,27,128,21.09,11.17
10016020018,澎湖縣,湖西鄉,隘門村,47,488,9.63,0,459,0,,,100,494,20.24,138,501,27.54,10.61
10016020001,澎湖縣,湖西鄉,湖西村,49,698,7.02,0,663,0,,,130,763,17.04,177,778,22.75,10.02
10016020020,澎湖縣,湖西鄉,尖山村,29,350,8.29,0,388,0,,,68,373,18.23,80,387,20.67,9.94
10016020015,澎湖縣,湖西鄉,沙港村,25,449,5.57,0,453,0,,,69,462,14.94,77,474,16.24,9.37
10016020005,澎湖縣,湖西鄉,南寮村,20,368,5.43,0,332,0,,,47,344,13.66,72,362,19.89,8.23
10016020007,澎湖縣,湖西鄉,紅羅村,42,427,9.84,0,427,0,,,68,406,16.75,101,420,24.05,6.91
10016020017,澎湖縣,湖西鄉,太武村,8,58,13.79,0,69,0,,,12,59,20.34,15,60,25,6.55
10016020022,澎湖縣,湖西鄉,菓葉村,29,413,7.02,0,418,0,,,53,393,13.49,88,405,21.73,6.47
10016020021,澎湖縣,湖西鄉,龍門村,106,999,10.61,0,932,0,,,146,906,16.11,226,934,24.2,5.5
10016020012,澎湖縣,湖西鄉,潭邊村,18,205,8.78,0,203,0,,,28,202,13.86,43,207,20.77,5.08
10016020006,澎湖縣,湖西鄉,北寮村,22,196,11.22,0,225,0,,,28,176,15.91,48,184,26.09,4.69
