villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10007180017,彰化縣,二水鄉,十五村,30,457,6.56,0,453,0,,,87,432,20.14,107,451,23.73,13.58
10007180008,彰化縣,二水鄉,聖化村,24,322,7.45,0,307,0,,,58,287,20.21,69,292,23.63,12.76
10007180001,彰化縣,二水鄉,合和村,46,598,7.69,0,532,0,,,104,527,19.73,136,542,25.09,12.04
10007180004,彰化縣,二水鄉,五伯村,46,472,9.75,0,435,0,,,91,423,21.51,104,433,24.02,11.76
10007180016,彰化縣,二水鄉,復興村,55,721,7.63,0,697,0,,,123,664,18.52,148,692,21.39,10.89
10007180013,彰化縣,二水鄉,合興村,26,472,5.51,0,409,0,,,69,433,15.94,91,445,20.45,10.43
10007180009,彰化縣,二水鄉,裕民村,72,697,10.33,0,611,0,,,127,648,19.6,172,653,26.34,9.27
10007180005,彰化縣,二水鄉,光化村,64,692,9.25,0,607,0,,,113,618,18.28,140,621,22.54,9.03
10007180012,彰化縣,二水鄉,修仁村,44,544,8.09,0,516,0,,,90,530,16.98,124,543,22.84,8.89
10007180003,彰化縣,二水鄉,過圳村,47,442,10.63,0,396,0,,,75,400,18.75,107,410,26.1,8.12
10007180007,彰化縣,二水鄉,二水村,52,588,8.84,0,570,0,,,92,546,16.85,120,554,21.66,8.01
10007180006,彰化縣,二水鄉,文化村,71,708,10.03,0,655,0,,,116,647,17.93,145,653,22.21,7.9
10007180010,彰化縣,二水鄉,惠民村,41,599,6.84,0,551,0,,,76,540,14.07,108,546,19.78,7.23
10007180011,彰化縣,二水鄉,大園村,65,525,12.38,0,517,0,,,97,499,19.44,117,510,22.94,7.06
10007180014,彰化縣,二水鄉,源泉村,39,468,8.33,0,419,0,,,63,428,14.72,95,437,21.74,6.39
10007180002,彰化縣,二水鄉,上豊村,62,676,9.17,0,667,0,,,95,634,14.98,132,649,20.34,5.81
10007180015,彰化縣,二水鄉,倡和村,43,389,11.05,0,383,0,,,52,368,14.13,71,371,19.14,3.08
