villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
63000060015,臺北市,大同區,隆和里,267,1939,13.77,233,1939,12.02,林珍羽,Y,554,2193,25.26,590,2206,26.75,11.49
63000060008,臺北市,大同區,光能里,450,3264,13.79,246,2652,9.28,林珍羽,Y,750,3127,23.98,853,3156,27.03,10.19
63000060005,臺北市,大同區,永樂里,453,3370,13.44,223,2786,8,林珍羽,Y,722,3101,23.28,779,3131,24.88,9.84
63000060011,臺北市,大同區,雙連里,807,5841,13.82,427,4779,8.93,林珍羽,Y,1294,5473,23.64,1343,5498,24.43,9.82
63000060025,臺北市,大同區,重慶里,593,4196,14.13,290,3689,7.86,林珍羽,Y,963,4052,23.77,1052,4083,25.77,9.64
63000060017,臺北市,大同區,國順里,207,1695,12.21,155,1537,10.08,林珍羽,Y,399,1829,21.82,439,1840,23.86,9.61
63000060020,臺北市,大同區,斯文里,433,3064,14.13,344,2595,13.26,林珍羽,Y,712,3006,23.69,784,3027,25.9,9.56
63000060014,臺北市,大同區,景星里,201,1648,12.2,130,1324,9.82,林珍羽,Y,306,1423,21.5,337,1430,23.57,9.3
63000060018,臺北市,大同區,國慶里,397,2963,13.4,217,2582,8.4,林珍羽,Y,650,2885,22.53,746,2899,25.73,9.13
63000060024,臺北市,大同區,老師里,580,3866,15,293,3049,9.61,林珍羽,Y,839,3491,24.03,935,3525,26.52,9.03
63000060009,臺北市,大同區,大有里,404,3087,13.09,194,2411,8.05,林珍羽,Y,615,2785,22.08,693,2796,24.79,8.99
63000060026,臺北市,大同區,保安里,414,2694,15.37,224,2546,8.8,林珍羽,Y,693,2849,24.32,785,2880,27.26,8.95
63000060016,臺北市,大同區,蓬萊里,468,3225,14.51,292,2639,11.06,林珍羽,Y,704,3028,23.25,757,3058,24.75,8.74
63000060006,臺北市,大同區,朝陽里,401,2854,14.05,174,2285,7.61,林珍羽,Y,601,2655,22.64,662,2677,24.73,8.59
63000060021,臺北市,大同區,鄰江里,625,4301,14.53,363,3564,10.19,林珍羽,Y,897,3879,23.12,998,3912,25.51,8.59
63000060013,臺北市,大同區,民權里,583,3927,14.85,308,3454,8.92,林珍羽,Y,910,3939,23.1,972,3946,24.63,8.25
63000060012,臺北市,大同區,南芳里,374,2568,14.56,167,2151,7.76,林珍羽,Y,570,2505,22.75,633,2536,24.96,8.19
63000060004,臺北市,大同區,建泰里,335,2346,14.28,136,1818,7.48,林珍羽,Y,485,2160,22.45,535,2166,24.7,8.17
63000060002,臺北市,大同區,建明里,271,2064,13.13,117,1583,7.39,林珍羽,Y,403,1897,21.24,438,1913,22.9,8.11
63000060022,臺北市,大同區,至聖里,691,5240,13.19,347,4230,8.2,林珍羽,Y,997,4808,20.74,1111,4831,23,7.55
63000060010,臺北市,大同區,延平里,398,2719,14.64,204,2175,9.38,林珍羽,Y,532,2411,22.07,574,2436,23.56,7.43
63000060003,臺北市,大同區,建功里,465,2976,15.63,172,2440,7.05,林珍羽,Y,640,2832,22.6,711,2865,24.82,6.97
63000060007,臺北市,大同區,星明里,586,3724,15.74,263,2979,8.83,林珍羽,Y,752,3348,22.46,852,3370,25.28,6.72
63000060019,臺北市,大同區,揚雅里,324,2337,13.86,175,1943,9.01,林珍羽,Y,440,2151,20.46,512,2170,23.59,6.6
63000060001,臺北市,大同區,玉泉里,262,1924,13.62,103,1493,6.9,林珍羽,Y,349,1741,20.05,394,1755,22.45,6.43
