villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10013160011,屏東縣,枋寮鄉,新開村,18,543,3.31,0,469,0,,,81,474,17.09,128,498,25.7,13.78
10013160013,屏東縣,枋寮鄉,玉泉村,5,286,1.75,0,220,0,,,38,253,15.02,55,268,20.52,13.27
10013160001,屏東縣,枋寮鄉,枋寮村,49,808,6.06,0,745,0,,,128,739,17.32,166,746,22.25,11.26
10013160007,屏東縣,枋寮鄉,天時村,66,1403,4.7,0,1089,0,,,190,1191,15.95,241,1208,19.95,11.25
10013160006,屏東縣,枋寮鄉,隆山村,123,2852,4.31,0,2620,0,,,410,2691,15.24,574,2736,20.98,10.93
10013160009,屏東縣,枋寮鄉,人和村,58,1473,3.94,0,1225,0,,,194,1320,14.7,254,1339,18.97,10.76
10013160012,屏東縣,枋寮鄉,太源村,21,618,3.4,0,584,0,,,74,540,13.7,99,561,17.65,10.3
10013160010,屏東縣,枋寮鄉,內寮村,13,437,2.97,0,400,0,,,46,361,12.74,64,366,17.49,9.77
10013160014,屏東縣,枋寮鄉,東海村,119,1948,6.11,0,1724,0,,,274,1768,15.5,394,1802,21.86,9.39
10013160015,屏東縣,枋寮鄉,大庄村,15,460,3.26,0,359,0,,,53,425,12.47,70,436,16.06,9.21
10013160005,屏東縣,枋寮鄉,安樂村,44,1127,3.9,0,1014,0,,,125,1019,12.27,167,1041,16.04,8.37
10013160002,屏東縣,枋寮鄉,新龍村,36,577,6.24,0,509,0,,,74,517,14.31,110,531,20.72,8.07
10013160003,屏東縣,枋寮鄉,保生村,27,682,3.96,0,638,0,,,69,575,12,111,589,18.85,8.04
10013160004,屏東縣,枋寮鄉,中寮村,26,420,6.19,0,432,0,,,57,412,13.83,85,421,20.19,7.64
10013160008,屏東縣,枋寮鄉,地利村,47,1074,4.38,0,888,0,,,111,964,11.51,169,967,17.48,7.13
