villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10008040012,南投縣,竹山鎮,延正里,110,1104,9.96,0,1011,0,,,248,1088,22.79,320,1119,28.6,12.83
10008040021,南投縣,竹山鎮,福興里,34,401,8.48,0,444,0,,,79,379,20.84,109,396,27.53,12.36
10008040009,南投縣,竹山鎮,中崎里,62,936,6.62,0,855,0,,,173,922,18.76,249,943,26.41,12.14
10008040016,南投縣,竹山鎮,社寮里,106,941,11.26,0,851,0,,,188,874,21.51,239,899,26.59,10.25
10008040014,南投縣,竹山鎮,延和里,365,3316,11.01,0,2946,0,,,675,3199,21.1,881,3256,27.06,10.09
10008040005,南投縣,竹山鎮,硘磘里,141,1181,11.94,0,1180,0,,,272,1241,21.92,383,1277,29.99,9.98
10008040020,南投縣,竹山鎮,田子里,31,392,7.91,0,397,0,,,62,352,17.61,79,361,21.88,9.7
10008040028,南投縣,竹山鎮,竹圍里,145,1568,9.25,0,1363,0,,,272,1458,18.66,362,1486,24.36,9.41
10008040004,南投縣,竹山鎮,雲林里,265,2473,10.72,0,2139,0,,,490,2443,20.06,606,2481,24.43,9.34
10008040011,南投縣,竹山鎮,延平里,207,1937,10.69,0,1722,0,,,361,1815,19.89,503,1851,27.17,9.2
10008040025,南投縣,竹山鎮,桶頭里,26,521,4.99,0,518,0,,,67,472,14.19,101,503,20.08,9.2
10008040027,南投縣,竹山鎮,延祥里,279,2450,11.39,0,2246,0,,,501,2449,20.46,680,2513,27.06,9.07
10008040007,南投縣,竹山鎮,桂林里,241,2530,9.53,0,2248,0,,,448,2439,18.37,621,2494,24.9,8.84
10008040003,南投縣,竹山鎮,中山里,304,3019,10.07,0,2918,0,,,574,3112,18.44,803,3181,25.24,8.37
10008040017,南投縣,竹山鎮,中央里,69,815,8.47,0,765,0,,,118,716,16.48,153,744,20.56,8.01
10008040015,南投縣,竹山鎮,山崇里,139,1208,11.51,0,1187,0,,,232,1193,19.45,296,1220,24.26,7.94
10008040008,南投縣,竹山鎮,中和里,52,638,8.15,0,600,0,,,97,606,16.01,132,619,21.32,7.86
10008040001,南投縣,竹山鎮,竹山里,149,1473,10.12,0,1250,0,,,240,1346,17.83,320,1364,23.46,7.71
10008040018,南投縣,竹山鎮,富州里,44,420,10.48,0,396,0,,,71,397,17.88,84,409,20.54,7.4
10008040023,南投縣,竹山鎮,瑞竹里,24,358,6.7,0,383,0,,,45,327,13.76,69,346,19.94,7.06
10008040006,南投縣,竹山鎮,下坪里,102,821,12.42,0,726,0,,,158,817,19.34,227,838,27.09,6.92
10008040026,南投縣,竹山鎮,秀林里,44,463,9.5,0,419,0,,,69,422,16.35,99,428,23.13,6.85
10008040010,南投縣,竹山鎮,德興里,63,605,10.41,0,581,0,,,101,611,16.53,128,631,20.29,6.12
10008040002,南投縣,竹山鎮,中正里,41,436,9.4,0,408,0,,,58,407,14.25,80,412,19.42,4.85
10008040019,南投縣,竹山鎮,大鞍里,26,275,9.45,0,220,0,,,36,252,14.29,48,256,18.75,4.84
10008040024,南投縣,竹山鎮,坪頂里,27,300,9,0,312,0,,,41,299,13.71,69,310,22.26,4.71
10008040013,南投縣,竹山鎮,延山里,53,584,9.08,0,499,0,,,71,527,13.47,91,543,16.76,4.39
10008040022,南投縣,竹山鎮,鯉魚里,28,458,6.11,0,458,0,,,43,434,9.91,77,451,17.07,3.8
