villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
67000340038,臺南市,北區,元寶里,377,2812,13.41,56,1893,2.96,江明宗,,761,2829,26.9,910,2854,31.89,13.49
67000340052,臺南市,北區,華德里,324,2504,12.94,57,1852,3.08,江明宗,,702,2777,25.28,788,2790,28.24,12.34
67000340053,臺南市,北區,福德里,411,3305,12.44,72,2468,2.92,江明宗,,876,3633,24.11,1021,3655,27.93,11.67
67000340025,臺南市,北區,文元里,308,2479,12.42,41,1785,2.3,江明宗,,588,2452,23.98,712,2480,28.71,11.56
67000340019,臺南市,北區,重興里,124,1424,8.71,20,1035,1.93,江明宗,,271,1352,20.04,310,1358,22.83,11.33
67000340049,臺南市,北區,大興里,153,2126,7.2,19,1491,1.27,江明宗,,356,1947,18.28,420,1967,21.35,11.08
67000340048,臺南市,北區,大光里,235,3486,6.74,28,2494,1.12,江明宗,,565,3244,17.42,743,3273,22.7,10.68
67000340042,臺南市,北區,大和里,282,2758,10.22,31,1786,1.74,江明宗,,521,2503,20.82,613,2527,24.26,10.6
67000340023,臺南市,北區,正覺里,203,2348,8.65,20,1549,1.29,江明宗,,408,2121,19.24,492,2136,23.03,10.59
67000340044,臺南市,北區,長勝里,201,2821,7.13,40,2098,1.91,江明宗,,445,2513,17.71,548,2541,21.57,10.58
67000340032,臺南市,北區,中樓里,84,1056,7.95,12,703,1.71,江明宗,,168,920,18.26,182,932,19.53,10.31
67000340040,臺南市,北區,成德里,349,3213,10.86,38,2188,1.74,江明宗,,660,3122,21.14,735,3141,23.4,10.28
67000340041,臺南市,北區,文成里,220,2220,9.91,23,1678,1.37,江明宗,,415,2068,20.07,478,2086,22.91,10.16
67000340020,臺南市,北區,和順里,355,3628,9.79,55,2548,2.16,江明宗,,680,3438,19.78,797,3457,23.05,9.99
67000340046,臺南市,北區,北門里,335,3855,8.69,32,2982,1.07,江明宗,,641,3447,18.6,843,3483,24.2,9.91
67000340001,臺南市,北區,開元里,197,2501,7.88,33,1786,1.85,江明宗,,411,2316,17.75,499,2339,21.33,9.87
67000340033,臺南市,北區,公園里,95,1266,7.5,16,919,1.74,江明宗,,204,1177,17.33,244,1189,20.52,9.83
67000340026,臺南市,北區,大港里,402,4004,10.04,38,2748,1.38,江明宗,,736,3739,19.68,846,3769,22.45,9.64
67000340055,臺南市,北區,雙安里,177,1714,10.33,34,1179,2.88,江明宗,,322,1617,19.91,358,1624,22.04,9.58
67000340004,臺南市,北區,東興里,136,1520,8.95,20,1007,1.99,江明宗,,254,1374,18.49,326,1387,23.5,9.54
67000340018,臺南市,北區,大豐里,329,3149,10.45,44,2034,2.16,江明宗,,556,2801,19.85,667,2818,23.67,9.4
67000340005,臺南市,北區,力行里,178,1809,9.84,35,1313,2.67,江明宗,,319,1668,19.12,376,1684,22.33,9.28
67000340043,臺南市,北區,賢北里,294,2732,10.76,31,1909,1.62,江明宗,,519,2596,19.99,625,2608,23.96,9.23
67000340056,臺南市,北區,元美里,254,2259,11.24,22,1561,1.41,江明宗,,457,2241,20.39,564,2250,25.07,9.15
67000340024,臺南市,北區,成功里,369,3338,11.05,33,2204,1.5,江明宗,,657,3265,20.12,783,3285,23.84,9.07
67000340047,臺南市,北區,小北里,247,2889,8.55,34,2178,1.56,江明宗,,455,2611,17.43,579,2643,21.91,8.88
67000340039,臺南市,北區,永祥里,188,2255,8.34,15,1783,0.84,江明宗,,356,2089,17.04,430,2116,20.32,8.7
67000340051,臺南市,北區,北華里,207,2596,7.97,16,1845,0.87,江明宗,,391,2358,16.58,467,2371,19.7,8.61
67000340008,臺南市,北區,仁愛里,144,1565,9.2,29,1245,2.33,江明宗,,280,1577,17.76,322,1586,20.3,8.56
67000340007,臺南市,北區,振興里,116,1413,8.21,17,1017,1.67,江明宗,,211,1289,16.37,248,1295,19.15,8.16
67000340045,臺南市,北區,合興里,235,2592,9.07,25,1818,1.38,江明宗,,416,2433,17.1,514,2446,21.01,8.03
67000340050,臺南市,北區,長興里,176,2002,8.79,18,1308,1.38,江明宗,,289,1732,16.69,346,1743,19.85,7.9
67000340054,臺南市,北區,立人里,179,1907,9.39,26,1339,1.94,江明宗,,300,1780,16.85,379,1796,21.1,7.46
