villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
66000220002,臺中市,大安區,南庄里,78,730,10.68,0,604,0,,,160,656,24.39,202,677,29.84,13.71
66000220010,臺中市,大安區,海墘里,117,957,12.23,0,830,0,,,239,922,25.92,314,939,33.44,13.69
66000220012,臺中市,大安區,松雅里,98,691,14.18,0,712,0,,,202,739,27.33,246,743,33.11,13.15
66000220011,臺中市,大安區,西安里,158,1194,13.23,0,1010,0,,,308,1171,26.3,397,1202,33.03,13.07
66000220008,臺中市,大安區,永安里,142,1183,12,0,1148,0,,,284,1150,24.7,355,1187,29.91,12.7
66000220004,臺中市,大安區,龜売里,119,1055,11.28,0,1024,0,,,237,993,23.87,301,1020,29.51,12.59
66000220007,臺中市,大安區,頂安里,66,615,10.73,0,597,0,,,130,582,22.34,174,612,28.43,11.61
66000220003,臺中市,大安區,中庄里,239,1792,13.34,0,1575,0,,,415,1707,24.31,531,1759,30.19,10.97
66000220001,臺中市,大安區,南埔里,78,713,10.94,0,609,0,,,142,651,21.81,213,672,31.7,10.87
66000220009,臺中市,大安區,福住里,89,687,12.95,0,710,0,,,167,712,23.46,236,725,32.55,10.51
66000220006,臺中市,大安區,東安里,108,879,12.29,0,775,0,,,194,871,22.27,253,894,28.3,9.98
66000220005,臺中市,大安區,福興里,126,803,15.69,0,705,0,,,187,759,24.64,240,780,30.77,8.95
