villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10009080014,雲林縣,大埤鄉,興安村,28,450,6.22,0,505,0,,,84,418,20.1,107,430,24.88,13.88
10009080012,雲林縣,大埤鄉,怡然村,44,503,8.75,0,505,0,,,91,472,19.28,114,485,23.51,10.53
10009080007,雲林縣,大埤鄉,豐田村,136,1067,12.75,0,1032,0,,,247,1091,22.64,325,1105,29.41,9.89
10009080005,雲林縣,大埤鄉,尚義村,119,1299,9.16,0,1298,0,,,247,1317,18.75,319,1348,23.66,9.59
10009080003,雲林縣,大埤鄉,大德村,75,661,11.35,0,664,0,,,124,594,20.88,148,601,24.63,9.53
10009080006,雲林縣,大埤鄉,嘉興村,117,1220,9.59,0,1232,0,,,230,1209,19.02,304,1241,24.5,9.43
10009080013,雲林縣,大埤鄉,北鎮村,37,443,8.35,0,487,0,,,81,461,17.57,96,470,20.43,9.22
10009080015,雲林縣,大埤鄉,西鎮村,46,449,10.24,0,447,0,,,72,381,18.9,84,392,21.43,8.66
10009080002,雲林縣,大埤鄉,南和村,174,1514,11.49,0,1471,0,,,292,1452,20.11,375,1481,25.32,8.62
10009080001,雲林縣,大埤鄉,北和村,53,494,10.73,0,469,0,,,90,473,19.03,128,489,26.18,8.3
10009080004,雲林縣,大埤鄉,松竹村,70,632,11.08,0,609,0,,,110,571,19.26,137,580,23.62,8.18
10009080008,雲林縣,大埤鄉,三結村,94,819,11.48,0,812,0,,,143,749,19.09,196,761,25.76,7.61
10009080010,雲林縣,大埤鄉,豐岡村,39,426,9.15,0,365,0,,,62,371,16.71,88,379,23.22,7.56
10009080011,雲林縣,大埤鄉,聯美村,76,680,11.18,0,699,0,,,116,665,17.44,155,679,22.83,6.26
10009080009,雲林縣,大埤鄉,吉田村,53,507,10.45,0,474,0,,,75,453,16.56,98,463,21.17,6.11
