villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
65000120005,新北市,瑞芳區,龍山里,89,920,9.67,0,608,0,,,192,825,23.27,226,836,27.03,13.6
65000120014,新北市,瑞芳區,猴硐里,19,289,6.57,0,183,0,,,46,234,19.66,56,247,22.67,13.09
65000120011,新北市,瑞芳區,吉慶里,105,1154,9.1,0,960,0,,,245,1115,21.97,274,1136,24.12,12.87
65000120008,新北市,瑞芳區,柑坪里,57,720,7.92,0,515,0,,,133,640,20.78,177,662,26.74,12.86
65000120007,新北市,瑞芳區,爪峯里,225,2409,9.34,0,1995,0,,,500,2278,21.95,598,2320,25.78,12.61
65000120030,新北市,瑞芳區,瑞濱里,108,1209,8.93,0,645,0,,,230,1080,21.3,302,1110,27.21,12.37
65000120006,新北市,瑞芳區,龍安里,28,413,6.78,0,295,0,,,72,377,19.1,88,387,22.74,12.32
65000120023,新北市,瑞芳區,新山里,13,232,5.6,0,190,0,,,38,213,17.84,46,216,21.3,12.24
65000120031,新北市,瑞芳區,深澳里,65,784,8.29,0,575,0,,,151,743,20.32,184,754,24.4,12.03
65000120004,新北市,瑞芳區,龍川里,113,1120,10.09,0,772,0,,,221,1005,21.99,266,1025,25.95,11.9
65000120034,新北市,瑞芳區,新峰里,218,1997,10.92,0,1447,0,,,446,1954,22.82,563,1985,28.36,11.9
65000120024,新北市,瑞芳區,瓜山里,5,123,4.07,0,132,0,,,18,116,15.52,19,116,16.38,11.45
65000120033,新北市,瑞芳區,鼻頭里,39,498,7.83,0,496,0,,,85,447,19.02,107,461,23.21,11.19
65000120012,新北市,瑞芳區,吉安里,197,1979,9.95,0,1235,0,,,376,1798,20.91,488,1853,26.34,10.96
65000120003,新北市,瑞芳區,龍鎮里,69,872,7.91,0,742,0,,,148,798,18.55,191,810,23.58,10.64
65000120002,新北市,瑞芳區,龍興里,144,1350,10.67,0,1043,0,,,264,1241,21.27,328,1259,26.05,10.6
65000120013,新北市,瑞芳區,傑魚里,150,1260,11.9,0,843,0,,,261,1164,22.42,330,1184,27.87,10.52
65000120010,新北市,瑞芳區,上天里,85,846,10.05,0,642,0,,,160,788,20.3,183,792,23.11,10.25
65000120009,新北市,瑞芳區,東和里,110,1039,10.59,0,768,0,,,203,988,20.55,279,1012,27.57,9.96
65000120029,新北市,瑞芳區,海濱里,66,757,8.72,0,723,0,,,133,712,18.68,168,736,22.83,9.96
65000120019,新北市,瑞芳區,永慶里,20,257,7.78,0,242,0,,,41,236,17.37,44,239,18.41,9.59
65000120018,新北市,瑞芳區,基山里,19,269,7.06,0,195,0,,,41,247,16.6,45,256,17.58,9.54
65000120026,新北市,瑞芳區,石山里,9,200,4.5,0,164,0,,,23,168,13.69,20,170,11.76,9.19
65000120001,新北市,瑞芳區,龍潭里,51,505,10.1,0,370,0,,,87,459,18.95,107,465,23.01,8.85
65000120016,新北市,瑞芳區,弓橋里,13,182,7.14,0,223,0,,,38,238,15.97,47,243,19.34,8.83
65000120025,新北市,瑞芳區,銅山里,6,127,4.72,0,117,0,,,15,115,13.04,17,119,14.29,8.32
65000120028,新北市,瑞芳區,濓洞里,17,267,6.37,0,292,0,,,38,269,14.13,48,277,17.33,7.76
65000120021,新北市,瑞芳區,福住里,10,120,8.33,0,88,0,,,16,107,14.95,22,108,20.37,6.62
65000120027,新北市,瑞芳區,濓新里,11,184,5.98,0,122,0,,,16,135,11.85,17,140,12.14,5.87
65000120020,新北市,瑞芳區,崇文里,11,188,5.85,0,144,0,,,19,163,11.66,21,167,12.57,5.81
65000120017,新北市,瑞芳區,碩仁里,4,99,4.04,0,122,0,,,10,103,9.71,16,104,15.38,5.67
65000120032,新北市,瑞芳區,南雅里,20,198,10.1,0,194,0,,,27,179,15.08,29,184,15.76,4.98
65000120022,新北市,瑞芳區,頌德里,16,213,7.51,0,183,0,,,23,188,12.23,27,195,13.85,4.72
65000120015,新北市,瑞芳區,光復里,10,178,5.62,0,164,0,,,13,144,9.03,20,151,13.25,3.41
