villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
64000310013,高雄市,美濃區,泰安里,78,1097,7.11,0,952,0,,,192,1017,18.88,250,1029,24.3,11.77
64000310018,高雄市,美濃區,吉東里,66,1285,5.14,0,1185,0,,,166,1097,15.13,218,1121,19.45,9.99
64000310004,高雄市,美濃區,中壇里,90,1431,6.29,0,1154,0,,,196,1235,15.87,249,1248,19.95,9.58
64000310017,高雄市,美濃區,吉和里,67,970,6.91,0,933,0,,,144,886,16.25,176,900,19.56,9.34
64000310003,高雄市,美濃區,祿興里,118,1803,6.54,0,1500,0,,,256,1629,15.72,322,1647,19.55,9.18
64000310014,高雄市,美濃區,瀰濃里,87,1495,5.82,0,1246,0,,,202,1385,14.58,253,1404,18.02,8.76
64000310009,高雄市,美濃區,廣德里,50,897,5.57,0,845,0,,,109,770,14.16,132,788,16.75,8.59
64000310011,高雄市,美濃區,中圳里,106,1459,7.27,0,1243,0,,,205,1331,15.4,288,1358,21.21,8.13
64000310012,高雄市,美濃區,東門里,42,821,5.12,0,687,0,,,91,706,12.89,118,721,16.37,7.77
64000310010,高雄市,美濃區,興隆里,43,805,5.34,0,771,0,,,89,692,12.86,120,710,16.9,7.52
64000310002,高雄市,美濃區,合和里,105,1598,6.57,0,1308,0,,,200,1448,13.81,252,1466,17.19,7.24
64000310015,高雄市,美濃區,清水里,77,1227,6.28,0,1065,0,,,145,1077,13.46,201,1102,18.24,7.18
64000310005,高雄市,美濃區,德興里,77,1052,7.32,0,912,0,,,135,944,14.3,185,961,19.25,6.98
64000310007,高雄市,美濃區,獅山里,97,1738,5.58,0,1497,0,,,187,1535,12.18,268,1585,16.91,6.6
64000310016,高雄市,美濃區,吉洋里,77,1296,5.94,0,1077,0,,,140,1116,12.54,214,1142,18.74,6.6
64000310006,高雄市,美濃區,龍山里,86,1484,5.8,0,1192,0,,,160,1293,12.37,211,1316,16.03,6.57
64000310001,高雄市,美濃區,福安里,127,1790,7.09,0,1517,0,,,207,1572,13.17,293,1604,18.27,6.08
64000310019,高雄市,美濃區,廣林里,65,981,6.63,0,762,0,,,101,819,12.33,140,854,16.39,5.7
64000310008,高雄市,美濃區,龍肚里,47,1006,4.67,0,904,0,,,90,871,10.33,111,886,12.53,5.66
