villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
64000220006,高雄市,田寮區,崇德里,50,692,7.23,0,527,0,,,105,619,16.96,138,638,21.63,9.73
64000220008,高雄市,田寮區,三和里,10,243,4.12,0,199,0,,,24,182,13.19,26,186,13.98,9.07
64000220007,高雄市,田寮區,西德里,19,564,3.37,0,449,0,,,57,471,12.1,73,483,15.11,8.73
64000220003,高雄市,田寮區,大同里,9,257,3.5,0,312,0,,,24,211,11.37,33,216,15.28,7.87
64000220010,高雄市,田寮區,新興里,39,884,4.41,0,648,0,,,91,771,11.8,120,792,15.15,7.39
64000220002,高雄市,田寮區,南安里,33,701,4.71,0,717,0,,,71,598,11.87,93,610,15.25,7.16
64000220005,高雄市,田寮區,七星里,17,450,3.78,0,484,0,,,38,383,9.92,45,393,11.45,6.14
64000220009,高雄市,田寮區,古亭里,13,311,4.18,0,370,0,,,23,293,7.85,34,303,11.22,3.67
64000220001,高雄市,田寮區,鹿埔里,12,260,4.62,0,299,0,,,17,236,7.2,32,243,13.17,2.58
64000220004,高雄市,田寮區,田寮里,15,271,5.54,0,208,0,,,11,214,5.14,24,220,10.91,-0.4
