villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10004040002,新竹縣,關西鎮,西安里,130,1394,9.33,0,1113,0,,,315,1310,24.05,372,1328,28.01,14.72
10004040009,新竹縣,關西鎮,東光里,69,888,7.77,0,725,0,,,177,796,22.24,243,820,29.63,14.47
10004040012,新竹縣,關西鎮,錦山里,31,604,5.13,0,465,0,,,107,554,19.31,159,562,28.29,14.18
10004040004,新竹縣,關西鎮,北斗里,247,2555,9.67,0,2136,0,,,599,2529,23.69,766,2560,29.92,14.02
10004040018,新竹縣,關西鎮,南和里,80,620,12.9,0,593,0,,,146,553,26.4,185,564,32.8,13.5
10004040008,新竹縣,關西鎮,東安里,290,2539,11.42,0,2242,0,,,623,2540,24.53,801,2579,31.06,13.11
10004040003,新竹縣,關西鎮,南雄里,38,508,7.48,0,456,0,,,100,490,20.41,138,497,27.77,12.93
10004040013,新竹縣,關西鎮,玉山里,12,268,4.48,0,302,0,,,43,257,16.73,61,262,23.28,12.25
10004040007,新竹縣,關西鎮,南山里,74,717,10.32,0,695,0,,,151,673,22.44,187,685,27.3,12.12
10004040021,新竹縣,關西鎮,東平里,39,652,5.98,0,616,0,,,113,637,17.74,163,648,25.15,11.76
10004040017,新竹縣,關西鎮,新力里,44,425,10.35,0,433,0,,,88,404,21.78,114,408,27.94,11.43
10004040015,新竹縣,關西鎮,石光里,136,1295,10.5,0,1196,0,,,266,1234,21.56,352,1254,28.07,11.06
10004040014,新竹縣,關西鎮,大同里,35,598,5.85,0,535,0,,,90,540,16.67,115,543,21.18,10.82
10004040010,新竹縣,關西鎮,新富里,26,348,7.47,0,308,0,,,57,320,17.81,73,327,22.32,10.34
10004040019,新竹縣,關西鎮,東山里,53,594,8.92,0,544,0,,,104,544,19.12,141,549,25.68,10.2
10004040001,新竹縣,關西鎮,東興里,24,342,7.02,0,296,0,,,58,340,17.06,86,343,25.07,10.04
10004040005,新竹縣,關西鎮,仁安里,65,703,9.25,0,571,0,,,118,621,19,163,634,25.71,9.75
10004040006,新竹縣,關西鎮,北山里,45,568,7.92,0,498,0,,,88,502,17.53,120,507,23.67,9.61
10004040011,新竹縣,關西鎮,金山里,28,363,7.71,0,364,0,,,57,330,17.27,85,340,25,9.56
10004040016,新竹縣,關西鎮,上林里,46,589,7.81,0,551,0,,,90,534,16.85,138,544,25.37,9.04
10004040020,新竹縣,關西鎮,南新里,46,593,7.76,0,574,0,,,93,569,16.34,117,576,20.31,8.58
