villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
66000040006,臺中市,西區,平和里,155,1374,11.28,87,971,8.96,許瑞宏,,297,1257,23.63,343,1265,27.11,12.35
66000040001,臺中市,西區,民生里,127,1305,9.73,65,876,7.42,許瑞宏,,272,1239,21.95,337,1245,27.07,12.22
66000040011,臺中市,西區,民龍里,295,2269,13,135,1749,7.72,許瑞宏,,626,2518,24.86,724,2532,28.59,11.86
66000040017,臺中市,西區,公正里,606,4708,12.87,294,3659,8.03,許瑞宏,,1147,4668,24.57,1388,4695,29.56,11.7
66000040015,臺中市,西區,昇平里,514,4147,12.39,330,2935,11.24,許瑞宏,,930,3992,23.3,1087,4033,26.95,10.91
66000040008,臺中市,西區,藍興里,363,2942,12.34,151,2324,6.5,許瑞宏,,700,3017,23.2,844,3032,27.84,10.86
66000040004,臺中市,西區,東昇里,180,1718,10.48,123,1242,9.9,許瑞宏,,347,1627,21.33,400,1634,24.48,10.85
66000040010,臺中市,西區,和龍里,175,1632,10.72,73,1327,5.5,許瑞宏,,331,1535,21.56,415,1553,26.72,10.84
66000040025,臺中市,西區,大忠里,457,3366,13.58,200,2392,8.36,許瑞宏,,803,3296,24.36,934,3330,28.05,10.78
66000040009,臺中市,西區,公舘里,493,4173,11.81,188,3161,5.95,許瑞宏,,901,3992,22.57,1075,4024,26.71,10.76
66000040023,臺中市,西區,公德里,411,3125,13.15,206,2352,8.76,許瑞宏,,743,3108,23.91,859,3130,27.44,10.76
66000040005,臺中市,西區,廣民里,103,1015,10.15,65,734,8.86,許瑞宏,,195,943,20.68,243,954,25.47,10.53
66000040022,臺中市,西區,公平里,450,3545,12.69,303,2502,12.11,許瑞宏,,818,3551,23.04,1030,3596,28.64,10.35
66000040012,臺中市,西區,後龍里,297,2535,11.72,111,1876,5.92,許瑞宏,,515,2362,21.8,617,2408,25.62,10.08
66000040020,臺中市,西區,公益里,266,2133,12.47,122,1548,7.88,許瑞宏,,439,1964,22.35,544,1981,27.46,9.88
66000040016,臺中市,西區,忠明里,498,4119,12.09,222,2902,7.65,許瑞宏,,877,4023,21.8,1032,4057,25.44,9.71
66000040014,臺中市,西區,吉龍里,632,4666,13.54,310,3608,8.59,許瑞宏,,1071,4629,23.14,1257,4663,26.96,9.6
66000040021,臺中市,西區,中興里,296,2673,11.07,166,2032,8.17,許瑞宏,,533,2591,20.57,626,2613,23.96,9.5
66000040018,臺中市,西區,土庫里,492,4157,11.84,255,2970,8.59,許瑞宏,,857,4039,21.22,978,4055,24.12,9.38
66000040013,臺中市,西區,安龍里,261,2113,12.35,110,1542,7.13,許瑞宏,,430,1984,21.67,504,2005,25.14,9.32
66000040019,臺中市,西區,忠誠里,551,4241,12.99,275,3109,8.85,許瑞宏,,883,3968,22.25,1013,3990,25.39,9.26
66000040002,臺中市,西區,利民里,124,1011,12.27,59,725,8.14,許瑞宏,,204,949,21.5,238,952,25,9.23
66000040024,臺中市,西區,双龍里,244,1998,12.21,139,1526,9.11,許瑞宏,,401,1881,21.32,494,1911,25.85,9.11
66000040007,臺中市,西區,公民里,455,3550,12.82,157,2768,5.67,許瑞宏,,740,3500,21.14,900,3517,25.59,8.32
66000040003,臺中市,西區,三民里,153,1234,12.4,65,891,7.3,許瑞宏,,256,1241,20.63,304,1247,24.38,8.23
