villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
65000160003,新北市,泰山區,山腳里,448,4128,10.85,36,3002,1.2,黃琦翔,,996,4023,24.76,1152,4072,28.29,13.91
65000160007,新北市,泰山區,義學里,357,3020,11.82,25,2135,1.17,黃琦翔,,729,2923,24.94,861,2953,29.16,13.12
65000160012,新北市,泰山區,義仁里,771,5320,14.49,53,3711,1.43,黃琦翔,,1495,5479,27.29,1694,5518,30.7,12.8
65000160016,新北市,泰山區,福興里,299,2265,13.2,9,1583,0.57,黃琦翔,,585,2252,25.98,672,2281,29.46,12.78
65000160005,新北市,泰山區,楓樹里,348,2802,12.42,27,2023,1.33,黃琦翔,,674,2681,25.14,788,2701,29.17,12.72
65000160010,新北市,泰山區,貴和里,394,3141,12.54,35,2403,1.46,黃琦翔,,768,3096,24.81,891,3115,28.6,12.27
65000160014,新北市,泰山區,新明里,244,2108,11.57,24,1690,1.42,黃琦翔,,454,1977,22.96,531,2013,26.38,11.39
65000160004,新北市,泰山區,福泰里,182,1800,10.11,9,1432,0.63,黃琦翔,,355,1673,21.22,431,1694,25.44,11.11
65000160009,新北市,泰山區,貴子里,314,2593,12.11,23,1873,1.23,黃琦翔,,591,2555,23.13,688,2598,26.48,11.02
65000160002,新北市,泰山區,黎明里,277,2195,12.62,19,1738,1.09,黃琦翔,,504,2137,23.58,604,2166,27.89,10.96
65000160008,新北市,泰山區,明志里,278,2414,11.52,25,1871,1.34,黃琦翔,,539,2411,22.36,648,2440,26.56,10.84
65000160006,新北市,泰山區,同榮里,294,2599,11.31,31,1984,1.56,黃琦翔,,581,2654,21.89,721,2704,26.66,10.58
65000160017,新北市,泰山區,全興里,814,5118,15.9,65,3617,1.8,黃琦翔,,1385,5361,25.83,1578,5395,29.25,9.93
65000160011,新北市,泰山區,同興里,290,2378,12.2,28,1733,1.62,黃琦翔,,516,2337,22.08,601,2347,25.61,9.88
65000160013,新北市,泰山區,泰友里,174,1428,12.18,12,1105,1.09,黃琦翔,,285,1306,21.82,356,1317,27.03,9.64
65000160001,新北市,泰山區,大科里,72,592,12.16,2,543,0.37,黃琦翔,,114,533,21.39,146,539,27.09,9.23
65000160015,新北市,泰山區,貴賢里,317,2512,12.62,22,2018,1.09,黃琦翔,,515,2427,21.22,593,2438,24.32,8.6
