villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10009060007,雲林縣,北港鎮,共榮里,23,274,8.39,17,272,6.25,王新堯,,72,252,28.57,78,252,30.95,20.18
10009060011,雲林縣,北港鎮,公舘里,32,387,8.27,15,325,4.62,王新堯,,94,354,26.55,87,356,24.44,18.28
10009060009,雲林縣,北港鎮,仁和里,40,359,11.14,10,285,3.51,王新堯,,78,305,25.57,71,306,23.2,14.43
10009060018,雲林縣,北港鎮,府番里,47,492,9.55,18,481,3.74,王新堯,,107,472,22.67,137,481,28.48,13.12
10009060022,雲林縣,北港鎮,番溝里,34,443,7.67,24,439,5.47,王新堯,,83,400,20.75,68,413,16.46,13.08
10009060015,雲林縣,北港鎮,光復里,145,1230,11.79,61,1039,5.87,王新堯,,283,1155,24.5,313,1160,26.98,12.71
10009060003,雲林縣,北港鎮,東華里,32,324,9.88,15,277,5.42,王新堯,,61,278,21.94,64,282,22.7,12.06
10009060025,雲林縣,北港鎮,樹腳里,212,2090,10.14,115,1825,6.3,王新堯,,432,1960,22.04,501,1980,25.3,11.9
10009060021,雲林縣,北港鎮,後溝里,52,633,8.21,44,599,7.35,王新堯,,122,607,20.1,146,620,23.55,11.89
10009060016,雲林縣,北港鎮,新街里,519,4439,11.69,242,3816,6.34,王新堯,,1030,4399,23.41,1220,4451,27.41,11.72
10009060002,雲林縣,北港鎮,光民里,50,503,9.94,26,515,5.05,王新堯,,102,472,21.61,116,482,24.07,11.67
10009060019,雲林縣,北港鎮,草湖里,65,860,7.56,85,866,9.82,王新堯,,144,803,17.93,178,819,21.73,10.37
10009060008,雲林縣,北港鎮,西勢里,72,665,10.83,29,561,5.17,王新堯,,130,617,21.07,156,628,24.84,10.24
10009060023,雲林縣,北港鎮,大北里,17,348,4.89,57,367,15.53,王新堯,,46,304,15.13,59,316,18.67,10.24
10009060014,雲林縣,北港鎮,華勝里,378,3518,10.74,203,3015,6.73,王新堯,,694,3314,20.94,821,3347,24.53,10.2
10009060024,雲林縣,北港鎮,好收里,103,1076,9.57,87,1100,7.91,王新堯,,191,977,19.55,222,1002,22.16,9.98
10009060028,雲林縣,北港鎮,新厝里,25,250,10,25,319,7.84,王新堯,,47,242,19.42,60,245,24.49,9.42
10009060005,雲林縣,北港鎮,中和里,17,228,7.46,12,213,5.63,王新堯,,38,229,16.59,44,232,18.97,9.13
10009060004,雲林縣,北港鎮,南安里,50,622,8.04,39,547,7.13,王新堯,,96,567,16.93,112,568,19.72,8.89
10009060027,雲林縣,北港鎮,水埔里,28,328,8.54,21,347,6.05,王新堯,,51,297,17.17,61,306,19.93,8.63
10009060001,雲林縣,北港鎮,東陽里,66,512,12.89,32,496,6.45,王新堯,,102,476,21.43,119,481,24.74,8.54
10009060012,雲林縣,北港鎮,大同里,79,834,9.47,26,711,3.66,王新堯,,130,726,17.91,165,734,22.48,8.44
10009060017,雲林縣,北港鎮,劉厝里,93,799,11.64,42,670,6.27,王新堯,,149,756,19.71,171,776,22.04,8.07
10009060006,雲林縣,北港鎮,義民里,41,273,15.02,25,236,10.59,王新堯,,59,259,22.78,71,265,26.79,7.76
10009060013,雲林縣,北港鎮,仁安里,39,316,12.34,12,290,4.14,王新堯,,59,301,19.6,76,305,24.92,7.26
10009060026,雲林縣,北港鎮,扶朝里,52,656,7.93,39,589,6.62,王新堯,,96,658,14.59,117,668,17.51,6.66
10009060010,雲林縣,北港鎮,賜福里,25,238,10.5,13,204,6.37,王新堯,,33,209,15.79,44,212,20.75,5.29
10009060020,雲林縣,北港鎮,溝皂里,72,727,9.9,88,700,12.57,王新堯,,99,664,14.91,134,677,19.79,5.01
