villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10014040011,臺東縣,卑南鄉,利嘉村,33,708,4.66,0,199,0,,,122,668,18.26,165,682,24.19,13.6
10014040010,臺東縣,卑南鄉,太平村,134,1969,6.81,0,1398,0,,,366,1930,18.96,498,1970,25.28,12.15
10014040002,臺東縣,卑南鄉,利吉村,10,273,3.66,0,166,0,,,39,261,14.94,60,270,22.22,11.28
10014040008,臺東縣,卑南鄉,賓朗村,90,1394,6.46,0,1020,0,,,226,1337,16.9,299,1368,21.86,10.44
10014040001,臺東縣,卑南鄉,嘉豐村,18,268,6.72,0,86,0,,,38,222,17.12,65,234,27.78,10.4
10014040003,臺東縣,卑南鄉,富山村,16,268,5.97,0,164,0,,,39,256,15.23,70,267,26.22,9.26
10014040012,臺東縣,卑南鄉,東興村,31,769,4.03,0,69,0,,,93,711,13.08,150,733,20.46,9.05
10014040006,臺東縣,卑南鄉,初鹿村,52,780,6.67,0,544,0,,,110,710,15.49,149,732,20.36,8.82
10014040009,臺東縣,卑南鄉,泰安村,28,706,3.97,0,363,0,,,82,641,12.79,146,661,22.09,8.82
10014040013,臺東縣,卑南鄉,溫泉村,41,694,5.91,0,601,0,,,97,662,14.65,149,662,22.51,8.74
10014040007,臺東縣,卑南鄉,美農村,42,599,7.01,0,571,0,,,98,636,15.41,128,646,19.81,8.4
10014040004,臺東縣,卑南鄉,富源村,12,199,6.03,0,223,0,,,27,191,14.14,33,194,17.01,8.11
10014040005,臺東縣,卑南鄉,明峰村,48,668,7.19,0,528,0,,,85,645,13.18,120,662,18.13,5.99
