villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
68000040012,桃園市,楊梅區,金龍里,98,832,11.78,107,902,11.86,張清俊,,401,1253,32,481,1262,38.11,20.22
68000040027,桃園市,楊梅區,楊明里,780,4867,16.03,581,4052,14.34,張清俊,,1906,5746,33.17,2306,5822,39.61,17.14
68000040013,桃園市,楊梅區,瑞塘里,470,3891,12.08,310,2825,10.97,張清俊,,1203,4137,29.08,1493,4182,35.7,17
68000040031,桃園市,楊梅區,青山里,337,2687,12.54,213,2134,9.98,張清俊,,882,2989,29.51,1086,3032,35.82,16.97
68000040015,桃園市,楊梅區,梅溪里,394,2840,13.87,341,2024,16.85,張清俊,,896,2913,30.76,1079,2940,36.7,16.89
68000040025,桃園市,楊梅區,上湖里,470,3750,12.53,230,3043,7.56,張清俊,,1199,4109,29.18,1512,4177,36.2,16.65
68000040034,桃園市,楊梅區,瑞坪里,499,3906,12.78,320,2921,10.96,張清俊,,1233,4315,28.57,1562,4368,35.76,15.79
68000040041,桃園市,楊梅區,頭湖里,232,1941,11.95,121,1372,8.82,張清俊,,526,1914,27.48,663,1940,34.18,15.53
68000040008,桃園市,楊梅區,上田里,188,1841,10.21,96,1657,5.79,張清俊,,524,2053,25.52,673,2094,32.14,15.31
68000040035,桃園市,楊梅區,永平里,171,1293,13.23,159,1150,13.83,張清俊,,405,1420,28.52,506,1430,35.38,15.29
68000040028,桃園市,楊梅區,金溪里,372,2767,13.44,273,1950,14,張清俊,,835,2908,28.71,1020,2930,34.81,15.27
68000040024,桃園市,楊梅區,三湖里,209,1950,10.72,131,1684,7.78,張清俊,,539,2077,25.95,704,2107,33.41,15.23
68000040040,桃園市,楊梅區,三民里,300,2317,12.95,225,1653,13.61,張清俊,,654,2322,28.17,840,2358,35.62,15.22
68000040036,桃園市,楊梅區,瑞溪里,342,2392,14.3,228,1642,13.89,張清俊,,730,2501,29.19,886,2527,35.06,14.89
68000040037,桃園市,楊梅區,高上里,209,1931,10.82,86,1535,5.6,張清俊,,493,1936,25.46,616,1976,31.17,14.64
68000040004,桃園市,楊梅區,永寧里,593,4581,12.94,357,3569,10,張清俊,,1366,5015,27.24,1685,5076,33.2,14.3
68000040014,桃園市,楊梅區,四維里,501,3153,15.89,331,2594,12.76,張清俊,,1056,3499,30.18,1237,3520,35.14,14.29
68000040016,桃園市,楊梅區,高山里,308,2478,12.43,162,1744,9.29,張清俊,,668,2517,26.54,872,2565,34,14.11
68000040023,桃園市,楊梅區,瑞原里,254,2536,10.02,141,2126,6.63,張清俊,,589,2469,23.86,768,2519,30.49,13.84
68000040007,桃園市,楊梅區,水美里,350,2920,11.99,172,2480,6.94,張清俊,,748,2909,25.71,955,2950,32.37,13.72
68000040010,桃園市,楊梅區,大同里,280,2400,11.67,200,1888,10.59,張清俊,,644,2544,25.31,801,2571,31.16,13.64
68000040021,桃園市,楊梅區,豐野里,308,2764,11.14,160,2198,7.28,張清俊,,667,2721,24.51,843,2769,30.44,13.37
68000040022,桃園市,楊梅區,員本里,217,1941,11.18,114,1601,7.12,張清俊,,498,2033,24.5,638,2073,30.78,13.32
68000040039,桃園市,楊梅區,裕新里,179,1498,11.95,122,1211,10.07,張清俊,,403,1596,25.25,529,1624,32.57,13.3
68000040001,桃園市,楊梅區,楊梅里,337,2781,12.12,199,2270,8.77,張清俊,,720,2844,25.32,890,2858,31.14,13.2
68000040017,桃園市,楊梅區,高榮里,276,2448,11.27,126,1843,6.84,張清俊,,615,2516,24.44,770,2560,30.08,13.17
68000040020,桃園市,楊梅區,富岡里,139,1345,10.33,81,1086,7.46,張清俊,,297,1266,23.46,359,1296,27.7,13.13
68000040029,桃園市,楊梅區,裕成里,267,2314,11.54,192,1801,10.66,張清俊,,575,2344,24.53,699,2349,29.76,12.99
68000040032,桃園市,楊梅區,新榮里,334,2555,13.07,194,1888,10.28,張清俊,,643,2467,26.06,779,2496,31.21,12.99
68000040026,桃園市,楊梅區,中山里,291,2226,13.07,156,1657,9.41,張清俊,,593,2281,26,729,2303,31.65,12.93
68000040006,桃園市,楊梅區,東流里,213,1916,11.12,83,1519,5.46,張清俊,,476,1988,23.94,647,2009,32.21,12.82
68000040038,桃園市,楊梅區,富豐里,235,2038,11.53,115,1909,6.02,張清俊,,521,2163,24.09,687,2210,31.09,12.56
68000040019,桃園市,楊梅區,光華里,230,2296,10.02,130,1741,7.47,張清俊,,480,2127,22.57,586,2156,27.18,12.55
68000040030,桃園市,楊梅區,秀才里,247,2390,10.33,129,1964,6.57,張清俊,,526,2300,22.87,669,2331,28.7,12.54
68000040002,桃園市,楊梅區,楊江里,93,780,11.92,43,670,6.42,張清俊,,182,763,23.85,226,769,29.39,11.93
68000040003,桃園市,楊梅區,紅梅里,211,1931,10.93,130,1532,8.49,張清俊,,402,1805,22.27,522,1833,28.48,11.34
68000040018,桃園市,楊梅區,仁美里,315,2833,11.12,174,2327,7.48,張清俊,,605,2743,22.06,780,2779,28.07,10.94
68000040033,桃園市,楊梅區,雙榮里,304,2454,12.39,173,2016,8.58,張清俊,,568,2472,22.98,753,2497,30.16,10.59
68000040005,桃園市,楊梅區,大平里,277,2181,12.7,137,1803,7.6,張清俊,,494,2131,23.18,667,2150,31.02,10.48
68000040009,桃園市,楊梅區,梅新里,172,1452,11.85,95,1255,7.57,張清俊,,289,1367,21.14,349,1378,25.33,9.29
68000040011,桃園市,楊梅區,埔心里,115,1097,10.48,91,902,10.09,張清俊,,195,1020,19.12,229,1028,22.28,8.64
