villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
67000270013,臺南市,仁德區,仁和里,74,1112,6.65,42,837,5.02,江國銘,,191,1046,18.26,257,1053,24.41,11.61
67000270014,臺南市,仁德區,仁愛里,87,898,9.69,35,591,5.92,江國銘,,171,811,21.09,206,814,25.31,11.4
67000270011,臺南市,仁德區,保安里,173,2055,8.42,45,1547,2.91,江國銘,,374,1904,19.64,448,1930,23.21,11.22
67000270008,臺南市,仁德區,上崙里,429,4346,9.87,107,3302,3.24,江國銘,,917,4367,21,1145,4419,25.91,11.13
67000270004,臺南市,仁德區,仁德里,594,5294,11.22,320,4178,7.66,江國銘,,1364,6113,22.31,1666,6168,27.01,11.09
67000270007,臺南市,仁德區,後壁里,694,6821,10.17,192,4917,3.9,江國銘,,1419,6752,21.02,1777,6832,26.01,10.85
67000270019,臺南市,仁德區,文賢里,140,1707,8.2,34,1350,2.52,江國銘,,305,1604,19.01,401,1635,24.53,10.81
67000270003,臺南市,仁德區,一甲里,182,2015,9.03,71,1457,4.87,江國銘,,367,1935,18.97,452,1957,23.1,9.94
67000270002,臺南市,仁德區,土庫里,176,2085,8.44,70,1515,4.62,江國銘,,382,2081,18.36,441,2098,21.02,9.92
67000270012,臺南市,仁德區,成功里,291,3510,8.29,87,2478,3.51,江國銘,,623,3423,18.2,782,3465,22.57,9.91
67000270006,臺南市,仁德區,新田里,239,2560,9.34,97,1993,4.87,江國銘,,471,2451,19.22,620,2482,24.98,9.88
67000270001,臺南市,仁德區,太子里,361,4063,8.89,145,3042,4.77,江國銘,,726,3909,18.57,896,3948,22.7,9.68
67000270005,臺南市,仁德區,仁義里,688,6845,10.05,273,4998,5.46,江國銘,,1287,6547,19.66,1549,6620,23.4,9.61
67000270015,臺南市,仁德區,二行里,127,1516,8.38,32,1126,2.84,江國銘,,242,1408,17.19,322,1447,22.25,8.81
67000270017,臺南市,仁德區,中洲里,145,1977,7.33,46,1440,3.19,江國銘,,287,1795,15.99,363,1833,19.8,8.66
67000270016,臺南市,仁德區,大甲里,116,1592,7.29,35,1544,2.27,江國銘,,244,1534,15.91,319,1564,20.4,8.62
