villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10013110017,屏東縣,高樹鄉,田子村,40,697,5.74,0,724,0,,,108,689,15.67,149,710,20.99,9.93
10013110015,屏東縣,高樹鄉,廣興村,45,703,6.4,0,766,0,,,108,667,16.19,155,690,22.46,9.79
10013110005,屏東縣,高樹鄉,源泉村,35,722,4.85,0,655,0,,,93,672,13.84,139,695,20,8.99
10013110019,屏東縣,高樹鄉,新南村,57,1056,5.4,0,959,0,,,133,940,14.15,185,961,19.25,8.75
10013110007,屏東縣,高樹鄉,大埔村,23,393,5.85,0,408,0,,,52,372,13.98,68,383,17.75,8.13
10013110008,屏東縣,高樹鄉,菜寮村,30,543,5.52,0,551,0,,,64,477,13.42,72,484,14.88,7.9
10013110018,屏東縣,高樹鄉,鹽樹村,41,860,4.77,0,797,0,,,101,806,12.53,141,816,17.28,7.76
10013110014,屏東縣,高樹鄉,廣福村,50,751,6.66,0,730,0,,,94,661,14.22,107,675,15.85,7.56
10013110001,屏東縣,高樹鄉,高樹村,88,1507,5.84,0,1379,0,,,187,1409,13.27,248,1429,17.35,7.43
10013110002,屏東縣,高樹鄉,長榮村,41,899,4.56,0,770,0,,,95,794,11.96,126,806,15.63,7.4
10013110016,屏東縣,高樹鄉,舊庄村,37,680,5.44,0,687,0,,,80,642,12.46,110,663,16.59,7.02
10013110011,屏東縣,高樹鄉,新豐村,41,954,4.3,0,913,0,,,96,890,10.79,131,898,14.59,6.49
10013110013,屏東縣,高樹鄉,南華村,56,831,6.74,0,867,0,,,97,775,12.52,129,793,16.27,5.78
10013110004,屏東縣,高樹鄉,東振村,18,430,4.19,0,369,0,,,33,344,9.59,44,350,12.57,5.4
10013110012,屏東縣,高樹鄉,泰山村,57,1175,4.85,0,1203,0,,,109,1082,10.07,179,1105,16.2,5.22
10013110006,屏東縣,高樹鄉,建興村,51,759,6.72,0,802,0,,,85,716,11.87,117,739,15.83,5.15
10013110010,屏東縣,高樹鄉,舊寮村,38,825,4.61,0,732,0,,,69,725,9.52,92,735,12.52,4.91
10013110009,屏東縣,高樹鄉,司馬村,18,408,4.41,0,369,0,,,34,383,8.88,43,387,11.11,4.47
10013110003,屏東縣,高樹鄉,東興村,30,516,5.81,0,503,0,,,45,482,9.34,60,485,12.37,3.53
