villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10007240006,彰化縣,大城鄉,菜寮村,38,570,6.67,0,671,0,,,111,536,20.71,164,581,28.23,14.04
10007240008,彰化縣,大城鄉,永和村,38,398,9.55,0,493,0,,,81,355,22.82,92,373,24.66,13.27
10007240004,彰化縣,大城鄉,西城村,39,481,8.11,0,488,0,,,91,435,20.92,126,452,27.88,12.81
10007240014,彰化縣,大城鄉,豐美村,24,476,5.04,0,461,0,,,77,438,17.58,114,460,24.78,12.54
10007240011,彰化縣,大城鄉,臺西村,22,453,4.86,0,479,0,,,68,433,15.7,108,452,23.89,10.84
10007240002,彰化縣,大城鄉,上山村,58,636,9.12,0,614,0,,,118,605,19.5,156,623,25.04,10.38
10007240003,彰化縣,大城鄉,東城村,81,840,9.64,0,826,0,,,154,770,20,211,795,26.54,10.36
10007240012,彰化縣,大城鄉,東港村,55,661,8.32,0,787,0,,,115,621,18.52,161,646,24.92,10.2
10007240009,彰化縣,大城鄉,頂庄村,23,382,6.02,0,361,0,,,46,301,15.28,50,307,16.29,9.26
10007240001,彰化縣,大城鄉,潭墘村,41,649,6.32,0,676,0,,,91,596,15.27,121,618,19.58,8.95
10007240005,彰化縣,大城鄉,大城村,56,613,9.14,0,624,0,,,104,577,18.02,158,590,26.78,8.88
10007240015,彰化縣,大城鄉,三豐村,20,339,5.9,0,338,0,,,42,288,14.58,60,303,19.8,8.68
10007240013,彰化縣,大城鄉,西港村,42,527,7.97,0,546,0,,,78,469,16.63,112,488,22.95,8.66
10007240007,彰化縣,大城鄉,山腳村,58,705,8.23,0,879,0,,,113,672,16.82,134,692,19.36,8.59
10007240010,彰化縣,大城鄉,公館村,45,612,7.35,0,547,0,,,83,545,15.23,111,563,19.72,7.88
