villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10008080003,南投縣,中寮鄉,八仙村,35,511,6.85,0,506,0,,,104,499,20.84,139,519,26.78,13.99
10008080007,南投縣,中寮鄉,復興村,10,199,5.03,0,193,0,,,32,178,17.98,37,182,20.33,12.95
10008080001,南投縣,中寮鄉,廣興村,31,541,5.73,0,556,0,,,92,502,18.33,121,510,23.73,12.6
10008080002,南投縣,中寮鄉,崁頂村,24,302,7.95,0,294,0,,,60,294,20.41,77,305,25.25,12.46
10008080011,南投縣,中寮鄉,義和村,68,766,8.88,0,700,0,,,145,695,20.86,184,705,26.1,11.98
10008080012,南投縣,中寮鄉,清水村,42,574,7.32,0,631,0,,,99,513,19.3,123,529,23.25,11.98
10008080018,南投縣,中寮鄉,爽文村,27,329,8.21,0,347,0,,,58,295,19.66,70,303,23.1,11.45
10008080015,南投縣,中寮鄉,永和村,33,337,9.79,0,361,0,,,70,336,20.83,81,343,23.62,11.04
10008080009,南投縣,中寮鄉,廣福村,20,320,6.25,0,341,0,,,52,304,17.11,69,314,21.97,10.86
10008080017,南投縣,中寮鄉,永芳村,22,319,6.9,0,377,0,,,52,296,17.57,71,308,23.05,10.67
10008080014,南投縣,中寮鄉,龍岩村,23,456,5.04,0,481,0,,,65,420,15.48,98,428,22.9,10.44
10008080013,南投縣,中寮鄉,龍安村,29,449,6.46,0,504,0,,,68,422,16.11,96,436,22.02,9.65
10008080008,南投縣,中寮鄉,中寮村,27,424,6.37,0,420,0,,,60,379,15.83,81,388,20.88,9.46
10008080004,南投縣,中寮鄉,和興村,20,415,4.82,0,393,0,,,55,390,14.1,81,396,20.45,9.28
10008080010,南投縣,中寮鄉,永福村,95,881,10.78,0,910,0,,,168,857,19.6,230,872,26.38,8.82
10008080005,南投縣,中寮鄉,福盛村,25,476,5.25,0,466,0,,,56,412,13.59,68,423,16.08,8.34
10008080006,南投縣,中寮鄉,永平村,112,1143,9.8,0,1218,0,,,202,1116,18.1,277,1134,24.43,8.3
10008080016,南投縣,中寮鄉,內城村,28,288,9.72,0,281,0,,,46,266,17.29,62,297,20.88,7.57
