villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10010030002,嘉義縣,布袋鎮,九龍里,15,241,6.22,0,220,0,,,47,223,21.08,48,223,21.52,14.86
10010030006,嘉義縣,布袋鎮,見龍里,46,597,7.71,0,523,0,,,111,541,20.52,143,549,26.05,12.81
10010030018,嘉義縣,布袋鎮,振寮里,28,454,6.17,0,413,0,,,76,406,18.72,98,421,23.28,12.55
10010030001,嘉義縣,布袋鎮,岱江里,18,378,4.76,0,397,0,,,58,359,16.16,73,368,19.84,11.4
10010030004,嘉義縣,布袋鎮,興中里,43,722,5.96,0,597,0,,,110,655,16.79,142,671,21.16,10.83
10010030003,嘉義縣,布袋鎮,岑海里,111,1428,7.77,0,1364,0,,,250,1351,18.5,318,1374,23.14,10.73
10010030012,嘉義縣,布袋鎮,好美里,43,698,6.16,0,795,0,,,109,649,16.8,149,671,22.21,10.64
10010030011,嘉義縣,布袋鎮,復興里,125,1589,7.87,0,1317,0,,,241,1421,16.96,312,1436,21.73,9.09
10010030010,嘉義縣,布袋鎮,新民里,50,857,5.83,0,853,0,,,114,766,14.88,157,777,20.21,9.05
10010030021,嘉義縣,布袋鎮,中安里,58,866,6.7,0,840,0,,,123,798,15.41,149,828,18,8.71
10010030008,嘉義縣,布袋鎮,龍江里,31,444,6.98,0,475,0,,,64,429,14.92,88,439,20.05,7.94
10010030009,嘉義縣,布袋鎮,新岑里,29,661,4.39,0,578,0,,,72,584,12.33,101,594,17,7.94
10010030022,嘉義縣,布袋鎮,樹林里,18,351,5.13,0,448,0,,,48,370,12.97,80,377,21.22,7.84
10010030005,嘉義縣,布袋鎮,光復里,86,1136,7.57,0,1003,0,,,158,1026,15.4,199,1048,18.99,7.83
10010030014,嘉義縣,布袋鎮,東港里,136,1292,10.53,0,1107,0,,,214,1176,18.2,250,1200,20.83,7.67
10010030013,嘉義縣,布袋鎮,永安里,59,734,8.04,0,676,0,,,100,637,15.7,125,653,19.14,7.66
10010030020,嘉義縣,布袋鎮,東安里,72,888,8.11,0,791,0,,,125,825,15.15,152,834,18.23,7.04
10010030016,嘉義縣,布袋鎮,菜舖里,8,270,2.96,0,223,0,,,22,221,9.95,22,224,9.82,6.99
10010030007,嘉義縣,布袋鎮,新厝里,54,420,12.86,0,410,0,,,77,395,19.49,92,407,22.6,6.63
10010030019,嘉義縣,布袋鎮,西安里,43,766,5.61,0,689,0,,,74,658,11.25,99,677,14.62,5.64
10010030015,嘉義縣,布袋鎮,江山里,14,209,6.7,0,171,0,,,23,189,12.17,30,190,15.79,5.47
10010030023,嘉義縣,布袋鎮,貴舍里,25,442,5.66,0,462,0,,,41,372,11.02,55,385,14.29,5.36
10010030017,嘉義縣,布袋鎮,考試里,8,186,4.3,0,146,0,,,7,167,4.19,14,168,8.33,-0.11
