villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
66000250007,臺中市,龍井區,龍津里,428,3520,12.16,70,2784,2.51,魏嘉慶,,896,3452,25.96,1162,3542,32.81,13.8
66000250002,臺中市,龍井區,龍東里,254,1961,12.95,48,1718,2.79,魏嘉慶,,531,2052,25.88,670,2099,31.92,12.93
66000250004,臺中市,龍井區,田中里,345,2566,13.45,71,2115,3.36,魏嘉慶,,744,2824,26.35,957,2871,33.33,12.9
66000250010,臺中市,龍井區,山腳里,554,4007,13.83,102,3236,3.15,魏嘉慶,,1084,4055,26.73,1420,4164,34.1,12.9
66000250009,臺中市,龍井區,忠和里,484,3551,13.63,82,2964,2.77,魏嘉慶,,899,3454,26.03,1155,3526,32.76,12.4
66000250001,臺中市,龍井區,竹坑里,326,2147,15.18,70,1649,4.24,魏嘉慶,,612,2231,27.43,798,2275,35.08,12.25
66000250011,臺中市,龍井區,龍泉里,744,5244,14.19,248,4091,6.06,魏嘉慶,,1484,5635,26.34,1896,5737,33.05,12.15
66000250013,臺中市,龍井區,新庄里,596,4353,13.69,392,3218,12.18,魏嘉慶,,1126,4381,25.7,1476,4494,32.84,12.01
66000250006,臺中市,龍井區,麗水里,180,1579,11.4,30,1460,2.05,魏嘉慶,,360,1555,23.15,491,1605,30.59,11.75
66000250012,臺中市,龍井區,龍崗里,244,1791,13.62,79,1501,5.26,魏嘉慶,,490,1961,24.99,646,2020,31.98,11.37
66000250016,臺中市,龍井區,東海里,877,6252,14.03,917,4383,20.92,魏嘉慶,,1568,6178,25.38,1894,6245,30.33,11.35
66000250008,臺中市,龍井區,三德里,273,2019,13.52,65,1821,3.57,魏嘉慶,,495,2001,24.74,655,2062,31.77,11.22
66000250014,臺中市,龍井區,南寮里,106,1138,9.31,80,1136,7.04,魏嘉慶,,238,1170,20.34,336,1209,27.79,11.03
66000250015,臺中市,龍井區,新東里,484,3491,13.86,350,2526,13.86,魏嘉慶,,833,3368,24.73,993,3414,29.09,10.87
66000250003,臺中市,龍井區,龍西里,175,1367,12.8,22,1105,1.99,魏嘉慶,,287,1288,22.28,402,1319,30.48,9.48
66000250005,臺中市,龍井區,福田里,89,712,12.5,7,691,1.01,魏嘉慶,,142,678,20.94,202,710,28.45,8.44
