villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10016010029,澎湖縣,馬公市,五德里,25,222,11.26,8,214,3.74,許智富,,92,253,36.36,119,262,45.42,25.1
10016010018,澎湖縣,馬公市,光華里,101,584,17.29,39,358,10.89,許智富,,209,596,35.07,272,601,45.26,17.78
10016010019,澎湖縣,馬公市,前寮里,48,600,8,22,606,3.63,許智富,,146,599,24.37,183,610,30,16.37
10016010002,澎湖縣,馬公市,復興里,40,297,13.47,10,182,5.49,許智富,,71,241,29.46,88,244,36.07,15.99
10016010030,澎湖縣,馬公市,井垵里,13,216,6.02,3,262,1.15,許智富,,46,209,22.01,53,216,24.54,15.99
10016010014,澎湖縣,馬公市,西衛里,457,3486,13.11,180,2910,6.19,許智富,,943,3365,28.02,1174,3410,34.43,14.91
10016010026,澎湖縣,馬公市,鐵線里,41,420,9.76,12,415,2.89,許智富,,118,486,24.28,137,499,27.45,14.52
10016010034,澎湖縣,馬公市,桶盤里,19,143,13.29,2,189,1.06,許智富,,39,143,27.27,56,150,37.33,13.98
10016010023,澎湖縣,馬公市,安宅里,28,392,7.14,22,394,5.58,許智富,,81,385,21.04,98,387,25.32,13.9
10016010003,澎湖縣,馬公市,長安里,33,356,9.27,13,293,4.44,許智富,,72,321,22.43,77,322,23.91,13.16
10016010033,澎湖縣,馬公市,虎井里,19,280,6.79,8,231,3.46,許智富,,56,296,18.92,75,314,23.89,12.13
10016010016,澎湖縣,馬公市,東文里,202,1971,10.25,99,1886,5.25,許智富,,412,1930,21.35,540,1960,27.55,11.1
10016010007,澎湖縣,馬公市,中興里,37,470,7.87,21,414,5.07,許智富,,80,422,18.96,100,427,23.42,11.09
10016010013,澎湖縣,馬公市,重光里,79,904,8.74,49,900,5.44,許智富,,165,837,19.71,212,851,24.91,10.97
10016010010,澎湖縣,馬公市,光明里,83,761,10.91,41,624,6.57,許智富,,157,721,21.78,178,735,24.22,10.87
10016010011,澎湖縣,馬公市,朝陽里,283,3160,8.96,148,2769,5.34,許智富,,576,2909,19.8,732,2936,24.93,10.84
10016010025,澎湖縣,馬公市,興仁里,64,669,9.57,20,766,2.61,許智富,,162,807,20.07,231,824,28.03,10.5
10016010015,澎湖縣,馬公市,西文里,205,1861,11.02,102,1710,5.96,許智富,,380,1772,21.44,470,1798,26.14,10.42
10016010009,澎湖縣,馬公市,光榮里,229,2552,8.97,104,2265,4.59,許智富,,450,2375,18.95,536,2391,22.42,9.98
10016010020,澎湖縣,馬公市,石泉里,171,1632,10.48,77,1607,4.79,許智富,,327,1608,20.34,446,1628,27.4,9.86
10016010031,澎湖縣,馬公市,嵵裡里,43,646,6.66,11,714,1.54,許智富,,94,583,16.12,128,598,21.4,9.46
10016010032,澎湖縣,馬公市,風櫃里,52,705,7.38,7,802,0.87,許智富,,109,654,16.67,154,671,22.95,9.29
10016010004,澎湖縣,馬公市,中央里,18,319,5.64,10,333,3,許智富,,45,302,14.9,46,304,15.13,9.26
10016010017,澎湖縣,馬公市,案山里,112,1053,10.64,35,950,3.68,許智富,,184,925,19.89,221,932,23.71,9.25
10016010024,澎湖縣,馬公市,烏崁里,56,608,9.21,20,667,3,許智富,,113,615,18.37,140,619,22.62,9.16
10016010005,澎湖縣,馬公市,啟明里,51,577,8.84,20,499,4.01,許智富,,93,517,17.99,106,522,20.31,9.15
10016010028,澎湖縣,馬公市,鎖港里,117,1394,8.39,31,1457,2.13,許智富,,251,1443,17.39,351,1487,23.6,9
10016010012,澎湖縣,馬公市,陽明里,135,1408,9.59,51,1285,3.97,許智富,,247,1363,18.12,291,1376,21.15,8.53
10016010027,澎湖縣,馬公市,山水里,82,969,8.46,13,1037,1.25,許智富,,159,939,16.93,218,956,22.8,8.47
10016010008,澎湖縣,馬公市,光復里,99,1135,8.72,42,1051,4,許智富,,184,1074,17.13,244,1092,22.34,8.41
10016010021,澎湖縣,馬公市,菜園里,23,266,8.65,9,275,3.27,許智富,,40,246,16.26,53,251,21.12,7.61
10016010022,澎湖縣,馬公市,東衛里,144,1272,11.32,42,1303,3.22,許智富,,240,1273,18.85,331,1284,25.78,7.53
10016010006,澎湖縣,馬公市,重慶里,51,648,7.87,20,568,3.52,許智富,,89,586,15.19,103,589,17.49,7.32
