villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10010150004,嘉義縣,梅山鄉,梅北村,291,3036,9.58,0,2826,0,,,606,2925,20.72,738,2979,24.77,11.14
10010150018,嘉義縣,梅山鄉,龍眼村,14,262,5.34,0,218,0,,,37,228,16.23,44,238,18.49,10.89
10010150008,嘉義縣,梅山鄉,圳北村,22,423,5.2,0,407,0,,,58,378,15.34,77,388,19.85,10.14
10010150009,嘉義縣,梅山鄉,大南村,91,1139,7.99,0,1164,0,,,190,1067,17.81,227,1094,20.75,9.82
10010150001,嘉義縣,梅山鄉,梅東村,132,1541,8.57,0,1384,0,,,254,1383,18.37,319,1421,22.45,9.8
10010150012,嘉義縣,梅山鄉,太平村,25,315,7.94,0,292,0,,,51,290,17.59,68,300,22.67,9.65
10010150010,嘉義縣,梅山鄉,双溪村,30,394,7.61,0,409,0,,,61,355,17.18,80,379,21.11,9.57
10010150017,嘉義縣,梅山鄉,太和村,36,574,6.27,0,623,0,,,85,559,15.21,126,574,21.95,8.94
10010150016,嘉義縣,梅山鄉,瑞里村,31,397,7.81,0,472,0,,,67,401,16.71,78,417,18.71,8.9
10010150005,嘉義縣,梅山鄉,圳南村,21,259,8.11,0,272,0,,,41,246,16.67,53,257,20.62,8.56
10010150014,嘉義縣,梅山鄉,太興村,31,286,10.84,0,345,0,,,49,262,18.7,60,277,21.66,7.86
10010150003,嘉義縣,梅山鄉,過山村,32,386,8.29,0,393,0,,,57,360,15.83,83,372,22.31,7.54
10010150011,嘉義縣,梅山鄉,安靖村,45,524,8.59,0,538,0,,,78,489,15.95,96,507,18.93,7.36
10010150006,嘉義縣,梅山鄉,永興村,27,359,7.52,0,344,0,,,48,330,14.55,62,337,18.4,7.03
10010150015,嘉義縣,梅山鄉,瑞峯村,45,445,10.11,0,425,0,,,70,429,16.32,91,446,20.4,6.21
10010150007,嘉義縣,梅山鄉,半天村,18,218,8.26,0,252,0,,,26,212,12.26,36,217,16.59,4
10010150013,嘉義縣,梅山鄉,碧湖村,15,170,8.82,0,214,0,,,23,187,12.3,33,190,17.37,3.48
10010150002,嘉義縣,梅山鄉,梅南村,77,647,11.9,0,578,0,,,75,551,13.61,110,559,19.68,1.71
