villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
66000150012,臺中市,后里區,聯合里,113,1147,9.85,0,976,0,,,264,1084,24.35,360,1107,32.52,14.5
66000150015,臺中市,后里區,泰安里,110,984,11.18,0,890,0,,,239,991,24.12,311,1020,30.49,12.94
66000150014,臺中市,后里區,眉山里,329,2276,14.46,0,2055,0,,,618,2334,26.48,783,2378,32.93,12.02
66000150009,臺中市,后里區,墩北里,313,2565,12.2,0,2178,0,,,605,2532,23.89,789,2572,30.68,11.69
66000150011,臺中市,后里區,舊社里,229,1556,14.72,0,1509,0,,,420,1595,26.33,585,1640,35.67,11.61
66000150002,臺中市,后里區,仁里里,70,726,9.64,0,635,0,,,149,702,21.23,216,715,30.21,11.59
66000150013,臺中市,后里區,太平里,204,1495,13.65,0,1383,0,,,360,1447,24.88,480,1485,32.32,11.23
66000150010,臺中市,后里區,中和里,241,1820,13.24,0,1539,0,,,414,1714,24.15,518,1748,29.63,10.91
66000150005,臺中市,后里區,厚里里,223,1607,13.88,0,1334,0,,,381,1548,24.61,481,1580,30.44,10.73
66000150017,臺中市,后里區,月眉里,179,1404,12.75,0,1249,0,,,326,1408,23.15,438,1438,30.46,10.4
66000150003,臺中市,后里區,義里里,295,2302,12.81,0,1784,0,,,498,2153,23.13,655,2188,29.94,10.32
66000150008,臺中市,后里區,墩南里,341,2520,13.53,0,1977,0,,,584,2449,23.85,737,2496,29.53,10.32
66000150004,臺中市,后里區,后里里,383,2800,13.68,0,2274,0,,,629,2633,23.89,790,2687,29.4,10.21
66000150001,臺中市,后里區,廣福里,174,1449,12.01,0,1125,0,,,299,1348,22.18,399,1380,28.91,10.17
66000150006,臺中市,后里區,墩東里,488,3522,13.86,0,2918,0,,,811,3395,23.89,1046,3442,30.39,10.03
66000150016,臺中市,后里區,公館里,173,1528,11.32,0,1194,0,,,319,1508,21.15,439,1542,28.47,9.83
66000150018,臺中市,后里區,義德里,250,1930,12.95,0,1442,0,,,395,1744,22.65,526,1770,29.72,9.7
66000150007,臺中市,后里區,墩西里,176,1360,12.94,0,1087,0,,,295,1317,22.4,392,1335,29.36,9.46
