villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
67000030018,臺南市,白河區,竹門里,38,573,6.63,0,568,0,,,107,533,20.08,114,545,20.92,13.45
67000030020,臺南市,白河區,昇安里,67,922,7.27,0,739,0,,,160,855,18.71,208,879,23.66,11.44
67000030003,臺南市,白河區,外角里,79,933,8.47,0,691,0,,,151,838,18.02,191,844,22.63,9.55
67000030009,臺南市,白河區,崁頭里,11,236,4.66,0,176,0,,,27,194,13.92,36,196,18.37,9.26
67000030027,臺南市,白河區,馬稠後里,35,886,3.95,0,789,0,,,96,730,13.15,133,752,17.69,9.2
67000030026,臺南市,白河區,廣蓮里,59,1009,5.85,0,960,0,,,135,904,14.93,166,927,17.91,9.08
67000030004,臺南市,白河區,庄內里,93,1153,8.07,0,909,0,,,178,1049,16.97,221,1071,20.63,8.9
67000030007,臺南市,白河區,虎山里,19,292,6.51,0,314,0,,,43,282,15.25,53,287,18.47,8.74
67000030014,臺南市,白河區,大竹里,66,937,7.04,0,684,0,,,130,824,15.78,173,841,20.57,8.74
67000030001,臺南市,白河區,白河里,91,1186,7.67,0,927,0,,,172,1086,15.84,205,1101,18.62,8.17
67000030011,臺南市,白河區,仙草里,29,754,3.85,0,568,0,,,75,626,11.98,92,637,14.44,8.13
67000030022,臺南市,白河區,內角里,24,474,5.06,0,467,0,,,51,392,13.01,57,404,14.11,7.95
67000030005,臺南市,白河區,秀祐里,67,611,10.97,0,626,0,,,110,594,18.52,137,598,22.91,7.55
67000030019,臺南市,白河區,崎內里,27,443,6.09,0,443,0,,,53,397,13.35,68,417,16.31,7.26
67000030002,臺南市,白河區,永安里,210,2148,9.78,0,1563,0,,,336,1977,17,398,1995,19.95,7.22
67000030025,臺南市,白河區,詔豐里,91,1312,6.94,0,1055,0,,,168,1193,14.08,214,1215,17.61,7.14
67000030006,臺南市,白河區,河東里,66,896,7.37,0,737,0,,,120,836,14.35,159,850,18.71,6.98
67000030010,臺南市,白河區,六溪里,11,286,3.85,0,231,0,,,28,268,10.45,34,272,12.5,6.6
67000030008,臺南市,白河區,大林里,29,363,7.99,0,412,0,,,47,329,14.29,60,331,18.13,6.3
67000030012,臺南市,白河區,關嶺里,35,635,5.51,0,539,0,,,65,575,11.3,96,597,16.08,5.79
67000030021,臺南市,白河區,汴頭里,22,452,4.87,0,410,0,,,43,408,10.54,59,417,14.15,5.67
