villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10002110002,宜蘭縣,大同鄉,崙埤村,16,416,3.85,0,86,0,,,93,426,21.83,131,435,30.11,17.98
10002110009,宜蘭縣,大同鄉,南山村,12,462,2.6,0,29,0,,,71,387,18.35,110,401,27.43,15.75
10002110010,宜蘭縣,大同鄉,茂安村,1,146,0.68,0,6,0,,,19,128,14.84,33,132,25,14.16
10002110006,宜蘭縣,大同鄉,樂水村,6,258,2.33,0,25,0,,,39,240,16.25,63,253,24.9,13.92
10002110008,宜蘭縣,大同鄉,四季村,12,505,2.38,0,26,0,,,70,464,15.09,118,489,24.13,12.71
10002110003,宜蘭縣,大同鄉,松羅村,16,469,3.41,0,193,0,,,77,481,16.01,109,489,22.29,12.6
10002110001,宜蘭縣,大同鄉,寒溪村,18,603,2.99,0,58,0,,,87,600,14.5,159,618,25.73,11.51
10002110004,宜蘭縣,大同鄉,復興村,10,170,5.88,0,165,0,,,29,178,16.29,39,182,21.43,10.41
10002110005,宜蘭縣,大同鄉,英士村,4,233,1.72,0,41,0,,,23,197,11.68,38,203,18.72,9.96
10002110007,宜蘭縣,大同鄉,太平村,2,36,5.56,0,25,0,,,4,30,13.33,7,31,22.58,7.77
