villcode,county,town,name,2020_tpp_votes,2020_total_votes,2020_tpp_rate,2022_tpp_votes,2022_total_votes,2022_tpp_rate,2022_tpp_candidates,2022_tpp_elected,2024_tpp_votes,2024_total_votes,2024_tpp_rate,2024pres_tpp_votes,2024pres_total_votes,2024pres_tpp_rate,party_rate_change
10002070004,宜蘭縣,員山鄉,七賢村,138,1010,13.66,0,948,0,,,292,1086,26.89,332,1113,29.83,13.23
10002070010,宜蘭縣,員山鄉,頭分村,109,955,11.41,0,729,0,,,217,894,24.27,270,925,29.19,12.86
10002070006,宜蘭縣,員山鄉,蓁巷村,87,811,10.73,0,682,0,,,191,813,23.49,228,845,26.98,12.76
10002070005,宜蘭縣,員山鄉,深溝村,155,1342,11.55,0,1036,0,,,348,1434,24.27,431,1466,29.4,12.72
10002070002,宜蘭縣,員山鄉,尚德村,150,1467,10.22,0,1268,0,,,342,1517,22.54,402,1548,25.97,12.32
10002070007,宜蘭縣,員山鄉,內城村,97,962,10.08,0,840,0,,,204,911,22.39,247,942,26.22,12.31
10002070001,宜蘭縣,員山鄉,員山村,478,4022,11.88,0,3058,0,,,967,4102,23.57,1159,4163,27.84,11.69
10002070011,宜蘭縣,員山鄉,枕山村,143,1586,9.02,0,1299,0,,,320,1547,20.69,388,1580,24.56,11.67
10002070014,宜蘭縣,員山鄉,逸仙村,55,607,9.06,0,574,0,,,125,614,20.36,150,631,23.77,11.3
10002070003,宜蘭縣,員山鄉,惠好村,129,1165,11.07,0,1010,0,,,278,1258,22.1,333,1276,26.1,11.03
10002070012,宜蘭縣,員山鄉,同樂村,177,1652,10.71,0,1094,0,,,332,1603,20.71,407,1633,24.92,10
10002070013,宜蘭縣,員山鄉,湖東村,56,593,9.44,0,517,0,,,108,558,19.35,140,579,24.18,9.91
10002070015,宜蘭縣,員山鄉,湖北村,50,669,7.47,0,622,0,,,104,624,16.67,134,649,20.65,9.2
10002070016,宜蘭縣,員山鄉,湖西村,67,876,7.65,0,802,0,,,133,828,16.06,171,856,19.98,8.41
10002070009,宜蘭縣,員山鄉,永和村,153,1218,12.56,0,858,0,,,244,1188,20.54,317,1215,26.09,7.98
10002070008,宜蘭縣,員山鄉,中華村,25,412,6.07,0,313,0,,,47,363,12.95,55,374,14.71,6.88
